drosophila_melanogaster FBgn0083969
caenorhabditis_elegans_strain_n2 WBGene00006369
scleropages_formosus ENSSFOG00015002865
paramormyrops_kingsleyae ENSPKIG00000005525
seriola_lalandi_dorsalis ENSSLDG00000020444
seriola_dumerili ENSSDUG00000009993
scophthalmus_maximus ENSSMAG00000013573
mastacembelus_armatus ENSMAMG00000016965
monopterus_albus ENSMALG00000016011
anabas_testudineus ENSATEG00000016545
labrus_bergylta ENSLBEG00000002455
gasterosteus_aculeatus ENSGACG00000020710
takifugu_rubripes ENSTRUG00000016743
tetraodon_nigroviridis ENSTNIG00000010052
mola_mola ENSMMOG00000016673
amphiprion_ocellaris ENSAOCG00000008393
amphiprion_percula ENSAPEG00000001435
acanthochromis_polyacanthus ENSAPOG00000005593
stegastes_partitus ENSSPAG00000000856
astatotilapia_calliptera ENSACLG00000016595
maylandia_zebra ENSMZEG00005016787
pundamilia_nyererei ENSPNYG00000016554
haplochromis_burtoni ENSHBUG00000022792
neolamprologus_brichardi ENSNBRG00000021189
oreochromis_niloticus ENSONIG00000005269
amphilophus_citrinellus ENSACIG00000011925
poecilia_formosa ENSPFOG00000011758
poecilia_latipinna ENSPLAG00000008259
poecilia_reticulata ENSPREG00000023057
poecilia_mexicana ENSPMEG00000017437
xiphophorus_couchianus ENSXCOG00000007017
xiphophorus_maculatus ENSXMAG00000012621
gambusia_affinis ENSGAFG00000003706
fundulus_heteroclitus ENSFHEG00000014153
cyprinodon_variegatus ENSCVAG00000012384
kryptolebias_marmoratus ENSKMAG00000009668
oryzias_latipes ENSORLG00020005448
oryzias_latipes ENSORLG00000007184
oryzias_latipes_asm223469v1 ENSORLG00015010738
oryzias_melastigma ENSOMEG00000002187
hippocampus_comes ENSHCOG00000001853
cynoglossus_semilaevis ENSCSEG00000020110
gadus_morhua ENSGMOG00000000974
esox_lucius ENSELUG00000017880
pygocentrus_nattereri ENSPNAG00000023909
astyanax_mexicanus ENSAMXG00000005122
ictalurus_punctatus ENSIPUG00000019708
danio_rerio ENSDARG00000060249
paramormyrops_kingsleyae ENSPKIG00000018027
scleropages_formosus ENSSFOG00015005037
lepisosteus_oculatus ENSLOCG00000015409
anolis_carolinensis ENSACAG00000004931
notechis_scutatus ENSNSUG00000004655
salvator_merianae ENSSMRG00000004190
ornithorhynchus_anatinus ENSOANG00000000753
calidris_pugnax ENSCPUG00000011239
calidris_pygmaea ENSCPGG00000013126
melopsittacus_undulatus ENSMUNG00000011709
parus_major ENSPMJG00000009173
cyanistes_caeruleus ENSCCEG00000004325
ficedula_albicollis ENSFALG00000001797
serinus_canaria ENSSCAG00000017356
junco_hyemalis ENSJHYG00000014920
gallus_gallus ENSGALG00000005997
