apteryx_owenii ENSAOWG00000007288
apteryx_haastii ENSAHAG00000018538
apteryx_rowi ENSARWG00000006488
dromaius_novaehollandiae ENSDNVG00000009238
calidris_pugnax ENSCPUG00000014577
calidris_pugnax ENSCPUG00000014576
calidris_pygmaea ENSCPGG00000016174
lonchura_striata_domestica ENSLSDG00000003833
taeniopygia_guttata ENSTGUG00000002950
serinus_canaria ENSSCAG00000013212
parus_major ENSPMJG00000017044
junco_hyemalis ENSJHYG00000002109
ficedula_albicollis ENSFALG00000012722
lepidothrix_coronata ENSLCOG00000010886
melopsittacus_undulatus ENSMUNG00000001544
anas_platyrhynchos_platyrhynchos ENSAPLG00000030624
anser_brachyrhynchus ENSABRG00000010844
meleagris_gallopavo ENSMGAG00000006424
gallus_gallus ENSGALG00000004505
coturnix_japonica ENSCJPG00005021251
numida_meleagris ENSNMEG00000003233
crocodylus_porosus ENSCPRG00005018398
gopherus_agassizii ENSGAGG00000006314
chelonoidis_abingdonii ENSCABG00000011897
chrysemys_picta_bellii ENSCPBG00000010378
pelodiscus_sinensis ENSPSIG00000014600
anolis_carolinensis ENSACAG00000015090
pogona_vitticeps ENSPVIG00000008231
notechis_scutatus ENSNSUG00000009890
salvator_merianae ENSSMRG00000004705
choloepus_hoffmanni ENSCHOG00000005108
dasypus_novemcinctus ENSDNOG00000049422
ursus_americanus ENSUAMG00000016785
ursus_maritimus ENSUMAG00000016311
ailuropoda_melanoleuca ENSAMEG00000017561
neovison_vison ENSNVIG00000016133
mustela_putorius_furo ENSMPUG00000011449
canis_lupus_dingo ENSCAFG00020009718
canis_lupus_familiaris ENSCAFG00000005770
vulpes_vulpes ENSVVUG00000019951
panthera_tigris_altaica ENSPTIG00000011450
panthera_pardus ENSPPRG00000000164
felis_catus ENSFCAG00000012925
equus_caballus ENSECAG00000026974
equus_asinus_asinus ENSEASG00005005768
bos_taurus ENSBTAG00000000356
bos_mutus ENSBMUG00000026398
bison_bison_bison ENSBBBG00000015881
ovis_aries ENSOARG00000018332
capra_hircus ENSCHIG00000011693
tursiops_truncatus ENSTTRG00000007608
sus_scrofa ENSSSCG00000034716
myotis_lucifugus ENSMLUG00000003291
pteropus_vampyrus ENSPVAG00000010998
erinaceus_europaeus ENSEEUG00000014878
cercocebus_atys ENSCATG00000036252
mandrillus_leucophaeus ENSMLEG00000037986
papio_anubis ENSPANG00000034386
