ursus_americanus ENSUAMG00000012236
ursus_maritimus ENSUMAG00000016684
ailuropoda_melanoleuca ENSAMEG00000018808
mustela_putorius ENSMPUG00000019219
neovison_vison ENSNVIG00000004690
canis_lupus ENSCAFG00020026154
vulpes_vulpes ENSVVUG00000020454
panthera_tigris ENSPTIG00000008051
panthera_pardus ENSPPRG00000020873
felis_catus ENSFCAG00000045393
ovis_aries ENSOARG00000007911
capra_hircus ENSCHIG00000002902
bos_indicus ENSBIXG00000026429
bos_indicus ENSBIXG00005004999
bos_taurus ENSBTAG00000034869
bos_mutus ENSBMUG00000025104
bison_bison ENSBBBG00000002418
sus_scrofa ENSSSCG00000038131
vicugna_pacos ENSVPAG00000012461
equus_caballus ENSECAG00000028357
equus_caballus ENSECAG00000034176
equus_asinus ENSEASG00005007774
pteropus_vampyrus ENSPVAG00000005945
sorex_araneus ENSSARG00000010881
pan_troglodytes ENSPTRG00000013844
pan_paniscus ENSPPAG00000032405
homo_sapiens ENSG00000182591
pongo_abelii ENSPPYG00000011349
theropithecus_gelada ENSTGEG00000027610
chlorocebus_sabaeus ENSCSAG00000018689
macaca_mulatta ENSMMUG00000051158
piliocolobus_tephrosceles ENSPTEG00000014017
callithrix_jacchus ENSCJAG00000022606
microcebus_murinus ENSMICG00000010543
prolemur_simus ENSPSMG00000009919
otolemur_garnettii ENSOGAG00000016317
tupaia_belangeri ENSTBEG00000009309
mus_musculus ENSMUSG00000091212
mus_spicilegus ENSMSIG00000011945
mus_spretus MGP_SPRETEiJ_G0021847
mus_caroli MGP_CAROLIEiJ_G0020941
mus_pahari MGP_PahariEiJ_G0016646
rattus_norvegicus ENSRNOG00000027478
meriones_unguiculatus ENSMUGG00000001494
cricetulus_griseus ENSCGRG00001009257
cricetulus_griseus ENSCGRG00000019857
cricetulus_griseus ENSCGRG00015012466
mesocricetus_auratus ENSMAUG00000016989
peromyscus_maniculatus ENSPEMG00000011198
microtus_ochrogaster ENSMOCG00000022551
nannospalax_galili ENSNGAG00000021045
jaculus_jaculus ENSJJAG00000002454
castor_canadensis ENSCCNG00000016844
spermophilus_dauricus ENSSDAG00000015181
spermophilus_dauricus ENSSDAG00000015378
marmota_marmota ENSMMMG00000018525
urocitellus_parryii ENSUPAG00010001054
ictidomys_tridecemlineatus ENSSTOG00000024635
cavia_aperea ENSCAPG00000013086
cavia_porcellus ENSCPOG00000036168
octodon_degus ENSODEG00000018872
chinchilla_lanigera ENSCLAG00000017626
heterocephalus_glaber ENSHGLG00100019973
heterocephalus_glaber ENSHGLG00000020426
fukomys_damarensis ENSFDAG00000020589
oryctolagus_cuniculus ENSOCUG00000012040
ochotona_princeps ENSOPRG00000016722
loxodonta_africana ENSLAFG00000000676
echinops_telfairi ENSETEG00000009089
dasypus_novemcinctus ENSDNOG00000044842
choloepus_hoffmanni ENSCHOG00000006478
vombatus_ursinus ENSVURG00010023339
ornithorhynchus_anatinus ENSOANG00000001377
