apteryx_haastii ENSAHAG00000004386
apteryx_owenii ENSAOWG00000008425
apteryx_rowi ENSARWG00000018365
dromaius_novaehollandiae ENSDNVG00000001222
nothoprocta_perdicaria ENSNPEG00000014649
anas_platyrhynchos_platyrhynchos ENSAPLG00000015694
anser_brachyrhynchus ENSABRG00000000157
meleagris_gallopavo ENSMGAG00000016467
meleagris_gallopavo ENSMGAG00000006386
coturnix_japonica ENSCJPG00005009606
gallus_gallus ENSGALG00000010645
numida_meleagris ENSNMEG00000014509
taeniopygia_guttata ENSTGUG00000006653
lonchura_striata_domestica ENSLSDG00000009716
serinus_canaria ENSSCAG00000009956
junco_hyemalis ENSJHYG00000009646
zonotrichia_albicollis ENSZALG00000011680
ficedula_albicollis ENSFALG00000011715
parus_major ENSPMJG00000002212
cyanistes_caeruleus ENSCCEG00000002338
lepidothrix_coronata ENSLCOG00000000656
manacus_vitellinus ENSMVIG00005012589
melopsittacus_undulatus ENSMUNG00000001448
calidris_pygmaea ENSCPGG00000004103
calidris_pugnax ENSCPUG00000015376
crocodylus_porosus ENSCPRG00005000200
chelonoidis_abingdonii ENSCABG00000012420
gopherus_agassizii ENSGAGG00000002732
chrysemys_picta_bellii ENSCPBG00000008404
pelodiscus_sinensis ENSPSIG00000016255
pogona_vitticeps ENSPVIG00000000202
anolis_carolinensis ENSACAG00000002953
notechis_scutatus ENSNSUG00000009622
salvator_merianae ENSSMRG00000009673
sphenodon_punctatus ENSSPUG00000014690
notamacropus_eugenii ENSMEUG00000014667
phascolarctos_cinereus ENSPCIG00000031713
sarcophilus_harrisii ENSSHAG00000006405
monodelphis_domestica ENSMODG00000004339
chinchilla_lanigera ENSCLAG00000012884
octodon_degus ENSODEG00000005075
cavia_porcellus ENSCPOG00000002554
cavia_aperea ENSCAPG00000016323
heterocephalus_glaber_female ENSHGLG00000018912
heterocephalus_glaber_male ENSHGLG00100000674
fukomys_damarensis ENSFDAG00000013385
ictidomys_tridecemlineatus ENSSTOG00000016502
urocitellus_parryii ENSUPAG00010002074
marmota_marmota_marmota ENSMMMG00000012465
spermophilus_dauricus ENSSDAG00000017159
cricetulus_griseus_chok1gshd ENSCGRG00001013812
cricetulus_griseus_crigri-picr ENSCGRG00015021043
cricetulus_griseus_crigri ENSCGRG00000008783
mesocricetus_auratus ENSMAUG00000007201
peromyscus_maniculatus_bairdii ENSPEMG00000001747
microtus_ochrogaster ENSMOCG00000021517
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032151
mus_musculus ENSMUSG00000038173
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031037
mus_spicilegus ENSMSIG00000030973
mus_pahari MGP_PahariEiJ_G0021505
rattus_norvegicus ENSRNOG00000009660
nannospalax_galili ENSNGAG00000015809
jaculus_jaculus ENSJJAG00000015782
dipodomys_ordii ENSDORG00000004165
oryctolagus_cuniculus ENSOCUG00000011944
ochotona_princeps ENSOPRG00000005378
erinaceus_europaeus ENSEEUG00000006754
sorex_araneus ENSSARG00000000920
pan_troglodytes ENSPTRG00000016636
pan_paniscus ENSPPAG00000034444
homo_sapiens ENSG00000164303
pongo_abelii ENSPPYG00000015233
nomascus_leucogenys ENSNLEG00000029143
papio_anubis ENSPANG00000009066
theropithecus_gelada ENSTGEG00000023453
mandrillus_leucophaeus ENSMLEG00000028275
macaca_mulatta ENSMMUG00000016747
macaca_fascicularis ENSMFAG00000038701
macaca_nemestrina ENSMNEG00000035672
cercocebus_atys ENSCATG00000037936
chlorocebus_sabaeus ENSCSAG00000003012
piliocolobus_tephrosceles ENSPTEG00000018793
colobus_angolensis_palliatus ENSCANG00000040264
rhinopithecus_roxellana ENSRROG00000022161
rhinopithecus_bieti ENSRBIG00000025238
saimiri_boliviensis_boliviensis ENSSBOG00000025699
cebus_capucinus ENSCCAG00000018542
callithrix_jacchus ENSCJAG00000005711
aotus_nancymaae ENSANAG00000032373
carlito_syrichta ENSTSYG00000005647
propithecus_coquereli ENSPCOG00000020685
prolemur_simus ENSPSMG00000024655
microcebus_murinus ENSMICG00000015491
otolemur_garnettii ENSOGAG00000004801
tupaia_belangeri ENSTBEG00000012366
choloepus_hoffmanni ENSCHOG00000005767
ursus_maritimus ENSUMAG00000013770
ursus_americanus ENSUAMG00000015496
ailuropoda_melanoleuca ENSAMEG00000008369
mustela_putorius_furo ENSMPUG00000011072
neovison_vison ENSNVIG00000005010
canis_lupus_familiaris ENSCAFG00000007793
canis_lupus_dingo ENSCAFG00020001941
vulpes_vulpes ENSVVUG00000013058
panthera_pardus ENSPPRG00000014678
panthera_tigris_altaica ENSPTIG00000006942
felis_catus ENSFCAG00000001574
pteropus_vampyrus ENSPVAG00000003482
equus_caballus ENSECAG00000011627
equus_asinus_asinus ENSEASG00005018425
ovis_aries ENSOARG00000007378
capra_hircus ENSCHIG00000003219
bos_taurus ENSBTAG00000011573
bos_mutus ENSBMUG00000001361
bison_bison_bison ENSBBBG00000001236
tursiops_truncatus ENSTTRG00000009403
sus_scrofa ENSSSCG00000015781
vicugna_pacos ENSVPAG00000011296
dasypus_novemcinctus ENSDNOG00000044618
myotis_lucifugus ENSMLUG00000004841
loxodonta_africana ENSLAFG00000012099
procavia_capensis ENSPCAG00000013481
echinops_telfairi ENSETEG00000013830
ornithorhynchus_anatinus ENSOANG00000009958
xenopus_tropicalis ENSXETG00000001534
latimeria_chalumnae ENSLACG00000001267
lepisosteus_oculatus ENSLOCG00000013730
oryzias_latipes ENSORLG00020007999
oryzias_latipes_asm223469v1 ENSORLG00015016866
oryzias_latipes ENSORLG00000020628
oryzias_melastigma ENSOMEG00000011026
cynoglossus_semilaevis ENSCSEG00000020332
mastacembelus_armatus ENSMAMG00000002716
monopterus_albus ENSMALG00000000517
anabas_testudineus ENSATEG00000000012
amphiprion_ocellaris ENSAOCG00000004040
amphiprion_percula ENSAPEG00000016718
acanthochromis_polyacanthus ENSAPOG00000014483
stegastes_partitus ENSSPAG00000004411
kryptolebias_marmoratus ENSKMAG00000004342
maylandia_zebra ENSMZEG00005017351
astatotilapia_calliptera ENSACLG00000006744
haplochromis_burtoni ENSHBUG00000003067
pundamilia_nyererei ENSPNYG00000017117
oreochromis_niloticus ENSONIG00000011534
neolamprologus_brichardi ENSNBRG00000006546
amphilophus_citrinellus ENSACIG00000007919
poecilia_latipinna ENSPLAG00000019693
poecilia_mexicana ENSPMEG00000004222
gambusia_affinis ENSGAFG00000009614
fundulus_heteroclitus ENSFHEG00000010224
cyprinodon_variegatus ENSCVAG00000022755
kryptolebias_marmoratus ENSKMAG00000012931
acanthochromis_polyacanthus ENSAPOG00000023741
xiphophorus_maculatus ENSXMAG00000014794
xiphophorus_couchianus ENSXCOG00000010098
poecilia_reticulata ENSPREG00000004730
poecilia_formosa ENSPFOG00000004864
poecilia_mexicana ENSPMEG00000014999
poecilia_latipinna ENSPLAG00000009576
gambusia_affinis ENSGAFG00000009599
fundulus_heteroclitus ENSFHEG00000005405
cyprinodon_variegatus ENSCVAG00000013755
tetraodon_nigroviridis ENSTNIG00000005838
mola_mola ENSMMOG00000010187
takifugu_rubripes ENSTRUG00000000730
gasterosteus_aculeatus ENSGACG00000019588
seriola_dumerili ENSSDUG00000000405
seriola_lalandi_dorsalis ENSSLDG00000006986
hippocampus_comes ENSHCOG00000000755
labrus_bergylta ENSLBEG00000024812
periophthalmus_magnuspinnatus ENSPMGG00000023302
gadus_morhua ENSGMOG00000005656
esox_lucius ENSELUG00000012358
pygocentrus_nattereri ENSPNAG00000003847
astyanax_mexicanus ENSAMXG00000042587
ictalurus_punctatus ENSIPUG00000020567
danio_rerio ENSDARG00000040469
paramormyrops_kingsleyae ENSPKIG00000007282
paramormyrops_kingsleyae ENSPKIG00000007305
scleropages_formosus ENSSFOG00015016299
eptatretus_burgeri ENSEBUG00000004422
