apteryx_owenii ENSAOWG00000007878
apteryx_rowi ENSARWG00000016758
apteryx_haastii ENSAHAG00000001249
dromaius_novaehollandiae ENSDNVG00000016125
nothoprocta_perdicaria ENSNPEG00000006149
calidris_pygmaea ENSCPGG00000016936
calidris_pugnax ENSCPUG00000007063
melopsittacus_undulatus ENSMUNG00000002952
junco_hyemalis ENSJHYG00000005449
zonotrichia_albicollis ENSZALG00000010161
serinus_canaria ENSSCAG00000005201
lonchura_striata_domestica ENSLSDG00000003930
taeniopygia_guttata ENSTGUG00000008560
parus_major ENSPMJG00000011548
cyanistes_caeruleus ENSCCEG00000006241
ficedula_albicollis ENSFALG00000004572
manacus_vitellinus ENSMVIG00005015912
lepidothrix_coronata ENSLCOG00000002321
anser_brachyrhynchus ENSABRG00000010925
anas_platyrhynchos_platyrhynchos ENSAPLG00000009954
meleagris_gallopavo ENSMGAG00000014600
coturnix_japonica ENSCJPG00005018230
gallus_gallus ENSGALG00000016622
numida_meleagris ENSNMEG00000015730
crocodylus_porosus ENSCPRG00005006868
chelonoidis_abingdonii ENSCABG00000008091
gopherus_agassizii ENSGAGG00000012398
chrysemys_picta_bellii ENSCPBG00000010386
pelodiscus_sinensis ENSPSIG00000004617
anolis_carolinensis ENSACAG00000000390
pogona_vitticeps ENSPVIG00000021785
notechis_scutatus ENSNSUG00000007902
salvator_merianae ENSSMRG00000022503
sphenodon_punctatus ENSSPUG00000000755
phascolarctos_cinereus ENSPCIG00000000832
notamacropus_eugenii ENSMEUG00000008568
sarcophilus_harrisii ENSSHAG00000008889
monodelphis_domestica ENSMODG00000017503
monodelphis_domestica ENSMODG00000023294
prolemur_simus ENSPSMG00000005735
microcebus_murinus ENSMICG00000013455
propithecus_coquereli ENSPCOG00000019849
otolemur_garnettii ENSOGAG00000006575
rhinopithecus_roxellana ENSRROG00000039819
rhinopithecus_bieti ENSRBIG00000038869
colobus_angolensis_palliatus ENSCANG00000039364
piliocolobus_tephrosceles ENSPTEG00000021689
theropithecus_gelada ENSTGEG00000013397
cercocebus_atys ENSCATG00000042492
