gopherus_agassizii ENSGAGG00000018964
chelonoidis_abingdonii ENSCABG00000005424
chrysemys_picta_bellii ENSCPBG00000014486
pelodiscus_sinensis ENSPSIG00000008821
sphenodon_punctatus ENSSPUG00000007774
pogona_vitticeps ENSPVIG00000008563
notechis_scutatus ENSNSUG00000020624
crocodylus_porosus ENSCPRG00005010867
nothoprocta_perdicaria ENSNPEG00000013948
sus_scrofa ENSSSCG00000040430
equus_asinus_asinus ENSEASG00005010782
ursus_americanus ENSUAMG00000015972
ursus_maritimus ENSUMAG00000023847
mustela_putorius_furo ENSMPUG00000017583
neovison_vison ENSNVIG00000016691
canis_lupus_dingo ENSCAFG00020015345
canis_lupus_dingo ENSCAFG00020025029
vulpes_vulpes ENSVVUG00000011123
peromyscus_maniculatus_bairdii ENSPEMG00000024318
cricetulus_griseus_crigri-picr ENSCGRG00015018437
rattus_norvegicus ENSRNOG00000030519
mus_spicilegus ENSMSIG00000022307
castor_canadensis ENSCCNG00000029726
ictidomys_tridecemlineatus ENSSTOG00000026305
marmota_marmota_marmota ENSMMMG00000011323
urocitellus_parryii ENSUPAG00010011003
spermophilus_dauricus ENSSDAG00000003936
microcebus_murinus ENSMICG00000027761
propithecus_coquereli ENSPCOG00000020173
prolemur_simus ENSPSMG00000013165
nomascus_leucogenys ENSNLEG00000028823
felis_catus ENSFCAG00000025360
panthera_tigris_altaica ENSPTIG00000020470
panthera_pardus ENSPPRG00000019532
canis_lupus_familiaris ENSCAFG00000029363
oryctolagus_cuniculus ENSOCUG00000028103
astyanax_mexicanus ENSAMXG00000039895
xiphophorus_maculatus ENSXMAG00000027762
lepisosteus_oculatus ENSLOCG00000016239
scleropages_formosus ENSSFOG00015017125
