anser_brachyrhynchus ENSABRG00000023113
calidris_pugnax ENSCPUG00000017515
dromaius_novaehollandiae ENSDNVG00000004076
calidris_pygmaea ENSCPGG00000001573
taeniopygia_guttata ENSTGUG00000014903
melopsittacus_undulatus ENSMUNG00000012926
nothoprocta_perdicaria ENSNPEG00000015239
gallus_gallus ENSGALG00000012464
meleagris_gallopavo ENSMGAG00000013820
coturnix_japonica ENSCJPG00005012232
numida_meleagris ENSNMEG00000019971
anas_platyrhynchos ENSAPLG00000011473
lonchura_striata ENSLSDG00000008029
lonchura_striata ENSLSDG00000014341
taeniopygia_guttata ENSTGUG00000013230
junco_hyemalis ENSJHYG00000010130
ficedula_albicollis ENSFALG00000001710
parus_major ENSPMJG00000013909
zonotrichia_albicollis ENSZALG00000014225
cyanistes_caeruleus ENSCCEG00000022334
serinus_canaria ENSSCAG00000002184
lepidothrix_coronata ENSLCOG00000008568
manacus_vitellinus ENSMVIG00005008913
apteryx_owenii ENSAOWG00000003152
apteryx_haastii ENSAHAG00000018839
apteryx_rowi ENSARWG00000007518
crocodylus_porosus ENSCPRG00005011232
pogona_vitticeps ENSPVIG00000015561
chrysemys_picta ENSCPBG00000015098
gopherus_agassizii ENSGAGG00000007064
pelodiscus_sinensis ENSPSIG00000016672
sphenodon_punctatus ENSSPUG00000004223
anolis_carolinensis ENSACAG00000004203
ornithorhynchus_anatinus ENSOANG00000013998
xenopus_tropicalis ENSXETG00000008332
latimeria_chalumnae ENSLACG00000008717
denticeps_clupeoides ENSDCDG00000021889
clupea_harengus ENSCHAG00000024694
hucho_hucho ENSHHUG00000029999
hucho_hucho ENSHHUG00000027814
esox_lucius ENSELUG00000015712
xiphophorus_maculatus ENSXMAG00000007713
xiphophorus_couchianus ENSXCOG00000004853
gambusia_affinis ENSGAFG00000002154
poecilia_formosa ENSPFOG00000002293
poecilia_mexicana ENSPMEG00000010732
poecilia_latipinna ENSPLAG00000014158
poecilia_reticulata ENSPREG00000019885
cyprinodon_variegatus ENSCVAG00000015530
fundulus_heteroclitus ENSFHEG00000006313
kryptolebias_marmoratus ENSKMAG00000009402
oryzias_latipes ENSORLG00000014505
oryzias_latipes ENSORLG00020013460
oryzias_latipes ENSORLG00015012053
oryzias_melastigma ENSOMEG00000010672
maylandia_zebra ENSMZEG00005004714
haplochromis_burtoni ENSHBUG00000007063
astatotilapia_calliptera ENSACLG00000016124
pundamilia_nyererei ENSPNYG00000018788
neolamprologus_brichardi ENSNBRG00000024098
oreochromis_niloticus ENSONIG00000003536
amphilophus_citrinellus ENSACIG00000005490
amphiprion_percula ENSAPEG00000018367
amphiprion_ocellaris ENSAOCG00000005946
acanthochromis_polyacanthus ENSAPOG00000000388
stegastes_partitus ENSSPAG00000016913
parambassis_ranga ENSPRNG00000003426
seriola_dumerili ENSSDUG00000016765
seriola_lalandi ENSSLDG00000003422
scophthalmus_maximus ENSSMAG00000019952
lates_calcarifer ENSLCAG00010020811
cynoglossus_semilaevis ENSCSEG00000002325
monopterus_albus ENSMALG00000013205
mastacembelus_armatus ENSMAMG00000007105
anabas_testudineus ENSATEG00000012432
betta_splendens ENSBSLG00000018859
takifugu_rubripes ENSTRUG00000025586
tetraodon_nigroviridis ENSTNIG00000000202
mola_mola ENSMMOG00000010218
larimichthys_crocea ENSLCRG00005011502
labrus_bergylta ENSLBEG00000005104
cottoperca_gobio ENSCGOG00000017637
gasterosteus_aculeatus ENSGACG00000009458
periophthalmus_magnuspinnatus ENSPMGG00000010831
hippocampus_comes ENSHCOG00000013727
gouania_willdenowi ENSGWIG00000016020
gadus_morhua ENSGMOG00000002133
ictalurus_punctatus ENSIPUG00000014665
electrophorus_electricus ENSEEEG00000008287
astyanax_mexicanus ENSAMXG00000038454
astyanax_mexicanus ENSAMXG00005023528
pygocentrus_nattereri ENSPNAG00000013545
scleropages_formosus ENSSFOG00015017964
paramormyrops_kingsleyae ENSPKIG00000000882
hucho_hucho ENSHHUG00000004579
esox_lucius ENSELUG00000000428
gadus_morhua ENSGMOG00000011907
danio_rerio ENSDARG00000102257
lepisosteus_oculatus ENSLOCG00000011338
erpetoichthys_calabaricus ENSECRG00000018370
callorhinchus_milii ENSCMIG00000003368
petromyzon_marinus ENSPMAG00000004837
