takifugu_rubripes ENSTRUG00000006518
tetraodon_nigroviridis ENSTNIG00000015645
labrus_bergylta ENSLBEG00000000807
gasterosteus_aculeatus ENSGACG00000002534
poecilia_formosa ENSPFOG00000013660
poecilia_latipinna ENSPLAG00000021487
poecilia_mexicana ENSPMEG00000009749
poecilia_reticulata ENSPREG00000000722
xiphophorus_couchianus ENSXCOG00000015074
xiphophorus_maculatus ENSXMAG00000024729
gambusia_affinis ENSGAFG00000010490
cyprinodon_variegatus ENSCVAG00000022595
fundulus_heteroclitus ENSFHEG00000013137
kryptolebias_marmoratus ENSKMAG00000017660
oryzias_latipes ENSORLG00020005368
oryzias_latipes ENSORLG00000014849
oryzias_latipes_asm223469v1 ENSORLG00015006838
oryzias_melastigma ENSOMEG00000000914
maylandia_zebra ENSMZEG00005014543
pundamilia_nyererei ENSPNYG00000012329
astatotilapia_calliptera ENSACLG00000002891
haplochromis_burtoni ENSHBUG00000022230
neolamprologus_brichardi ENSNBRG00000019248
oreochromis_niloticus ENSONIG00000007174
amphilophus_citrinellus ENSACIG00000004854
amphiprion_ocellaris ENSAOCG00000007625
amphiprion_percula ENSAPEG00000004469
acanthochromis_polyacanthus ENSAPOG00000013092
stegastes_partitus ENSSPAG00000000701
stegastes_partitus ENSSPAG00000016019
seriola_dumerili ENSSDUG00000007730
seriola_lalandi_dorsalis ENSSLDG00000019564
scophthalmus_maximus ENSSMAG00000016984
monopterus_albus ENSMALG00000015097
mastacembelus_armatus ENSMAMG00000011171
anabas_testudineus ENSATEG00000009234
cynoglossus_semilaevis ENSCSEG00000016104
periophthalmus_magnuspinnatus ENSPMGG00000005489
hippocampus_comes ENSHCOG00000006596
gadus_morhua ENSGMOG00000012610
esox_lucius ENSELUG00000013266
pygocentrus_nattereri ENSPNAG00000013304
astyanax_mexicanus ENSAMXG00000006122
ictalurus_punctatus ENSIPUG00000009049
danio_rerio ENSDARG00000061373
scleropages_formosus ENSSFOG00015016826
paramormyrops_kingsleyae ENSPKIG00000014768
lepisosteus_oculatus ENSLOCG00000008959
gopherus_agassizii ENSGAGG00000019788
chelonoidis_abingdonii ENSCABG00000021945
chrysemys_picta_bellii ENSCPBG00000013238
pelodiscus_sinensis ENSPSIG00000015165
meleagris_gallopavo ENSMGAG00000011447
coturnix_japonica ENSCJPG00005013100
gallus_gallus ENSGALG00000011393
numida_meleagris ENSNMEG00000022899
anser_brachyrhynchus ENSABRG00000022143
anas_platyrhynchos_platyrhynchos ENSAPLG00000026417
lonchura_striata_domestica ENSLSDG00000013217
taeniopygia_guttata ENSTGUG00000005552
serinus_canaria ENSSCAG00000013052
junco_hyemalis ENSJHYG00000012025
zonotrichia_albicollis ENSZALG00000015289
parus_major ENSPMJG00000019740
cyanistes_caeruleus ENSCCEG00000024476
ficedula_albicollis ENSFALG00000004099
manacus_vitellinus ENSMVIG00005011680
lepidothrix_coronata ENSLCOG00000006090
melopsittacus_undulatus ENSMUNG00000013085
calidris_pygmaea ENSCPGG00000013312
calidris_pugnax ENSCPUG00000000878
apteryx_haastii ENSAHAG00000009990
apteryx_owenii ENSAOWG00000012539
apteryx_rowi ENSARWG00000016463
dromaius_novaehollandiae ENSDNVG00000018708
nothoprocta_perdicaria ENSNPEG00000008137
anolis_carolinensis ENSACAG00000002711
notechis_scutatus ENSNSUG00000012133
pogona_vitticeps ENSPVIG00000021414
salvator_merianae ENSSMRG00000011290
sphenodon_punctatus ENSSPUG00000012839
phascolarctos_cinereus ENSPCIG00000016134
monodelphis_domestica ENSMODG00000015404
sarcophilus_harrisii ENSSHAG00000015673
pan_troglodytes ENSPTRG00000012923
pan_paniscus ENSPPAG00000032732
homo_sapiens ENSG00000115568
pongo_abelii ENSPPYG00000013178
nomascus_leucogenys ENSNLEG00000008760
theropithecus_gelada ENSTGEG00000011087
papio_anubis ENSPANG00000005493
cercocebus_atys ENSCATG00000044960
macaca_fascicularis ENSMFAG00000043994
macaca_nemestrina ENSMNEG00000041285
macaca_mulatta ENSMMUG00000006737
chlorocebus_sabaeus ENSCSAG00000008779
piliocolobus_tephrosceles ENSPTEG00000039027
colobus_angolensis_palliatus ENSCANG00000031769
rhinopithecus_bieti ENSRBIG00000029685
rhinopithecus_roxellana ENSRROG00000044151
cebus_capucinus ENSCCAG00000025625
saimiri_boliviensis_boliviensis ENSSBOG00000024040
aotus_nancymaae ENSANAG00000036961
otolemur_garnettii ENSOGAG00000027693
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015073
mus_spicilegus ENSMSIG00000019187
mus_musculus ENSMUSG00000026135
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014267
mus_pahari MGP_PahariEiJ_G0027505
rattus_norvegicus ENSRNOG00000022414
peromyscus_maniculatus_bairdii ENSPEMG00000000784
jaculus_jaculus ENSJJAG00000021558
spermophilus_dauricus ENSSDAG00000020403
marmota_marmota_marmota ENSMMMG00000019653
cavia_aperea ENSCAPG00000002621
tupaia_belangeri ENSTBEG00000011385
equus_caballus ENSECAG00000017751
ursus_maritimus ENSUMAG00000019512
ochotona_princeps ENSOPRG00000005998
crocodylus_porosus ENSCPRG00005018905
xenopus_tropicalis ENSXETG00000013837
latimeria_chalumnae ENSLACG00000017476
petromyzon_marinus ENSPMAG00000008925
