gopherus_agassizii ENSGAGG00000014613
chelonoidis_abingdonii ENSCABG00000003258
chrysemys_picta_bellii ENSCPBG00000011505
pelodiscus_sinensis ENSPSIG00000016149
crocodylus_porosus ENSCPRG00005010470
anas_platyrhynchos_platyrhynchos ENSAPLG00000011066
anser_brachyrhynchus ENSABRG00000012101
gallus_gallus ENSGALG00000032097
meleagris_gallopavo ENSMGAG00000012040
coturnix_japonica ENSCJPG00005006749
numida_meleagris ENSNMEG00000019485
calidris_pygmaea ENSCPGG00000015234
calidris_pugnax ENSCPUG00000017927
melopsittacus_undulatus ENSMUNG00000005172
taeniopygia_guttata ENSTGUG00000005375
lonchura_striata_domestica ENSLSDG00000003389
serinus_canaria ENSSCAG00000009686
ficedula_albicollis ENSFALG00000002727
junco_hyemalis ENSJHYG00000003539
zonotrichia_albicollis ENSZALG00000008162
parus_major ENSPMJG00000010896
cyanistes_caeruleus ENSCCEG00000013228
manacus_vitellinus ENSMVIG00005011467
lepidothrix_coronata ENSLCOG00000015736
apteryx_owenii ENSAOWG00000011417
apteryx_haastii ENSAHAG00000017102
apteryx_rowi ENSARWG00000003717
dromaius_novaehollandiae ENSDNVG00000016613
nothoprocta_perdicaria ENSNPEG00000000770
pogona_vitticeps ENSPVIG00000007877
anolis_carolinensis ENSACAG00000007473
notechis_scutatus ENSNSUG00000010907
salvator_merianae ENSSMRG00000018808
sphenodon_punctatus ENSSPUG00000007727
mus_musculus ENSMUSG00000031965
mus_spicilegus ENSMSIG00000020856
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033038
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031915
mus_pahari MGP_PahariEiJ_G0014779
rattus_norvegicus ENSRNOG00000016181
meriones_unguiculatus ENSMUGG00000004753
cricetulus_griseus_chok1gshd ENSCGRG00001021722
cricetulus_griseus_crigri ENSCGRG00000000580
cricetulus_griseus_crigri-picr ENSCGRG00015004854
mesocricetus_auratus ENSMAUG00000007495
peromyscus_maniculatus_bairdii ENSPEMG00000021127
microtus_ochrogaster ENSMOCG00000016154
nannospalax_galili ENSNGAG00000016573
jaculus_jaculus ENSJJAG00000017954
chinchilla_lanigera ENSCLAG00000005178
octodon_degus ENSODEG00000014088
cavia_porcellus ENSCPOG00000015229
cavia_aperea ENSCAPG00000015016
heterocephalus_glaber_female ENSHGLG00000015772
heterocephalus_glaber_male ENSHGLG00100019003
fukomys_damarensis ENSFDAG00000015311
dipodomys_ordii ENSDORG00000002846
castor_canadensis ENSCCNG00000013032
urocitellus_parryii ENSUPAG00010002378
ictidomys_tridecemlineatus ENSSTOG00000008381
spermophilus_dauricus ENSSDAG00000024877
marmota_marmota_marmota ENSMMMG00000011520
oryctolagus_cuniculus ENSOCUG00000007422
cebus_capucinus ENSCCAG00000030672
saimiri_boliviensis_boliviensis ENSSBOG00000024271
callithrix_jacchus ENSCJAG00000012232
aotus_nancymaae ENSANAG00000028877
pan_troglodytes ENSPTRG00000019076
pan_paniscus ENSPPAG00000033480
homo_sapiens ENSG00000164532
gorilla_gorilla ENSGGOG00000026618
pongo_abelii ENSPPYG00000017641
nomascus_leucogenys ENSNLEG00000001606
colobus_angolensis_palliatus ENSCANG00000040733
piliocolobus_tephrosceles ENSPTEG00000035584
rhinopithecus_roxellana ENSRROG00000039234
rhinopithecus_bieti ENSRBIG00000031919
macaca_fascicularis ENSMFAG00000046090
macaca_mulatta ENSMMUG00000012549
macaca_nemestrina ENSMNEG00000042525
chlorocebus_sabaeus ENSCSAG00000014936
mandrillus_leucophaeus ENSMLEG00000012711
cercocebus_atys ENSCATG00000041553
papio_anubis ENSPANG00000007074
theropithecus_gelada ENSTGEG00000016175
carlito_syrichta ENSTSYG00000012684
propithecus_coquereli ENSPCOG00000028179
microcebus_murinus ENSMICG00000042285
prolemur_simus ENSPSMG00000009902
otolemur_garnettii ENSOGAG00000010338
capra_hircus ENSCHIG00000011208
ovis_aries ENSOARG00000005153
bos_taurus ENSBTAG00000017541
bos_mutus ENSBMUG00000008601
bison_bison_bison ENSBBBG00000009215
tursiops_truncatus ENSTTRG00000016622
sus_scrofa ENSSSCG00000016662
vicugna_pacos ENSVPAG00000010006
erinaceus_europaeus ENSEEUG00000010135
ursus_americanus ENSUAMG00000019929
ursus_maritimus ENSUMAG00000003159
ailuropoda_melanoleuca ENSAMEG00000001662
mustela_putorius_furo ENSMPUG00000007865
neovison_vison ENSNVIG00000009555
canis_lupus_familiaris ENSCAFG00000028536
canis_lupus_dingo ENSCAFG00020006360
vulpes_vulpes ENSVVUG00000021980
panthera_pardus ENSPPRG00000014492
panthera_tigris_altaica ENSPTIG00000010547
sorex_araneus ENSSARG00000003223
myotis_lucifugus ENSMLUG00000015517
felis_catus ENSFCAG00000013004
equus_asinus_asinus ENSEASG00005003837
equus_caballus ENSECAG00000018182
loxodonta_africana ENSLAFG00000012790
echinops_telfairi ENSETEG00000012771
procavia_capensis ENSPCAG00000012430
ochotona_princeps ENSOPRG00000013626
tupaia_belangeri ENSTBEG00000014278
pteropus_vampyrus ENSPVAG00000010267
dasypus_novemcinctus ENSDNOG00000004142
choloepus_hoffmanni ENSCHOG00000010993
phascolarctos_cinereus ENSPCIG00000029105
notamacropus_eugenii ENSMEUG00000002375
sarcophilus_harrisii ENSSHAG00000016356
monodelphis_domestica ENSMODG00000000085
ornithorhynchus_anatinus ENSOANG00000006968
xenopus_tropicalis ENSXETG00000013110
latimeria_chalumnae ENSLACG00000010741
ornithorhynchus_anatinus ENSOANG00000008846
tetraodon_nigroviridis ENSTNIG00000005154
takifugu_rubripes ENSTRUG00000005667
mola_mola ENSMMOG00000003047
oryzias_latipes ENSORLG00000016760
oryzias_latipes ENSORLG00020010884
oryzias_latipes_asm223469v1 ENSORLG00015016778
oryzias_melastigma ENSOMEG00000004879
labrus_bergylta ENSLBEG00000025158
gasterosteus_aculeatus ENSGACG00000012706
mastacembelus_armatus ENSMAMG00000011947
monopterus_albus ENSMALG00000007198
anabas_testudineus ENSATEG00000003032
seriola_dumerili ENSSDUG00000000873
seriola_lalandi_dorsalis ENSSLDG00000014907
scophthalmus_maximus ENSSMAG00000015492
astatotilapia_calliptera ENSACLG00000005389
maylandia_zebra ENSMZEG00005014870
pundamilia_nyererei ENSPNYG00000013353
haplochromis_burtoni ENSHBUG00000000760
neolamprologus_brichardi ENSNBRG00000014572
oreochromis_niloticus ENSONIG00000006593
amphilophus_citrinellus ENSACIG00000023534
cynoglossus_semilaevis ENSCSEG00000013797
amphiprion_ocellaris ENSAOCG00000021543
amphiprion_percula ENSAPEG00000001187
acanthochromis_polyacanthus ENSAPOG00000008780
stegastes_partitus ENSSPAG00000020039
poecilia_formosa ENSPFOG00000012859
poecilia_latipinna ENSPLAG00000013427
poecilia_mexicana ENSPMEG00000023792
poecilia_reticulata ENSPREG00000020684
xiphophorus_maculatus ENSXMAG00000004704
gambusia_affinis ENSGAFG00000011240
fundulus_heteroclitus ENSFHEG00000014222
cyprinodon_variegatus ENSCVAG00000018668
kryptolebias_marmoratus ENSKMAG00000000247
hippocampus_comes ENSHCOG00000005709
periophthalmus_magnuspinnatus ENSPMGG00000021965
gadus_morhua ENSGMOG00000012734
esox_lucius ENSELUG00000010466
danio_rerio ENSDARG00000005150
paramormyrops_kingsleyae ENSPKIG00000021534
scleropages_formosus ENSSFOG00015014861
pygocentrus_nattereri ENSPNAG00000027679
astyanax_mexicanus ENSAMXG00000029830
ictalurus_punctatus ENSIPUG00000007276
lepisosteus_oculatus ENSLOCG00000002483
