drosophila_melanogaster FBgn0023212
caenorhabditis_elegans WBGene00001235
heterocephalus_glaber ENSHGLG00000018602
heterocephalus_glaber ENSHGLG00100004373
cavia_aperea ENSCAPG00000016428
cavia_porcellus ENSCPOG00000031169
mus_spicilegus ENSMSIG00000012977
nomascus_leucogenys ENSNLEG00000018236
colobus_angolensis ENSCANG00000042424
saimiri_boliviensis ENSSBOG00000022693
saimiri_boliviensis ENSSBOG00000025752
colobus_angolensis ENSCANG00000022361
piliocolobus_tephrosceles ENSPTEG00000031419
piliocolobus_tephrosceles ENSPTEG00000031256
rhinopithecus_roxellana ENSRROG00000026563
rhinopithecus_bieti ENSRBIG00000029503
macaca_fascicularis ENSMFAG00000024597
macaca_nemestrina ENSMNEG00000035454
papio_anubis ENSPANG00000023975
cercocebus_atys ENSCATG00000032632
macaca_mulatta ENSMMUG00000045123
pan_paniscus ENSPPAG00000021172
pan_troglodytes ENSPTRG00000051186
gorilla_gorilla ENSGGOG00000025330
pan_troglodytes ENSPTRG00000051587
pan_troglodytes ENSPTRG00000007663
homo_sapiens ENSG00000103363
gorilla_gorilla ENSGGOG00000015306
pongo_abelii ENSPPYG00000007013
nomascus_leucogenys ENSNLEG00000009471
chlorocebus_sabaeus ENSCSAG00000019224
chlorocebus_sabaeus ENSCSAG00000010372
macaca_mulatta ENSMMUG00000018860
nomascus_leucogenys ENSNLEG00000034481
pan_troglodytes ENSPTRG00000040245
theropithecus_gelada ENSTGEG00000026071
cebus_capucinus ENSCCAG00000008353
callithrix_jacchus ENSCJAG00000015347
aotus_nancymaae ENSANAG00000017599
rhinopithecus_roxellana ENSRROG00000045686
rhinopithecus_bieti ENSRBIG00000031705
colobus_angolensis ENSCANG00000028427
rhinopithecus_bieti ENSRBIG00000020874
macaca_fascicularis ENSMFAG00000033161
theropithecus_gelada ENSTGEG00000001245
chlorocebus_sabaeus ENSCSAG00000000582
pan_troglodytes ENSPTRG00000052761
pongo_abelii ENSPPYG00000004063
callithrix_jacchus ENSCJAG00000022120
saimiri_boliviensis ENSSBOG00000025878
callithrix_jacchus ENSCJAG00000056044
aotus_nancymaae ENSANAG00000032129
aotus_nancymaae ENSANAG00000036905
cercocebus_atys ENSCATG00000007242
mandrillus_leucophaeus ENSMLEG00000030182
papio_anubis ENSPANG00000030365
macaca_nemestrina ENSMNEG00000042647
colobus_angolensis ENSCANG00000024861
piliocolobus_tephrosceles ENSPTEG00000009675
microtus_ochrogaster ENSMOCG00000015470
tupaia_belangeri ENSTBEG00000007588
microtus_ochrogaster ENSMOCG00000018031
rattus_norvegicus ENSRNOG00000027692
dipodomys_ordii ENSDORG00000029917
myotis_lucifugus ENSMLUG00000014757
vulpes_vulpes ENSVVUG00000008802
peromyscus_maniculatus ENSPEMG00000010435
nannospalax_galili ENSNGAG00000018526
meriones_unguiculatus ENSMUGG00000017629
jaculus_jaculus ENSJJAG00000023892
cricetulus_griseus ENSCGRG00015011659
cricetulus_griseus ENSCGRG00001016675
cricetulus_griseus ENSCGRG00000014467
rattus_norvegicus ENSRNOG00000004814
rattus_norvegicus ENSRNOG00000046568
mus_spicilegus ENSMSIG00000014706
mus_musculus ENSMUSG00000055839
mus_spretus MGP_SPRETEiJ_G0022072
mus_caroli MGP_CAROLIEiJ_G0021162
mus_pahari MGP_PahariEiJ_G0023479
rattus_norvegicus ENSRNOG00000007803
rattus_norvegicus ENSRNOG00000033199
jaculus_jaculus ENSJJAG00000012707
microtus_ochrogaster ENSMOCG00000020150
jaculus_jaculus ENSJJAG00000011892
castor_canadensis ENSCCNG00000018638
microtus_ochrogaster ENSMOCG00000003422
microtus_ochrogaster ENSMOCG00000002287
cricetulus_griseus ENSCGRG00001003688
rattus_norvegicus ENSRNOG00000038276
castor_canadensis ENSCCNG00000013936
octodon_degus ENSODEG00000019075
octodon_degus ENSODEG00000019980
octodon_degus ENSODEG00000013322
octodon_degus ENSODEG00000018867
cavia_porcellus ENSCPOG00000021024
chinchilla_lanigera ENSCLAG00000015057
heterocephalus_glaber ENSHGLG00000017099
heterocephalus_glaber ENSHGLG00100004784
fukomys_damarensis ENSFDAG00000008837
urocitellus_parryii ENSUPAG00010018337
peromyscus_maniculatus ENSPEMG00000028504
peromyscus_maniculatus ENSPEMG00000027760
peromyscus_maniculatus ENSPEMG00000028481
peromyscus_maniculatus ENSPEMG00000019155
peromyscus_maniculatus ENSPEMG00000030673
nannospalax_galili ENSNGAG00000012320
rattus_norvegicus ENSRNOG00000055358
chinchilla_lanigera ENSCLAG00000002025
dipodomys_ordii ENSDORG00000025753
mesocricetus_auratus ENSMAUG00000011625
propithecus_coquereli ENSPCOG00000005814
pteropus_vampyrus ENSPVAG00000010777
equus_asinus ENSEASG00005006017
ailuropoda_melanoleuca ENSAMEG00000018015
bos_taurus ENSBTAG00000019543
bos_taurus ENSBTAG00000027787
bos_indicus ENSBIXG00000018477
bos_indicus ENSBIXG00005008179
tursiops_truncatus ENSTTRG00000015454
canis_lupus ENSCAFG00020025924
equus_caballus ENSECAG00000036462
bos_indicus ENSBIXG00000025374
bos_indicus ENSBIXG00005025664
bos_taurus ENSBTAG00000046878
bos_indicus ENSBIXG00005023502
felis_catus ENSFCAG00000026327
ovis_aries ENSOARG00000000340
capra_hircus ENSCHIG00000024274
neovison_vison ENSNVIG00000023224
mustela_putorius ENSMPUG00000015265
canis_lupus ENSCAFG00000019351
panthera_pardus ENSPPRG00000013832
felis_catus ENSFCAG00000029930
capra_hircus ENSCHIG00000015237
dipodomys_ordii ENSDORG00000027954
dipodomys_ordii ENSDORG00000024497
bos_mutus ENSBMUG00000014654
panthera_pardus ENSPPRG00000012549
propithecus_coquereli ENSPCOG00000024016
oryctolagus_cuniculus ENSOCUG00000010116
prolemur_simus ENSPSMG00000017004
microcebus_murinus ENSMICG00000012766
felis_catus ENSFCAG00000004711
cricetulus_griseus ENSCGRG00001022896
cricetulus_griseus ENSCGRG00000007444
mesocricetus_auratus ENSMAUG00000018113
octodon_degus ENSODEG00000020325
prolemur_simus ENSPSMG00000009415
bos_indicus ENSBIXG00000028632
bos_indicus ENSBIXG00005004843
bos_taurus ENSBTAG00000031582
bos_mutus ENSBMUG00000025145
bison_bison ENSBBBG00000015041
monodelphis_domestica ENSMODG00000025060
cricetulus_griseus ENSCGRG00015003255
cricetulus_griseus ENSCGRG00015009720
cricetulus_griseus ENSCGRG00015003174
cricetulus_griseus ENSCGRG00000019344
cricetulus_griseus ENSCGRG00015001124
cricetulus_griseus ENSCGRG00001017569
chinchilla_lanigera ENSCLAG00000017834
carlito_syrichta ENSTSYG00000033242
loxodonta_africana ENSLAFG00000000625
dasypus_novemcinctus ENSDNOG00000000981
phascolarctos_cinereus ENSPCIG00000035891
phascolarctos_cinereus ENSPCIG00000036232
