apteryx_haastii ENSAHAG00000002938
apteryx_owenii ENSAOWG00000017929
apteryx_rowi ENSARWG00000005978
dromaius_novaehollandiae ENSDNVG00000002196
nothoprocta_perdicaria ENSNPEG00000006916
anas_platyrhynchos ENSAPLG00000019862
anser_brachyrhynchus ENSABRG00000006875
gallus_gallus ENSGALG00000007906
coturnix_japonica ENSCJPG00005013728
meleagris_gallopavo ENSMGAG00000008414
lonchura_striata ENSLSDG00000001278
taeniopygia_guttata ENSTGUG00000009924
serinus_canaria ENSSCAG00000014293
junco_hyemalis ENSJHYG00000011369
zonotrichia_albicollis ENSZALG00000006209
ficedula_albicollis ENSFALG00000007743
cyanistes_caeruleus ENSCCEG00000014316
parus_major ENSPMJG00000000685
manacus_vitellinus ENSMVIG00005002700
lepidothrix_coronata ENSLCOG00000000476
melopsittacus_undulatus ENSMUNG00000008314
calidris_pygmaea ENSCPGG00000005649
calidris_pugnax ENSCPUG00000017078
crocodylus_porosus ENSCPRG00005011869
gopherus_agassizii ENSGAGG00000006424
chrysemys_picta ENSCPBG00000016190
pelodiscus_sinensis ENSPSIG00000011304
pogona_vitticeps ENSPVIG00000011849
anolis_carolinensis ENSACAG00000010910
notechis_scutatus ENSNSUG00000006803
salvator_merianae ENSSMRG00000019711
sphenodon_punctatus ENSSPUG00000012354
phascolarctos_cinereus ENSPCIG00000002497
vombatus_ursinus ENSVURG00010022787
notamacropus_eugenii ENSMEUG00000011510
monodelphis_domestica ENSMODG00000002666
sarcophilus_harrisii ENSSHAG00000012945
loxodonta_africana ENSLAFG00000014188
echinops_telfairi ENSETEG00000016771
procavia_capensis ENSPCAG00000016100
bos_taurus ENSBTAG00000045943
bos_indicus ENSBIXG00000003698
bos_mutus ENSBMUG00000005848
bison_bison ENSBBBG00000002249
capra_hircus ENSCHIG00000014693
ovis_aries ENSOARG00000020815
tursiops_truncatus ENSTTRG00000010899
sus_scrofa ENSSSCG00000016288
ursus_americanus ENSUAMG00000020512
ursus_maritimus ENSUMAG00000015635
ailuropoda_melanoleuca ENSAMEG00000016472
canis_lupus ENSCAFG00020023198
vulpes_vulpes ENSVVUG00000025519
canis_lupus ENSCAFG00000024807
mustela_putorius ENSMPUG00000005200
neovison_vison ENSNVIG00000003613
panthera_pardus ENSPPRG00000001069
panthera_tigris ENSPTIG00000005533
felis_catus ENSFCAG00000005681
equus_asinus ENSEASG00005019624
equus_caballus ENSECAG00000002376
pteropus_vampyrus ENSPVAG00000007492
myotis_lucifugus ENSMLUG00000011237
erinaceus_europaeus ENSEEUG00000004890
castor_canadensis ENSCCNG00000020041
dipodomys_ordii ENSDORG00000011349
mus_spicilegus ENSMSIG00000001352
mus_spretus MGP_SPRETEiJ_G0015178
mus_musculus ENSMUSG00000026253
mus_caroli MGP_CAROLIEiJ_G0014376
mus_pahari MGP_PahariEiJ_G0027613
meriones_unguiculatus ENSMUGG00000022060
cricetulus_griseus ENSCGRG00001024089
cricetulus_griseus ENSCGRG00000013951
cricetulus_griseus ENSCGRG00015010865
mesocricetus_auratus ENSMAUG00000021801
microtus_ochrogaster ENSMOCG00000018754
peromyscus_maniculatus ENSPEMG00000010604
nannospalax_galili ENSNGAG00000024256
jaculus_jaculus ENSJJAG00000015692
chinchilla_lanigera ENSCLAG00000008928
octodon_degus ENSODEG00000012691
cavia_aperea ENSCAPG00000008655
cavia_porcellus ENSCPOG00000020372
heterocephalus_glaber ENSHGLG00000002147
heterocephalus_glaber ENSHGLG00100012567
fukomys_damarensis ENSFDAG00000010888
marmota_marmota ENSMMMG00000002089
spermophilus_dauricus ENSSDAG00000003694
ictidomys_tridecemlineatus ENSSTOG00000003488
urocitellus_parryii ENSUPAG00010010236
oryctolagus_cuniculus ENSOCUG00000024541
pan_paniscus ENSPPAG00000043480
pan_troglodytes ENSPTRG00000022726
homo_sapiens ENSG00000196811
gorilla_gorilla ENSGGOG00000002100
pongo_abelii ENSPPYG00000013280
nomascus_leucogenys ENSNLEG00000014319
piliocolobus_tephrosceles ENSPTEG00000033387
colobus_angolensis ENSCANG00000028338
