takifugu_rubripes ENSTRUG00000022890
mola_mola ENSMMOG00000010713
gasterosteus_aculeatus ENSGACG00000000463
labrus_bergylta ENSLBEG00000006146
seriola_lalandi_dorsalis ENSSLDG00000002977
seriola_lalandi_dorsalis ENSSLDG00000008660
seriola_lalandi_dorsalis ENSSLDG00000004394
seriola_dumerili ENSSDUG00000004674
scophthalmus_maximus ENSSMAG00000000420
scophthalmus_maximus ENSSMAG00000000416
cynoglossus_semilaevis ENSCSEG00000000298
anabas_testudineus ENSATEG00000006325
mastacembelus_armatus ENSMAMG00000012621
astatotilapia_calliptera ENSACLG00000024594
haplochromis_burtoni ENSHBUG00000018858
maylandia_zebra ENSMZEG00005000397
pundamilia_nyererei ENSPNYG00000007549
neolamprologus_brichardi ENSNBRG00000017017
amphilophus_citrinellus ENSACIG00000014970
amphiprion_percula ENSAPEG00000006244
amphiprion_ocellaris ENSAOCG00000005327
stegastes_partitus ENSSPAG00000023405
poecilia_formosa ENSPFOG00000011912
poecilia_latipinna ENSPLAG00000019337
poecilia_mexicana ENSPMEG00000020900
poecilia_reticulata ENSPREG00000021075
xiphophorus_couchianus ENSXCOG00000005770
periophthalmus_magnuspinnatus ENSPMGG00000009849
gadus_morhua ENSGMOG00000004111
astyanax_mexicanus ENSAMXG00000037272
pygocentrus_nattereri ENSPNAG00000021407
