takifugu_rubripes ENSTRUG00000023538
xiphophorus_couchianus ENSXCOG00000013673
pygocentrus_nattereri ENSPNAG00000000551
castor_canadensis ENSCCNG00000001540
cricetulus_griseus_crigri-picr ENSCGRG00015012183
piliocolobus_tephrosceles ENSPTEG00000005118
propithecus_coquereli ENSPCOG00000010047
bos_mutus ENSBMUG00000023618
marmota_marmota_marmota ENSMMMG00000000323
spermophilus_dauricus ENSSDAG00000009101
prolemur_simus ENSPSMG00000018115
paramormyrops_kingsleyae ENSPKIG00000001378
xiphophorus_couchianus ENSXCOG00000008142
pygocentrus_nattereri ENSPNAG00000002144
pygocentrus_nattereri ENSPNAG00000000057
seriola_lalandi_dorsalis ENSSLDG00000002311
seriola_lalandi_dorsalis ENSSLDG00000018740
seriola_dumerili ENSSDUG00000013900
poecilia_latipinna ENSPLAG00000020647
poecilia_mexicana ENSPMEG00000023324
poecilia_reticulata ENSPREG00000019377
fundulus_heteroclitus ENSFHEG00000013335
amphiprion_ocellaris ENSAOCG00000020684
hippocampus_comes ENSHCOG00000017728
