apteryx_owenii ENSAOWG00000012891
apteryx_haastii ENSAHAG00000003949
apteryx_rowi ENSARWG00000001699
dromaius_novaehollandiae ENSDNVG00000018668
nothoprocta_perdicaria ENSNPEG00000008269
calidris_pygmaea ENSCPGG00000011600
calidris_pygmaea ENSCPGG00000009964
calidris_pugnax ENSCPUG00000008799
calidris_pugnax ENSCPUG00000008800
melopsittacus_undulatus ENSMUNG00000010532
anser_brachyrhynchus ENSABRG00000003411
anas_platyrhynchos_platyrhynchos ENSAPLG00000028757
gallus_gallus ENSGALG00000036604
coturnix_japonica ENSCJPG00005013034
numida_meleagris ENSNMEG00000008181
