scleropages_formosus ENSSFOG00015011494
paramormyrops_kingsleyae ENSPKIG00000006172
astyanax_mexicanus ENSAMXG00000039739
pygocentrus_nattereri ENSPNAG00000022018
ictalurus_punctatus ENSIPUG00000017531
danio_rerio ENSDARG00000071052
seriola_dumerili ENSSDUG00000023231
seriola_lalandi_dorsalis ENSSLDG00000008563
scophthalmus_maximus ENSSMAG00000016542
mastacembelus_armatus ENSMAMG00000008382
monopterus_albus ENSMALG00000000395
anabas_testudineus ENSATEG00000001296
maylandia_zebra ENSMZEG00005026897
haplochromis_burtoni ENSHBUG00000005480
astatotilapia_calliptera ENSACLG00000010089
pundamilia_nyererei ENSPNYG00000006032
neolamprologus_brichardi ENSNBRG00000011531
oreochromis_niloticus ENSONIG00000014801
amphilophus_citrinellus ENSACIG00000009281
amphiprion_percula ENSAPEG00000022227
amphiprion_ocellaris ENSAOCG00000012852
acanthochromis_polyacanthus ENSAPOG00000006234
stegastes_partitus ENSSPAG00000021182
oryzias_latipes ENSORLG00000019751
oryzias_latipes ENSORLG00020002379
oryzias_latipes_asm223469v1 ENSORLG00015015913
oryzias_melastigma ENSOMEG00000023092
takifugu_rubripes ENSTRUG00000011439
tetraodon_nigroviridis ENSTNIG00000006830
mola_mola ENSMMOG00000010565
labrus_bergylta ENSLBEG00000025829
cynoglossus_semilaevis ENSCSEG00000000609
hippocampus_comes ENSHCOG00000004949
periophthalmus_magnuspinnatus ENSPMGG00000022034
gadus_morhua ENSGMOG00000018869
esox_lucius ENSELUG00000021101
lepisosteus_oculatus ENSLOCG00000015482
