apteryx_haastii ENSAHAG00000009022
apteryx_owenii ENSAOWG00000000666
apteryx_rowi ENSARWG00000009809
dromaius_novaehollandiae ENSDNVG00000000360
anser_brachyrhynchus ENSABRG00000015935
anas_platyrhynchos_platyrhynchos ENSAPLG00000000878
gallus_gallus ENSGALG00000004274
coturnix_japonica ENSCJPG00005012791
meleagris_gallopavo ENSMGAG00000002218
numida_meleagris ENSNMEG00000018209
calidris_pugnax ENSCPUG00000017070
calidris_pygmaea ENSCPGG00000009710
melopsittacus_undulatus ENSMUNG00000016308
lonchura_striata_domestica ENSLSDG00000006839
taeniopygia_guttata ENSTGUG00000003194
serinus_canaria ENSSCAG00000009396
parus_major ENSPMJG00000006223
cyanistes_caeruleus ENSCCEG00000020586
junco_hyemalis ENSJHYG00000016425
zonotrichia_albicollis ENSZALG00000013837
ficedula_albicollis ENSFALG00000014990
lepidothrix_coronata ENSLCOG00000015523
manacus_vitellinus ENSMVIG00005001280
nothoprocta_perdicaria ENSNPEG00000015151
crocodylus_porosus ENSCPRG00005005461
gopherus_agassizii ENSGAGG00000014374
chelonoidis_abingdonii ENSCABG00000009406
chrysemys_picta_bellii ENSCPBG00000024317
pelodiscus_sinensis ENSPSIG00000012843
anolis_carolinensis ENSACAG00000009715
pogona_vitticeps ENSPVIG00000016683
salvator_merianae ENSSMRG00000020843
monodelphis_domestica ENSMODG00000001412
sarcophilus_harrisii ENSSHAG00000003328
phascolarctos_cinereus ENSPCIG00000026380
notamacropus_eugenii ENSMEUG00000013853
mus_musculus ENSMUSG00000007805
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015231
mus_spicilegus ENSMSIG00000013629
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014427
mus_pahari MGP_PahariEiJ_G0027663
rattus_norvegicus ENSRNOG00000020355
meriones_unguiculatus ENSMUGG00000013122
cricetulus_griseus_chok1gshd ENSCGRG00001010705
cricetulus_griseus_crigri-picr ENSCGRG00015014949
cricetulus_griseus_crigri ENSCGRG00000015097
mesocricetus_auratus ENSMAUG00000003118
peromyscus_maniculatus_bairdii ENSPEMG00000022923
microtus_ochrogaster ENSMOCG00000015210
jaculus_jaculus ENSJJAG00000014780
castor_canadensis ENSCCNG00000016000
nannospalax_galili ENSNGAG00000021306
dipodomys_ordii ENSDORG00000005906
mandrillus_leucophaeus ENSMLEG00000018079
theropithecus_gelada ENSTGEG00000024178
macaca_nemestrina ENSMNEG00000028131
macaca_mulatta ENSMMUG00000021909
macaca_fascicularis ENSMFAG00000022870
piliocolobus_tephrosceles ENSPTEG00000037135
chlorocebus_sabaeus ENSCSAG00000018801
cercocebus_atys ENSCATG00000021169
papio_anubis ENSPANG00000001578
rhinopithecus_roxellana ENSRROG00000037738
rhinopithecus_roxellana ENSRROG00000002209
rhinopithecus_bieti ENSRBIG00000030437
nomascus_leucogenys ENSNLEG00000011342
saimiri_boliviensis_boliviensis ENSSBOG00000004261
callithrix_jacchus ENSCJAG00000023006
aotus_nancymaae ENSANAG00000031247
homo_sapiens ENSG00000233608
cebus_capucinus ENSCCAG00000019686
carlito_syrichta ENSTSYG00000027017
microcebus_murinus ENSMICG00000034572
prolemur_simus ENSPSMG00000002938
propithecus_coquereli ENSPCOG00000003663
otolemur_garnettii ENSOGAG00000029007
ictidomys_tridecemlineatus ENSSTOG00000004633
urocitellus_parryii ENSUPAG00010000199
marmota_marmota_marmota ENSMMMG00000005158
spermophilus_dauricus ENSSDAG00000011290
heterocephalus_glaber_male ENSHGLG00100012867
bos_taurus ENSBTAG00000021444
bos_mutus ENSBMUG00000023553
bison_bison_bison ENSBBBG00000006507
capra_hircus ENSCHIG00000007920
ovis_aries ENSOARG00000000265
sus_scrofa ENSSSCG00000016343
myotis_lucifugus ENSMLUG00000023316
canis_lupus_dingo ENSCAFG00020024665
canis_lupus_familiaris ENSCAFG00000012469
vulpes_vulpes ENSVVUG00000023071
neovison_vison ENSNVIG00000022176
mustela_putorius_furo ENSMPUG00000019429
ursus_americanus ENSUAMG00000010628
ailuropoda_melanoleuca ENSAMEG00000020165
panthera_pardus ENSPPRG00000017615
panthera_tigris_altaica ENSPTIG00000006343
felis_catus ENSFCAG00000037141
equus_asinus_asinus ENSEASG00005007426
equus_caballus ENSECAG00000038446
oryctolagus_cuniculus ENSOCUG00000004073
ochotona_princeps ENSOPRG00000017069
chinchilla_lanigera ENSCLAG00000003476
octodon_degus ENSODEG00000019629
heterocephalus_glaber_female ENSHGLG00000019006
cavia_porcellus ENSCPOG00000025980
loxodonta_africana ENSLAFG00000032174
echinops_telfairi ENSETEG00000009809
dasypus_novemcinctus ENSDNOG00000002434
ornithorhynchus_anatinus ENSOANG00000012950
latimeria_chalumnae ENSLACG00000012096
lepisosteus_oculatus ENSLOCG00000017835
eptatretus_burgeri ENSEBUG00000016129
