anser_brachyrhynchus ENSABRG00000019387
anas_platyrhynchos_platyrhynchos ENSAPLG00000013501
gallus_gallus ENSGALG00000016609
coturnix_japonica ENSCJPG00005012996
meleagris_gallopavo ENSMGAG00000014151
numida_meleagris ENSNMEG00000007706
calidris_pugnax ENSCPUG00000011582
calidris_pygmaea ENSCPGG00000003233
melopsittacus_undulatus ENSMUNG00000010504
dromaius_novaehollandiae ENSDNVG00000011276
nothoprocta_perdicaria ENSNPEG00000008419
apteryx_haastii ENSAHAG00000013164
apteryx_owenii ENSAOWG00000017086
apteryx_rowi ENSARWG00000018520
crocodylus_porosus ENSCPRG00005002732
chelonoidis_abingdonii ENSCABG00000014779
gopherus_agassizii ENSGAGG00000023948
chrysemys_picta_bellii ENSCPBG00000022278
pelodiscus_sinensis ENSPSIG00000009215
sphenodon_punctatus ENSSPUG00000002890
anolis_carolinensis ENSACAG00000000595
pogona_vitticeps ENSPVIG00000023214
notechis_scutatus ENSNSUG00000004845
salvator_merianae ENSSMRG00000012311
manacus_vitellinus ENSMVIG00005003537
cyanistes_caeruleus ENSCCEG00000000852
pteropus_vampyrus ENSPVAG00000017516
myotis_lucifugus ENSMLUG00000014129
vicugna_pacos ENSVPAG00000005557
sus_scrofa ENSSSCG00000008579
capra_hircus ENSCHIG00000014194
ovis_aries ENSOARG00000018065
ovis_aries ENSOARG00000009940
capra_hircus ENSCHIG00000018613
bos_taurus ENSBTAG00000015014
bos_mutus ENSBMUG00000006492
bison_bison_bison ENSBBBG00000018527
tursiops_truncatus ENSTTRG00000015137
equus_caballus ENSECAG00000017127
equus_asinus_asinus ENSEASG00005010597
ursus_maritimus ENSUMAG00000022621
ursus_americanus ENSUAMG00000007307
ailuropoda_melanoleuca ENSAMEG00000002642
mustela_putorius_furo ENSMPUG00000014021
neovison_vison ENSNVIG00000012341
canis_lupus_familiaris ENSCAFG00000004085
canis_lupus_dingo ENSCAFG00020025375
vulpes_vulpes ENSVVUG00000015237
panthera_tigris_altaica ENSPTIG00000012524
panthera_pardus ENSPPRG00000022951
felis_catus ENSFCAG00000028869
erinaceus_europaeus ENSEEUG00000004345
callithrix_jacchus ENSCJAG00000008019
cebus_capucinus ENSCCAG00000026815
saimiri_boliviensis_boliviensis ENSSBOG00000023221
aotus_nancymaae ENSANAG00000035020
pan_paniscus ENSPPAG00000000051
pan_paniscus ENSPPAG00000041965
pan_troglodytes ENSPTRG00000011717
homo_sapiens ENSG00000138092
gorilla_gorilla ENSGGOG00000038847
pongo_abelii ENSPPYG00000012596
nomascus_leucogenys ENSNLEG00000000994
rhinopithecus_roxellana ENSRROG00000042705
rhinopithecus_bieti ENSRBIG00000040211
piliocolobus_tephrosceles ENSPTEG00000036850
colobus_angolensis_palliatus ENSCANG00000040721
cercocebus_atys ENSCATG00000035791
mandrillus_leucophaeus ENSMLEG00000041293
theropithecus_gelada ENSTGEG00000020003
macaca_fascicularis ENSMFAG00000031589
macaca_mulatta ENSMMUG00000009599
macaca_nemestrina ENSMNEG00000044763
chlorocebus_sabaeus ENSCSAG00000008498
papio_anubis ENSPANG00000018043
carlito_syrichta ENSTSYG00000010012
propithecus_coquereli ENSPCOG00000006257
prolemur_simus ENSPSMG00000005515
microcebus_murinus ENSMICG00000001580
otolemur_garnettii ENSOGAG00000032581
mus_spicilegus ENSMSIG00000029237
mus_musculus ENSMUSG00000020652
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018425
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017581
mus_pahari MGP_PahariEiJ_G0029341
rattus_norvegicus ENSRNOG00000050111
meriones_unguiculatus ENSMUGG00000016924
microtus_ochrogaster ENSMOCG00000004487
peromyscus_maniculatus_bairdii ENSPEMG00000006819
cricetulus_griseus_crigri-picr ENSCGRG00015026835
cricetulus_griseus_crigri ENSCGRG00000012038
cricetulus_griseus_chok1gshd ENSCGRG00001025010
mesocricetus_auratus ENSMAUG00000017198
nannospalax_galili ENSNGAG00000016001
jaculus_jaculus ENSJJAG00000019283
castor_canadensis ENSCCNG00000021727
dipodomys_ordii ENSDORG00000013630
urocitellus_parryii ENSUPAG00010008319
marmota_marmota_marmota ENSMMMG00000021625
spermophilus_dauricus ENSSDAG00000023990
ictidomys_tridecemlineatus ENSSTOG00000006039
chinchilla_lanigera ENSCLAG00000007716
octodon_degus ENSODEG00000009491
cavia_porcellus ENSCPOG00000005563
cavia_aperea ENSCAPG00000003947
heterocephalus_glaber_male ENSHGLG00100010783
heterocephalus_glaber_female ENSHGLG00000009240
fukomys_damarensis ENSFDAG00000007972
