gopherus_agassizii ENSGAGG00000021552
chelonoidis_abingdonii ENSCABG00000018304
chrysemys_picta_bellii ENSCPBG00000014909
pelodiscus_sinensis ENSPSIG00000002131
apteryx_owenii ENSAOWG00000012653
apteryx_rowi ENSARWG00000018682
nothoprocta_perdicaria ENSNPEG00000011121
gallus_gallus ENSGALG00000003727
meleagris_gallopavo ENSMGAG00000005368
numida_meleagris ENSNMEG00000004944
anas_platyrhynchos_platyrhynchos ENSAPLG00000012957
calidris_pugnax ENSCPUG00000019656
calidris_pygmaea ENSCPGG00000009377
lepidothrix_coronata ENSLCOG00000009474
manacus_vitellinus ENSMVIG00005011339
taeniopygia_guttata ENSTGUG00000000469
lonchura_striata_domestica ENSLSDG00000007079
serinus_canaria ENSSCAG00000003910
junco_hyemalis ENSJHYG00000006582
zonotrichia_albicollis ENSZALG00000017632
ficedula_albicollis ENSFALG00000013857
cyanistes_caeruleus ENSCCEG00000024131
parus_major ENSPMJG00000010850
melopsittacus_undulatus ENSMUNG00000012864
sphenodon_punctatus ENSSPUG00000010057
pogona_vitticeps ENSPVIG00000017873
monodelphis_domestica ENSMODG00000015021
sarcophilus_harrisii ENSSHAG00000009053
phascolarctos_cinereus ENSPCIG00000019593
pan_troglodytes ENSPTRG00000010657
pan_paniscus ENSPPAG00000039288
gorilla_gorilla ENSGGOG00000009382
homo_sapiens ENSG00000131351
pongo_abelii ENSPPYG00000009700
nomascus_leucogenys ENSNLEG00000005610
mandrillus_leucophaeus ENSMLEG00000019013
cercocebus_atys ENSCATG00000021545
theropithecus_gelada ENSTGEG00000011416
papio_anubis ENSPANG00000004445
chlorocebus_sabaeus ENSCSAG00000005673
macaca_fascicularis ENSMFAG00000033583
macaca_nemestrina ENSMNEG00000029611
macaca_mulatta ENSMMUG00000000491
colobus_angolensis_palliatus ENSCANG00000031293
piliocolobus_tephrosceles ENSPTEG00000033362
rhinopithecus_roxellana ENSRROG00000041081
rhinopithecus_bieti ENSRBIG00000042872
callithrix_jacchus ENSCJAG00000009466
cebus_capucinus ENSCCAG00000037405
aotus_nancymaae ENSANAG00000030558
aotus_nancymaae ENSANAG00000026535
carlito_syrichta ENSTSYG00000029634
propithecus_coquereli ENSPCOG00000021851
microcebus_murinus ENSMICG00000042907
prolemur_simus ENSPSMG00000006612
otolemur_garnettii ENSOGAG00000034468
peromyscus_maniculatus_bairdii ENSPEMG00000007127
microtus_ochrogaster ENSMOCG00000014837
cricetulus_griseus_chok1gshd ENSCGRG00001023903
cricetulus_griseus_crigri ENSCGRG00000015635
cricetulus_griseus_crigri-picr ENSCGRG00015006227
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032295
mus_musculus ENSMUSG00000035439
mus_spicilegus ENSMSIG00000015143
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031176
rattus_norvegicus ENSRNOG00000052038
meriones_unguiculatus ENSMUGG00000002778
nannospalax_galili ENSNGAG00000024287
jaculus_jaculus ENSJJAG00000016878
castor_canadensis ENSCCNG00000019821
urocitellus_parryii ENSUPAG00010021606
marmota_marmota_marmota ENSMMMG00000023270
oryctolagus_cuniculus ENSOCUG00000025997
ochotona_princeps ENSOPRG00000001222
cavia_porcellus ENSCPOG00000023189
octodon_degus ENSODEG00000001912
tupaia_belangeri ENSTBEG00000014041
ursus_americanus ENSUAMG00000011569
ursus_maritimus ENSUMAG00000012337
ailuropoda_melanoleuca ENSAMEG00000010225
mustela_putorius_furo ENSMPUG00000015966
neovison_vison ENSNVIG00000015548
canis_lupus_familiaris ENSCAFG00000015551
canis_lupus_dingo ENSCAFG00020010342
vulpes_vulpes ENSVVUG00000016390
panthera_tigris_altaica ENSPTIG00000008391
panthera_pardus ENSPPRG00000013462
felis_catus ENSFCAG00000001579
equus_asinus_asinus ENSEASG00005000554
equus_caballus ENSECAG00000005865
pteropus_vampyrus ENSPVAG00000007865
myotis_lucifugus ENSMLUG00000014347
ovis_aries ENSOARG00000018156
capra_hircus ENSCHIG00000012784
bos_mutus ENSBMUG00000024874
bos_taurus ENSBTAG00000007366
bison_bison_bison ENSBBBG00000012407
