scleropages_formosus ENSSFOG00015008155
ictalurus_punctatus ENSIPUG00000010689
apteryx_owenii ENSAOWG00000018013
apteryx_rowi ENSARWG00000017848
apteryx_haastii ENSAHAG00000004482
gallus_gallus ENSGALG00000037714
crocodylus_porosus ENSCPRG00005011311
pogona_vitticeps ENSPVIG00000010094
anolis_carolinensis ENSACAG00000015813
notechis_scutatus ENSNSUG00000003803
salvator_merianae ENSSMRG00000011243
sphenodon_punctatus ENSSPUG00000004430
chelonoidis_abingdonii ENSCABG00000001422
gopherus_agassizii ENSGAGG00000011118
chrysemys_picta_bellii ENSCPBG00000012847
pelodiscus_sinensis ENSPSIG00000010086
monodelphis_domestica ENSMODG00000024815
phascolarctos_cinereus ENSPCIG00000000141
sarcophilus_harrisii ENSSHAG00000012044
rhinopithecus_roxellana ENSRROG00000008537
rhinopithecus_bieti ENSRBIG00000040454
piliocolobus_tephrosceles ENSPTEG00000029145
colobus_angolensis_palliatus ENSCANG00000017020
macaca_fascicularis ENSMFAG00000042601
macaca_nemestrina ENSMNEG00000041769
chlorocebus_sabaeus ENSCSAG00000005150
papio_anubis ENSPANG00000035576
mandrillus_leucophaeus ENSMLEG00000012412
theropithecus_gelada ENSTGEG00000023711
cercocebus_atys ENSCATG00000031000
pan_paniscus ENSPPAG00000030874
pongo_abelii ENSPPYG00000002650
cebus_capucinus ENSCCAG00000034972
callithrix_jacchus ENSCJAG00000039274
saimiri_boliviensis_boliviensis ENSSBOG00000020275
aotus_nancymaae ENSANAG00000030232
carlito_syrichta ENSTSYG00000026459
propithecus_coquereli ENSPCOG00000001082
prolemur_simus ENSPSMG00000017105
microcebus_murinus ENSMICG00000028820
otolemur_garnettii ENSOGAG00000027902
cricetulus_griseus_crigri ENSCGRG00000011731
cricetulus_griseus_crigri-picr ENSCGRG00015017843
cricetulus_griseus_chok1gshd ENSCGRG00001004791
cricetulus_griseus_chok1gshd ENSCGRG00001010939
cricetulus_griseus_crigri-picr ENSCGRG00015009034
mesocricetus_auratus ENSMAUG00000012463
microtus_ochrogaster ENSMOCG00000017285
peromyscus_maniculatus_bairdii ENSPEMG00000016080
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023998
mus_spicilegus ENSMSIG00000031297
mus_musculus ENSMUSG00000084957
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023077
mus_pahari MGP_PahariEiJ_G0014565
meriones_unguiculatus ENSMUGG00000014609
rattus_norvegicus ENSRNOG00000047019
nannospalax_galili ENSNGAG00000021644
jaculus_jaculus ENSJJAG00000019220
urocitellus_parryii ENSUPAG00010023213
spermophilus_dauricus ENSSDAG00000022044
marmota_marmota_marmota ENSMMMG00000002162
dipodomys_ordii ENSDORG00000023321
cavia_aperea ENSCAPG00000016706
cavia_porcellus ENSCPOG00000036146
chinchilla_lanigera ENSCLAG00000001123
chinchilla_lanigera ENSCLAG00000008567
heterocephalus_glaber_female ENSHGLG00000010067
heterocephalus_glaber_male ENSHGLG00100006824
ursus_americanus ENSUAMG00000024972
ursus_maritimus ENSUMAG00000023759
neovison_vison ENSNVIG00000007828
canis_lupus_familiaris ENSCAFG00000030782
canis_lupus_dingo ENSCAFG00020011941
vulpes_vulpes ENSVVUG00000007926
felis_catus ENSFCAG00000046025
felis_catus ENSFCAG00000045149
panthera_pardus ENSPPRG00000023230
panthera_tigris_altaica ENSPTIG00000013395
panthera_tigris_altaica ENSPTIG00000010606
panthera_pardus ENSPPRG00000007818
equus_caballus ENSECAG00000020430
equus_asinus_asinus ENSEASG00005014900
vicugna_pacos ENSVPAG00000001765
procavia_capensis ENSPCAG00000014242
bison_bison_bison ENSBBBG00000006757
bos_mutus ENSBMUG00000017649
capra_hircus ENSCHIG00000016220
ovis_aries ENSOARG00000010501
bos_taurus ENSBTAG00000046362
sus_scrofa ENSSSCG00000035869
dasypus_novemcinctus ENSDNOG00000043714
pteropus_vampyrus ENSPVAG00000016248
choloepus_hoffmanni ENSCHOG00000007660
ornithorhynchus_anatinus ENSOANG00000001592
xenopus_tropicalis ENSXETG00000031091
latimeria_chalumnae ENSLACG00000013688
mola_mola ENSMMOG00000021602
takifugu_rubripes ENSTRUG00000022502
labrus_bergylta ENSLBEG00000025176
poecilia_reticulata ENSPREG00000000297
poecilia_mexicana ENSPMEG00000006412
poecilia_latipinna ENSPLAG00000010391
poecilia_formosa ENSPFOG00000005200
xiphophorus_maculatus ENSXMAG00000006927
xiphophorus_couchianus ENSXCOG00000014653
