anolis_carolinensis ENSACAG00000029625
pogona_vitticeps ENSPVIG00000000856
notechis_scutatus ENSNSUG00000019769
salvator_merianae ENSSMRG00000019205
sphenodon_punctatus ENSSPUG00000005718
gopherus_agassizii ENSGAGG00000011549
chelonoidis_abingdonii ENSCABG00000014746
chrysemys_picta_bellii ENSCPBG00000016616
pelodiscus_sinensis ENSPSIG00000016786
gallus_gallus ENSGALG00000052481
parus_major ENSPMJG00000002829
loxodonta_africana ENSLAFG00000004483
procavia_capensis ENSPCAG00000015831
echinops_telfairi ENSETEG00000003365
pan_paniscus ENSPPAG00000040820
pan_troglodytes ENSPTRG00000021885
homo_sapiens ENSG00000102007
gorilla_gorilla ENSGGOG00000024000
nomascus_leucogenys ENSNLEG00000001317
colobus_angolensis_palliatus ENSCANG00000033850
rhinopithecus_bieti ENSRBIG00000036781
piliocolobus_tephrosceles ENSPTEG00000014791
papio_anubis ENSPANG00000000993
theropithecus_gelada ENSTGEG00000002164
chlorocebus_sabaeus ENSCSAG00000012883
macaca_nemestrina ENSMNEG00000035489
macaca_mulatta ENSMMUG00000023022
macaca_fascicularis ENSMFAG00000002955
mandrillus_leucophaeus ENSMLEG00000031572
cercocebus_atys ENSCATG00000036523
rhinopithecus_roxellana ENSRROG00000034045
colobus_angolensis_palliatus ENSCANG00000040314
pongo_abelii ENSPPYG00000020336
callithrix_jacchus ENSCJAG00000002681
saimiri_boliviensis_boliviensis ENSSBOG00000027809
cebus_capucinus ENSCCAG00000028203
aotus_nancymaae ENSANAG00000029245
carlito_syrichta ENSTSYG00000013723
propithecus_coquereli ENSPCOG00000007197
microcebus_murinus ENSMICG00000006344
prolemur_simus ENSPSMG00000012983
otolemur_garnettii ENSOGAG00000003865
nannospalax_galili ENSNGAG00000020234
nannospalax_galili ENSNGAG00000015205
mus_musculus ENSMUSG00000057762
mus_musculus ENSMUSG00000031146
mus_spicilegus ENSMSIG00000006188
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034038
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032891
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032890
mus_pahari MGP_PahariEiJ_G0031439
mus_pahari MGP_PahariEiJ_G0031438
rattus_norvegicus ENSRNOG00000039496
meriones_unguiculatus ENSMUGG00000008723
cricetulus_griseus_crigri ENSCGRG00000006358
cricetulus_griseus_crigri-picr ENSCGRG00015008090
cricetulus_griseus_chok1gshd ENSCGRG00001014295
mesocricetus_auratus ENSMAUG00000019174
microtus_ochrogaster ENSMOCG00000013471
peromyscus_maniculatus_bairdii ENSPEMG00000012167
peromyscus_maniculatus_bairdii ENSPEMG00000021934
jaculus_jaculus ENSJJAG00000011687
castor_canadensis ENSCCNG00000005982
dipodomys_ordii ENSDORG00000003454
chinchilla_lanigera ENSCLAG00000002630
octodon_degus ENSODEG00000001003
cavia_porcellus ENSCPOG00000022812
heterocephalus_glaber_male ENSHGLG00100016306
heterocephalus_glaber_male ENSHGLG00100020726
heterocephalus_glaber_female ENSHGLG00000003300
fukomys_damarensis ENSFDAG00000011936
ictidomys_tridecemlineatus ENSSTOG00000014609
marmota_marmota_marmota ENSMMMG00000011522
urocitellus_parryii ENSUPAG00010003832
spermophilus_dauricus ENSSDAG00000007906
equus_caballus ENSECAG00000006661
equus_asinus_asinus ENSEASG00005002473
mustela_putorius_furo ENSMPUG00000019884
neovison_vison ENSNVIG00000017507
ursus_americanus ENSUAMG00000015176
canis_lupus_familiaris ENSCAFG00000018263
canis_lupus_dingo ENSCAFG00020015952
vulpes_vulpes ENSVVUG00000004252
ovis_aries ENSOARG00000003889
capra_hircus ENSCHIG00000008866
bos_mutus ENSBMUG00000022052
bos_taurus ENSBTAG00000019199
bison_bison_bison ENSBBBG00000021246
sus_scrofa ENSSSCG00000032125
myotis_lucifugus ENSMLUG00000025553
ursus_americanus ENSUAMG00000003098
ursus_maritimus ENSUMAG00000007070
canis_lupus_familiaris ENSCAFG00000015798
panthera_tigris_altaica ENSPTIG00000016322
canis_lupus_dingo ENSCAFG00020020243
vulpes_vulpes ENSVVUG00000017822
ailuropoda_melanoleuca ENSAMEG00000012288
mustela_putorius_furo ENSMPUG00000013817
neovison_vison ENSNVIG00000007591
neovison_vison ENSNVIG00000008711
ursus_americanus ENSUAMG00000011365
panthera_pardus ENSPPRG00000015538
felis_catus ENSFCAG00000003820
sorex_araneus ENSSARG00000001797
pteropus_vampyrus ENSPVAG00000011770
myotis_lucifugus ENSMLUG00000009327
equus_asinus_asinus ENSEASG00005019848
equus_caballus ENSECAG00000000216
capra_hircus ENSCHIG00000016669
capra_hircus ENSCHIG00000012129
ovis_aries ENSOARG00000010859
bos_taurus ENSBTAG00000016093
bos_mutus ENSBMUG00000004390
tursiops_truncatus ENSTTRG00000016968
sus_scrofa ENSSSCG00000012294
vicugna_pacos ENSVPAG00000008153
bison_bison_bison ENSBBBG00000025388
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034039
dasypus_novemcinctus ENSDNOG00000002320
notamacropus_eugenii ENSMEUG00000011382
phascolarctos_cinereus ENSPCIG00000027886
ornithorhynchus_anatinus ENSOANG00000013578
xenopus_tropicalis ENSXETG00000007726
astyanax_mexicanus ENSAMXG00000033542
danio_rerio ENSDARG00000042972
esox_lucius ENSELUG00000018563
scleropages_formosus ENSSFOG00015001138
amphiprion_percula ENSAPEG00000021579
amphiprion_ocellaris ENSAOCG00000022985
acanthochromis_polyacanthus ENSAPOG00000004695
stegastes_partitus ENSSPAG00000015407
poecilia_formosa ENSPFOG00000004193
poecilia_latipinna ENSPLAG00000002315
poecilia_reticulata ENSPREG00000002537
poecilia_mexicana ENSPMEG00000002669
xiphophorus_maculatus ENSXMAG00000023461
xiphophorus_maculatus ENSXMAG00000018096
gambusia_affinis ENSGAFG00000001363
xiphophorus_couchianus ENSXCOG00000014310
xiphophorus_couchianus ENSXCOG00000009051
poecilia_formosa ENSPFOG00000004227
cyprinodon_variegatus ENSCVAG00000017314
fundulus_heteroclitus ENSFHEG00000022759
oryzias_latipes ENSORLG00000025141
oryzias_latipes ENSORLG00020012594
oryzias_latipes_asm223469v1 ENSORLG00015006636
oryzias_melastigma ENSOMEG00000003157
kryptolebias_marmoratus ENSKMAG00000006049
gadus_morhua ENSGMOG00000019648
danio_rerio ENSDARG00000036630
cynoglossus_semilaevis ENSCSEG00000020594
scophthalmus_maximus ENSSMAG00000013421
cynoglossus_semilaevis ENSCSEG00000018167
cynoglossus_semilaevis ENSCSEG00000007539
seriola_dumerili ENSSDUG00000023158
seriola_lalandi_dorsalis ENSSLDG00000024802
monopterus_albus ENSMALG00000015335
