phascolarctos_cinereus ENSPCIG00000019799
notamacropus_eugenii ENSMEUG00000012144
sarcophilus_harrisii ENSSHAG00000016935
monodelphis_domestica ENSMODG00000009759
capra_hircus ENSCHIG00000026731
ovis_aries ENSOARG00000006358
bos_mutus ENSBMUG00000015223
bos_taurus ENSBTAG00000012771
bison_bison_bison ENSBBBG00000006257
tursiops_truncatus ENSTTRG00000008450
sus_scrofa ENSSSCG00000014441
vicugna_pacos ENSVPAG00000007409
pteropus_vampyrus ENSPVAG00000001313
myotis_lucifugus ENSMLUG00000013226
ursus_maritimus ENSUMAG00000004783
ursus_americanus ENSUAMG00000024656
ailuropoda_melanoleuca ENSAMEG00000005060
neovison_vison ENSNVIG00000001216
mustela_putorius_furo ENSMPUG00000013999
canis_lupus_dingo ENSCAFG00020023585
canis_lupus_familiaris ENSCAFG00000018219
vulpes_vulpes ENSVVUG00000007458
panthera_pardus ENSPPRG00000017326
panthera_tigris_altaica ENSPTIG00000019258
felis_catus ENSFCAG00000003633
equus_caballus ENSECAG00000000860
equus_asinus_asinus ENSEASG00005002767
erinaceus_europaeus ENSEEUG00000012572
sorex_araneus ENSSARG00000000621
homo_sapiens ENSG00000182578
gorilla_gorilla ENSGGOG00000008936
pan_troglodytes ENSPTRG00000017409
pan_paniscus ENSPPAG00000041729
pongo_abelii ENSPPYG00000015942
nomascus_leucogenys ENSNLEG00000010225
piliocolobus_tephrosceles ENSPTEG00000019572
colobus_angolensis_palliatus ENSCANG00000031755
rhinopithecus_roxellana ENSRROG00000008849
rhinopithecus_bieti ENSRBIG00000031321
theropithecus_gelada ENSTGEG00000002328
papio_anubis ENSPANG00000018729
cercocebus_atys ENSCATG00000007348
mandrillus_leucophaeus ENSMLEG00000038866
macaca_mulatta ENSMMUG00000011556
macaca_fascicularis ENSMFAG00000034429
macaca_nemestrina ENSMNEG00000041139
chlorocebus_sabaeus ENSCSAG00000011690
cebus_capucinus ENSCCAG00000033803
saimiri_boliviensis_boliviensis ENSSBOG00000023982
callithrix_jacchus ENSCJAG00000021077
aotus_nancymaae ENSANAG00000028025
carlito_syrichta ENSTSYG00000032396
prolemur_simus ENSPSMG00000024029
propithecus_coquereli ENSPCOG00000025616
microcebus_murinus ENSMICG00000002770
otolemur_garnettii ENSOGAG00000004598
tupaia_belangeri ENSTBEG00000013483
castor_canadensis ENSCCNG00000031128
castor_canadensis ENSCCNG00000024814
dipodomys_ordii ENSDORG00000009892
cavia_porcellus ENSCPOG00000024309
cavia_aperea ENSCAPG00000008350
chinchilla_lanigera ENSCLAG00000011617
octodon_degus ENSODEG00000004884
heterocephalus_glaber_male ENSHGLG00100004769
heterocephalus_glaber_female ENSHGLG00000003579
fukomys_damarensis ENSFDAG00000017272
urocitellus_parryii ENSUPAG00010013615
ictidomys_tridecemlineatus ENSSTOG00000026851
marmota_marmota_marmota ENSMMMG00000019339
spermophilus_dauricus ENSSDAG00000016323
mus_spicilegus ENSMSIG00000002479
mus_musculus ENSMUSG00000024621
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023231
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022319
mus_pahari MGP_PahariEiJ_G0019049
rattus_norvegicus ENSRNOG00000018414
meriones_unguiculatus ENSMUGG00000001099
peromyscus_maniculatus_bairdii ENSPEMG00000010942
microtus_ochrogaster ENSMOCG00000018935
cricetulus_griseus_crigri-picr ENSCGRG00015021082
cricetulus_griseus_chok1gshd ENSCGRG00001013504
cricetulus_griseus_crigri ENSCGRG00000010479
mesocricetus_auratus ENSMAUG00000009005
nannospalax_galili ENSNGAG00000004134
jaculus_jaculus ENSJJAG00000022296
ochotona_princeps ENSOPRG00000008220
oryctolagus_cuniculus ENSOCUG00000021056
dasypus_novemcinctus ENSDNOG00000006156
loxodonta_africana ENSLAFG00000016799
procavia_capensis ENSPCAG00000011891
echinops_telfairi ENSETEG00000000743
ornithorhynchus_anatinus ENSOANG00000002293
ornithorhynchus_anatinus ENSOANG00000031207
calidris_pygmaea ENSCPGG00000016614
calidris_pugnax ENSCPUG00000002447
melopsittacus_undulatus ENSMUNG00000002335
lepidothrix_coronata ENSLCOG00000007303
manacus_vitellinus ENSMVIG00005000221
zonotrichia_albicollis ENSZALG00000010343
junco_hyemalis ENSJHYG00000015181
serinus_canaria ENSSCAG00000011805
lonchura_striata_domestica ENSLSDG00000009829
taeniopygia_guttata ENSTGUG00000000965
ficedula_albicollis ENSFALG00000007905
cyanistes_caeruleus ENSCCEG00000010101
parus_major ENSPMJG00000008134
anas_platyrhynchos_platyrhynchos ENSAPLG00000013023
anser_brachyrhynchus ENSABRG00000017483
gallus_gallus ENSGALG00000005725
coturnix_japonica ENSCJPG00005005658
meleagris_gallopavo ENSMGAG00000006864
numida_meleagris ENSNMEG00000018904
apteryx_owenii ENSAOWG00000010289
apteryx_haastii ENSAHAG00000004448
apteryx_rowi ENSARWG00000003348
dromaius_novaehollandiae ENSDNVG00000013654
nothoprocta_perdicaria ENSNPEG00000007006
crocodylus_porosus ENSCPRG00005012357
gopherus_agassizii ENSGAGG00000008005
chelonoidis_abingdonii ENSCABG00000013256
chrysemys_picta_bellii ENSCPBG00000009658
pelodiscus_sinensis ENSPSIG00000013142
pogona_vitticeps ENSPVIG00000016134
anolis_carolinensis ENSACAG00000015531
notechis_scutatus ENSNSUG00000017380
salvator_merianae ENSSMRG00000017157
sphenodon_punctatus ENSSPUG00000012177
xenopus_tropicalis ENSXETG00000011887
latimeria_chalumnae ENSLACG00000014332
seriola_lalandi_dorsalis ENSSLDG00000007297
cynoglossus_semilaevis ENSCSEG00000020459
monopterus_albus ENSMALG00000004167
mastacembelus_armatus ENSMAMG00000012824
anabas_testudineus ENSATEG00000014142
seriola_dumerili ENSSDUG00000023208
seriola_lalandi_dorsalis ENSSLDG00000021856
scophthalmus_maximus ENSSMAG00000015898
labrus_bergylta ENSLBEG00000018170
gasterosteus_aculeatus ENSGACG00000020913
takifugu_rubripes ENSTRUG00000002871
tetraodon_nigroviridis ENSTNIG00000007611
mola_mola ENSMMOG00000017357
amphiprion_ocellaris ENSAOCG00000015797
amphiprion_percula ENSAPEG00000003262
stegastes_partitus ENSSPAG00000012465
acanthochromis_polyacanthus ENSAPOG00000015591
astatotilapia_calliptera ENSACLG00000001604
pundamilia_nyererei ENSPNYG00000002990
haplochromis_burtoni ENSHBUG00000004388
maylandia_zebra ENSMZEG00005024946
neolamprologus_brichardi ENSNBRG00000023315
oreochromis_niloticus ENSONIG00000017788
amphilophus_citrinellus ENSACIG00000020009
fundulus_heteroclitus ENSFHEG00000003735
