latimeria_chalumnae ENSLACG00000022206
danio_rerio ENSDARG00000098181
apteryx_owenii ENSAOWG00000006734
apteryx_haastii ENSAHAG00000012016
apteryx_rowi ENSARWG00000014992
dromaius_novaehollandiae ENSDNVG00000018505
nothoprocta_perdicaria ENSNPEG00000005685
calidris_pugnax ENSCPUG00000002268
calidris_pygmaea ENSCPGG00000002964
melopsittacus_undulatus ENSMUNG00000009902
taeniopygia_guttata ENSTGUG00000016076
taeniopygia_guttata ENSTGUG00000006647
lonchura_striata_domestica ENSLSDG00000014001
serinus_canaria ENSSCAG00000014574
cyanistes_caeruleus ENSCCEG00000024436
parus_major ENSPMJG00000019650
junco_hyemalis ENSJHYG00000009492
zonotrichia_albicollis ENSZALG00000015604
manacus_vitellinus ENSMVIG00005013646
lepidothrix_coronata ENSLCOG00000005098
ficedula_albicollis ENSFALG00000004446
anser_brachyrhynchus ENSABRG00000021396
anas_platyrhynchos_platyrhynchos ENSAPLG00000007876
gallus_gallus ENSGALG00000011131
coturnix_japonica ENSCJPG00005014302
meleagris_gallopavo ENSMGAG00000011044
numida_meleagris ENSNMEG00000022833
crocodylus_porosus ENSCPRG00005018782
gopherus_agassizii ENSGAGG00000007864
chelonoidis_abingdonii ENSCABG00000006325
chrysemys_picta_bellii ENSCPBG00000026453
pelodiscus_sinensis ENSPSIG00000004229
anolis_carolinensis ENSACAG00000023223
pogona_vitticeps ENSPVIG00000021609
notechis_scutatus ENSNSUG00000020497
notechis_scutatus ENSNSUG00000020564
salvator_merianae ENSSMRG00000023272
sphenodon_punctatus ENSSPUG00000017186
notamacropus_eugenii ENSMEUG00000013167
phascolarctos_cinereus ENSPCIG00000030398
monodelphis_domestica ENSMODG00000005310
sarcophilus_harrisii ENSSHAG00000015855
loxodonta_africana ENSLAFG00000011740
procavia_capensis ENSPCAG00000001012
echinops_telfairi ENSETEG00000007445
castor_canadensis ENSCCNG00000010383
castor_canadensis ENSCCNG00000014774
dipodomys_ordii ENSDORG00000015075
mus_spicilegus ENSMSIG00000014661
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024509
mus_musculus ENSMUSG00000064289
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023587
mus_pahari MGP_PahariEiJ_G0025038
rattus_norvegicus ENSRNOG00000008859
meriones_unguiculatus ENSMUGG00000021485
peromyscus_maniculatus_bairdii ENSPEMG00000010049
microtus_ochrogaster ENSMOCG00000013143
cricetulus_griseus_crigri-picr ENSCGRG00015008481
cricetulus_griseus_crigri ENSCGRG00000004032
cricetulus_griseus_chok1gshd ENSCGRG00001023161
mesocricetus_auratus ENSMAUG00000012671
nannospalax_galili ENSNGAG00000019023
jaculus_jaculus ENSJJAG00000021298
heterocephalus_glaber_male ENSHGLG00100001464
heterocephalus_glaber_female ENSHGLG00000005114
heterocephalus_glaber_male ENSHGLG00100003421
fukomys_damarensis ENSFDAG00000010413
octodon_degus ENSODEG00000018644
octodon_degus ENSODEG00000011849
octodon_degus ENSODEG00000013723
chinchilla_lanigera ENSCLAG00000002677
cavia_porcellus ENSCPOG00000015267
cavia_aperea ENSCAPG00000016943
urocitellus_parryii ENSUPAG00010010506
ictidomys_tridecemlineatus ENSSTOG00000007754
spermophilus_dauricus ENSSDAG00000021084
marmota_marmota_marmota ENSMMMG00000022709
oryctolagus_cuniculus ENSOCUG00000003727
ochotona_princeps ENSOPRG00000005660
pan_troglodytes ENSPTRG00000012574
pan_paniscus ENSPPAG00000040134
homo_sapiens ENSG00000136560
gorilla_gorilla ENSGGOG00000002300
pongo_abelii ENSPPYG00000012880
nomascus_leucogenys ENSNLEG00000001877
piliocolobus_tephrosceles ENSPTEG00000031683
colobus_angolensis_palliatus ENSCANG00000020993
rhinopithecus_roxellana ENSRROG00000041985
rhinopithecus_bieti ENSRBIG00000036902
papio_anubis ENSPANG00000000040
theropithecus_gelada ENSTGEG00000011345
macaca_nemestrina ENSMNEG00000008386
macaca_fascicularis ENSMFAG00000037351
macaca_mulatta ENSMMUG00000001680
mandrillus_leucophaeus ENSMLEG00000040329
cercocebus_atys ENSCATG00000033678
chlorocebus_sabaeus ENSCSAG00000015677
saimiri_boliviensis_boliviensis ENSSBOG00000031963
cebus_capucinus ENSCCAG00000011556
callithrix_jacchus ENSCJAG00000005539
aotus_nancymaae ENSANAG00000030318
carlito_syrichta ENSTSYG00000009274
propithecus_coquereli ENSPCOG00000023295
microcebus_murinus ENSMICG00000033684
prolemur_simus ENSPSMG00000013745
otolemur_garnettii ENSOGAG00000004931
tupaia_belangeri ENSTBEG00000014097
tursiops_truncatus ENSTTRG00000006618
vicugna_pacos ENSVPAG00000002717
sus_scrofa ENSSSCG00000015889
ovis_aries ENSOARG00000006791
capra_hircus ENSCHIG00000009480
