anolis_carolinensis ENSACAG00000006172
pogona_vitticeps ENSPVIG00000015868
salvator_merianae ENSSMRG00000013965
sphenodon_punctatus ENSSPUG00000000708
calidris_pygmaea ENSCPGG00000010255
calidris_pugnax ENSCPUG00000006759
melopsittacus_undulatus ENSMUNG00000007557
manacus_vitellinus ENSMVIG00005004783
lepidothrix_coronata ENSLCOG00000013735
zonotrichia_albicollis ENSZALG00000010051
junco_hyemalis ENSJHYG00000012519
serinus_canaria ENSSCAG00000014590
taeniopygia_guttata ENSTGUG00000007380
lonchura_striata_domestica ENSLSDG00000006319
ficedula_albicollis ENSFALG00000010362
parus_major ENSPMJG00000007240
cyanistes_caeruleus ENSCCEG00000021575
anser_brachyrhynchus ENSABRG00000006385
anas_platyrhynchos_platyrhynchos ENSAPLG00000007917
gallus_gallus ENSGALG00000036838
meleagris_gallopavo ENSMGAG00000006490
coturnix_japonica ENSCJPG00005003227
numida_meleagris ENSNMEG00000016034
apteryx_owenii ENSAOWG00000000993
apteryx_haastii ENSAHAG00000002278
apteryx_rowi ENSARWG00000009719
dromaius_novaehollandiae ENSDNVG00000015047
nothoprocta_perdicaria ENSNPEG00000009477
crocodylus_porosus ENSCPRG00005005964
gopherus_agassizii ENSGAGG00000008826
chelonoidis_abingdonii ENSCABG00000000885
chrysemys_picta_bellii ENSCPBG00000027217
pelodiscus_sinensis ENSPSIG00000010957
ornithorhynchus_anatinus ENSOANG00000004912
notechis_scutatus ENSNSUG00000004934
pelodiscus_sinensis ENSPSIG00000011000
latimeria_chalumnae ENSLACG00000001385
