scleropages_formosus ENSSFOG00015004725
paramormyrops_kingsleyae ENSPKIG00000025581
tetraodon_nigroviridis ENSTNIG00000005204
takifugu_rubripes ENSTRUG00000011260
labrus_bergylta ENSLBEG00000018448
gasterosteus_aculeatus ENSGACG00000018014
mola_mola ENSMMOG00000011962
hippocampus_comes ENSHCOG00000003952
monopterus_albus ENSMALG00000020016
mastacembelus_armatus ENSMAMG00000001738
seriola_lalandi_dorsalis ENSSLDG00000014915
seriola_dumerili ENSSDUG00000003151
amphiprion_percula ENSAPEG00000018845
amphiprion_percula ENSAPEG00000018552
amphiprion_ocellaris ENSAOCG00000002966
acanthochromis_polyacanthus ENSAPOG00000018055
stegastes_partitus ENSSPAG00000021944
haplochromis_burtoni ENSHBUG00000011773
maylandia_zebra ENSMZEG00005014722
astatotilapia_calliptera ENSACLG00000027514
pundamilia_nyererei ENSPNYG00000017190
neolamprologus_brichardi ENSNBRG00000022494
oreochromis_niloticus ENSONIG00000012841
amphilophus_citrinellus ENSACIG00000020270
poecilia_formosa ENSPFOG00000017929
poecilia_latipinna ENSPLAG00000013757
poecilia_mexicana ENSPMEG00000019026
poecilia_reticulata ENSPREG00000020261
xiphophorus_maculatus ENSXMAG00000008584
xiphophorus_couchianus ENSXCOG00000005476
gambusia_affinis ENSGAFG00000020395
cyprinodon_variegatus ENSCVAG00000010315
fundulus_heteroclitus ENSFHEG00000001623
kryptolebias_marmoratus ENSKMAG00000009016
oryzias_latipes_asm223469v1 ENSORLG00015019791
oryzias_latipes ENSORLG00020005677
oryzias_latipes ENSORLG00000013657
oryzias_melastigma ENSOMEG00000016728
scophthalmus_maximus ENSSMAG00000014133
anabas_testudineus ENSATEG00000004173
cynoglossus_semilaevis ENSCSEG00000015441
periophthalmus_magnuspinnatus ENSPMGG00000022841
gadus_morhua ENSGMOG00000010211
esox_lucius ENSELUG00000012535
astyanax_mexicanus ENSAMXG00000011937
pygocentrus_nattereri ENSPNAG00000027932
ictalurus_punctatus ENSIPUG00000016740
danio_rerio ENSDARG00000051923
lepisosteus_oculatus ENSLOCG00000010488
esox_lucius ENSELUG00000016907
xenopus_tropicalis ENSXETG00000016354
xenopus_tropicalis ENSXETG00000000477
loxodonta_africana ENSLAFG00000032029
procavia_capensis ENSPCAG00000002451
echinops_telfairi ENSETEG00000019488
pan_troglodytes ENSPTRG00000016942
pan_paniscus ENSPPAG00000043746
homo_sapiens ENSG00000134057
gorilla_gorilla ENSGGOG00000001523
pongo_abelii ENSPPYG00000015522
nomascus_leucogenys ENSNLEG00000004008
theropithecus_gelada ENSTGEG00000018183
cercocebus_atys ENSCATG00000042694
macaca_mulatta ENSMMUG00000018142
macaca_nemestrina ENSMNEG00000003080
mandrillus_leucophaeus ENSMLEG00000028961
papio_anubis ENSPANG00000020425
chlorocebus_sabaeus ENSCSAG00000015867
rhinopithecus_bieti ENSRBIG00000031625
rhinopithecus_roxellana ENSRROG00000044694
colobus_angolensis_palliatus ENSCANG00000042978
