gopherus_agassizii ENSGAGG00000007304
chelonoidis_abingdonii ENSCABG00000003036
chrysemys_picta_bellii ENSCPBG00000005842
pelodiscus_sinensis ENSPSIG00000011621
pogona_vitticeps ENSPVIG00000022846
anolis_carolinensis ENSACAG00000006882
notechis_scutatus ENSNSUG00000007363
salvator_merianae ENSSMRG00000004386
sphenodon_punctatus ENSSPUG00000017485
xenopus_tropicalis ENSXETG00000018364
latimeria_chalumnae ENSLACG00000011906
scophthalmus_maximus ENSSMAG00000008573
hippocampus_comes ENSHCOG00000008529
fundulus_heteroclitus ENSFHEG00000005551
kryptolebias_marmoratus ENSKMAG00000009034
gadus_morhua ENSGMOG00000013577
oryzias_latipes ENSORLG00020012361
oryzias_latipes_asm223469v1 ENSORLG00015005257
oryzias_latipes ENSORLG00000027897
oryzias_melastigma ENSOMEG00000018848
gasterosteus_aculeatus ENSGACG00000013570
labrus_bergylta ENSLBEG00000003962
mola_mola ENSMMOG00000017235
amphiprion_ocellaris ENSAOCG00000019938
amphiprion_percula ENSAPEG00000021783
acanthochromis_polyacanthus ENSAPOG00000018419
stegastes_partitus ENSSPAG00000007504
astatotilapia_calliptera ENSACLG00000024038
maylandia_zebra ENSMZEG00005023197
haplochromis_burtoni ENSHBUG00000009514
pundamilia_nyererei ENSPNYG00000014494
neolamprologus_brichardi ENSNBRG00000005324
oreochromis_niloticus ENSONIG00000009829
amphilophus_citrinellus ENSACIG00000006537
mastacembelus_armatus ENSMAMG00000021764
monopterus_albus ENSMALG00000006951
anabas_testudineus ENSATEG00000022629
seriola_dumerili ENSSDUG00000022020
seriola_lalandi_dorsalis ENSSLDG00000017736
cynoglossus_semilaevis ENSCSEG00000021639
periophthalmus_magnuspinnatus ENSPMGG00000000496
poecilia_formosa ENSPFOG00000013272
poecilia_mexicana ENSPMEG00000003069
poecilia_reticulata ENSPREG00000010556
poecilia_latipinna ENSPLAG00000014483
xiphophorus_maculatus ENSXMAG00000013658
xiphophorus_couchianus ENSXCOG00000018015
gambusia_affinis ENSGAFG00000011542
cyprinodon_variegatus ENSCVAG00000011926
periophthalmus_magnuspinnatus ENSPMGG00000009273
tetraodon_nigroviridis ENSTNIG00000014920
takifugu_rubripes ENSTRUG00000007605
esox_lucius ENSELUG00000019910
scleropages_formosus ENSSFOG00015000732
astyanax_mexicanus ENSAMXG00000008597
pygocentrus_nattereri ENSPNAG00000019712
ictalurus_punctatus ENSIPUG00000008818
danio_rerio ENSDARG00000076960
paramormyrops_kingsleyae ENSPKIG00000016863
scleropages_formosus ENSSFOG00015013453
paramormyrops_kingsleyae ENSPKIG00000015133
gasterosteus_aculeatus ENSGACG00000007239
labrus_bergylta ENSLBEG00000022366
tetraodon_nigroviridis ENSTNIG00000000846
takifugu_rubripes ENSTRUG00000005707
mola_mola ENSMMOG00000001318
seriola_dumerili ENSSDUG00000022934
seriola_lalandi_dorsalis ENSSLDG00000017913
scophthalmus_maximus ENSSMAG00000017252
amphiprion_ocellaris ENSAOCG00000023725
amphiprion_percula ENSAPEG00000011289
acanthochromis_polyacanthus ENSAPOG00000023016
stegastes_partitus ENSSPAG00000008558
astatotilapia_calliptera ENSACLG00000010320
maylandia_zebra ENSMZEG00005014284
pundamilia_nyererei ENSPNYG00000017362
