takifugu_rubripes ENSTRUG00000012058
tetraodon_nigroviridis ENSTNIG00000019352
mola_mola ENSMMOG00000009674
gasterosteus_aculeatus ENSGACG00000012167
poecilia_formosa ENSPFOG00000011592
poecilia_mexicana ENSPMEG00000003964
poecilia_latipinna ENSPLAG00000023229
poecilia_reticulata ENSPREG00000018800
xiphophorus_maculatus ENSXMAG00000006662
gambusia_affinis ENSGAFG00000018167
fundulus_heteroclitus ENSFHEG00000004857
cyprinodon_variegatus ENSCVAG00000022338
kryptolebias_marmoratus ENSKMAG00000015695
maylandia_zebra ENSMZEG00005010911
astatotilapia_calliptera ENSACLG00000027334
haplochromis_burtoni ENSHBUG00000013628
pundamilia_nyererei ENSPNYG00000022088
neolamprologus_brichardi ENSNBRG00000002378
oreochromis_niloticus ENSONIG00000019601
amphilophus_citrinellus ENSACIG00000012288
amphiprion_percula ENSAPEG00000008719
amphiprion_ocellaris ENSAOCG00000014320
acanthochromis_polyacanthus ENSAPOG00000018227
stegastes_partitus ENSSPAG00000016135
monopterus_albus ENSMALG00000020907
mastacembelus_armatus ENSMAMG00000000182
anabas_testudineus ENSATEG00000021217
xiphophorus_couchianus ENSXCOG00000004024
seriola_lalandi_dorsalis ENSSLDG00000019044
seriola_dumerili ENSSDUG00000010301
scophthalmus_maximus ENSSMAG00000010149
cynoglossus_semilaevis ENSCSEG00000008681
oryzias_latipes ENSORLG00020002791
oryzias_latipes ENSORLG00000009533
oryzias_latipes_asm223469v1 ENSORLG00015023167
oryzias_melastigma ENSOMEG00000022606
periophthalmus_magnuspinnatus ENSPMGG00000020096
hippocampus_comes ENSHCOG00000018095
gadus_morhua ENSGMOG00000014156
esox_lucius ENSELUG00000020982
pygocentrus_nattereri ENSPNAG00000010239
astyanax_mexicanus ENSAMXG00000021444
ictalurus_punctatus ENSIPUG00000003242
danio_rerio ENSDARG00000039150
paramormyrops_kingsleyae ENSPKIG00000014058
lepisosteus_oculatus ENSLOCG00000013252
notamacropus_eugenii ENSMEUG00000009964
phascolarctos_cinereus ENSPCIG00000012018
sarcophilus_harrisii ENSSHAG00000009697
monodelphis_domestica ENSMODG00000002167
choloepus_hoffmanni ENSCHOG00000011639
dasypus_novemcinctus ENSDNOG00000008407
procavia_capensis ENSPCAG00000001496
procavia_capensis ENSPCAG00000000331
loxodonta_africana ENSLAFG00000025561
echinops_telfairi ENSETEG00000008853
pan_paniscus ENSPPAG00000034439
pan_troglodytes ENSPTRG00000051905
gorilla_gorilla ENSGGOG00000022721
nomascus_leucogenys ENSNLEG00000015955
rhinopithecus_roxellana ENSRROG00000045719
