gallus_gallus ENSGALG00000026428
coturnix_japonica ENSCJPG00005021232
numida_meleagris ENSNMEG00000003179
anser_brachyrhynchus ENSABRG00000003739
taeniopygia_guttata ENSTGUG00000003019
lonchura_striata_domestica ENSLSDG00000003549
junco_hyemalis ENSJHYG00000002605
parus_major ENSPMJG00000017029
cyanistes_caeruleus ENSCCEG00000017913
ficedula_albicollis ENSFALG00000012573
manacus_vitellinus ENSMVIG00005012906
serinus_canaria ENSSCAG00000012877
zonotrichia_albicollis ENSZALG00000010924
lepidothrix_coronata ENSLCOG00000010859
melopsittacus_undulatus ENSMUNG00000003440
calidris_pugnax ENSCPUG00000010726
calidris_pygmaea ENSCPGG00000019558
meleagris_gallopavo ENSMGAG00000006224
nothoprocta_perdicaria ENSNPEG00000010349
apteryx_owenii ENSAOWG00000014144
apteryx_haastii ENSAHAG00000006364
apteryx_rowi ENSARWG00000012991
dromaius_novaehollandiae ENSDNVG00000014926
crocodylus_porosus ENSCPRG00005018314
gopherus_agassizii ENSGAGG00000000351
chelonoidis_abingdonii ENSCABG00000013069
chelonoidis_abingdonii ENSCABG00000022030
chrysemys_picta_bellii ENSCPBG00000010494
pelodiscus_sinensis ENSPSIG00000017572
sphenodon_punctatus ENSSPUG00000013628
anolis_carolinensis ENSACAG00000015507
pogona_vitticeps ENSPVIG00000008506
salvator_merianae ENSSMRG00000003879
bos_taurus ENSBTAG00000038745
bos_mutus ENSBMUG00000017882
bison_bison_bison ENSBBBG00000017320
ovis_aries ENSOARG00000000413
capra_hircus ENSCHIG00000002880
tursiops_truncatus ENSTTRG00000000556
sus_scrofa ENSSSCG00000017140
ursus_americanus ENSUAMG00000019383
ursus_maritimus ENSUMAG00000015266
ailuropoda_melanoleuca ENSAMEG00000015362
neovison_vison ENSNVIG00000015572
mustela_putorius_furo ENSMPUG00000011889
canis_lupus_dingo ENSCAFG00020008693
canis_lupus_familiaris ENSCAFG00000005697
vulpes_vulpes ENSVVUG00000018552
panthera_pardus ENSPPRG00000021959
felis_catus ENSFCAG00000033191
pteropus_vampyrus ENSPVAG00000003614
equus_caballus ENSECAG00000012902
equus_asinus_asinus ENSEASG00005005610
carlito_syrichta ENSTSYG00000037272
carlito_syrichta ENSTSYG00000032134
homo_sapiens ENSG00000176108
pongo_abelii ENSPPYG00000008725
gorilla_gorilla ENSGGOG00000001708
pan_paniscus ENSPPAG00000030551
nomascus_leucogenys ENSNLEG00000015868
macaca_mulatta ENSMMUG00000003452
macaca_fascicularis ENSMFAG00000003684
macaca_nemestrina ENSMNEG00000037408
papio_anubis ENSPANG00000019601
mandrillus_leucophaeus ENSMLEG00000041587
cercocebus_atys ENSCATG00000013293
theropithecus_gelada ENSTGEG00000008147
chlorocebus_sabaeus ENSCSAG00000002301
rhinopithecus_roxellana ENSRROG00000045136
rhinopithecus_bieti ENSRBIG00000039011
colobus_angolensis_palliatus ENSCANG00000010857
piliocolobus_tephrosceles ENSPTEG00000032599
cebus_capucinus ENSCCAG00000031018
saimiri_boliviensis_boliviensis ENSSBOG00000028502
aotus_nancymaae ENSANAG00000026709
callithrix_jacchus ENSCJAG00000003261
microcebus_murinus ENSMICG00000011074
prolemur_simus ENSPSMG00000005118
propithecus_coquereli ENSPCOG00000018358
otolemur_garnettii ENSOGAG00000010539
peromyscus_maniculatus_bairdii ENSPEMG00000011607
microtus_ochrogaster ENSMOCG00000021631
cricetulus_griseus_crigri ENSCGRG00000018341
cricetulus_griseus_chok1gshd ENSCGRG00001023222
cricetulus_griseus_crigri-picr ENSCGRG00015001705
cricetulus_griseus_chok1gshd ENSCGRG00001002314
cricetulus_griseus_crigri-picr ENSCGRG00015015313
cricetulus_griseus_crigri ENSCGRG00000017763
mesocricetus_auratus ENSMAUG00000010421
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018347
mus_spicilegus ENSMSIG00000015649
mus_musculus ENSMUSG00000025371
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017503
mus_pahari MGP_PahariEiJ_G0018630
rattus_norvegicus ENSRNOG00000004014
meriones_unguiculatus ENSMUGG00000009649
nannospalax_galili ENSNGAG00000021679
heterocephalus_glaber_female ENSHGLG00000009561
heterocephalus_glaber_male ENSHGLG00100005197
fukomys_damarensis ENSFDAG00000001958
chinchilla_lanigera ENSCLAG00000011436
cavia_porcellus ENSCPOG00000008245
castor_canadensis ENSCCNG00000003205
castor_canadensis ENSCCNG00000009648
urocitellus_parryii ENSUPAG00010019190
marmota_marmota_marmota ENSMMMG00000007088
ictidomys_tridecemlineatus ENSSTOG00000020405
spermophilus_dauricus ENSSDAG00000013889
erinaceus_europaeus ENSEEUG00000015567
procavia_capensis ENSPCAG00000012429
loxodonta_africana ENSLAFG00000001720
dasypus_novemcinctus ENSDNOG00000041123
phascolarctos_cinereus ENSPCIG00000029666
notamacropus_eugenii ENSMEUG00000003320
sarcophilus_harrisii ENSSHAG00000007947
monodelphis_domestica ENSMODG00000002458
ornithorhynchus_anatinus ENSOANG00000008354
xenopus_tropicalis ENSXETG00000013409
latimeria_chalumnae ENSLACG00000015695
astyanax_mexicanus ENSAMXG00000043333
pygocentrus_nattereri ENSPNAG00000012354
ictalurus_punctatus ENSIPUG00000006694
danio_rerio ENSDARG00000102024
xiphophorus_maculatus ENSXMAG00000014473
xiphophorus_couchianus ENSXCOG00000003466
gambusia_affinis ENSGAFG00000014319
poecilia_formosa ENSPFOG00000018785
poecilia_formosa ENSPFOG00000000764
poecilia_latipinna ENSPLAG00000009825
poecilia_latipinna ENSPLAG00000008364
poecilia_mexicana ENSPMEG00000022831
poecilia_reticulata ENSPREG00000014961
fundulus_heteroclitus ENSFHEG00000013929
cyprinodon_variegatus ENSCVAG00000013448
kryptolebias_marmoratus ENSKMAG00000001957
amphilophus_citrinellus ENSACIG00000011637
mola_mola ENSMMOG00000006795
labrus_bergylta ENSLBEG00000027535
oryzias_latipes_asm223469v1 ENSORLG00015009086
oryzias_latipes ENSORLG00020009635
oryzias_latipes ENSORLG00000020730
oryzias_melastigma ENSOMEG00000015689
cynoglossus_semilaevis ENSCSEG00000001419
