drosophila_melanogaster FBgn0036038
caenorhabditis_elegans_strain_n2 WBGene00008361
erinaceus_europaeus ENSEEUG00000003568
sorex_araneus ENSSARG00000012077
cricetulus_griseus_chok1gshd ENSCGRG00001020112
cricetulus_griseus_crigri-picr ENSCGRG00015016478
cricetulus_griseus_crigri ENSCGRG00000011812
cricetulus_griseus_chok1gshd ENSCGRG00001010545
cricetulus_griseus_crigri ENSCGRG00000007371
mesocricetus_auratus ENSMAUG00000002724
microtus_ochrogaster ENSMOCG00000015050
peromyscus_maniculatus_bairdii ENSPEMG00000014500
mus_spicilegus ENSMSIG00000029261
mus_musculus ENSMUSG00000037461
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015853
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015053
mus_pahari MGP_PahariEiJ_G0028285
rattus_norvegicus ENSRNOG00000004263
meriones_unguiculatus ENSMUGG00000018092
nannospalax_galili ENSNGAG00000011793
jaculus_jaculus ENSJJAG00000016411
chinchilla_lanigera ENSCLAG00000011748
octodon_degus ENSODEG00000013809
cavia_porcellus ENSCPOG00000014960
cavia_aperea ENSCAPG00000011030
heterocephalus_glaber_female ENSHGLG00000005372
heterocephalus_glaber_male ENSHGLG00100009597
fukomys_damarensis ENSFDAG00000005004
castor_canadensis ENSCCNG00000020581
dipodomys_ordii ENSDORG00000004343
urocitellus_parryii ENSUPAG00010017150
ictidomys_tridecemlineatus ENSSTOG00000013543
spermophilus_dauricus ENSSDAG00000001218
marmota_marmota_marmota ENSMMMG00000000585
oryctolagus_cuniculus ENSOCUG00000004204
ochotona_princeps ENSOPRG00000007732
gorilla_gorilla ENSGGOG00000012133
homo_sapiens ENSG00000143493
pan_paniscus ENSPPAG00000043208
pan_troglodytes ENSPTRG00000001955
pongo_abelii ENSPPYG00000000239
nomascus_leucogenys ENSNLEG00000002662
theropithecus_gelada ENSTGEG00000008524
papio_anubis ENSPANG00000004475
mandrillus_leucophaeus ENSMLEG00000028363
macaca_nemestrina ENSMNEG00000031972
