phascolarctos_cinereus ENSPCIG00000019582
notamacropus_eugenii ENSMEUG00000002383
sarcophilus_harrisii ENSSHAG00000014681
monodelphis_domestica ENSMODG00000002047
bos_mutus ENSBMUG00000026778
bos_taurus ENSBTAG00000018499
bison_bison_bison ENSBBBG00000010235
ovis_aries ENSOARG00000000912
capra_hircus ENSCHIG00000000097
tursiops_truncatus ENSTTRG00000013554
sus_scrofa ENSSSCG00000010370
vicugna_pacos ENSVPAG00000003792
mustela_putorius_furo ENSMPUG00000008963
neovison_vison ENSNVIG00000024506
canis_lupus_familiaris ENSCAFG00000016149
canis_lupus_dingo ENSCAFG00020012309
vulpes_vulpes ENSVVUG00000025942
ursus_americanus ENSUAMG00000017768
ursus_maritimus ENSUMAG00000015441
ailuropoda_melanoleuca ENSAMEG00000010062
panthera_pardus ENSPPRG00000005065
panthera_tigris_altaica ENSPTIG00000015547
felis_catus ENSFCAG00000011757
equus_asinus_asinus ENSEASG00005019473
equus_caballus ENSECAG00000020129
sorex_araneus ENSSARG00000004572
pteropus_vampyrus ENSPVAG00000012034
microcebus_murinus ENSMICG00000007129
propithecus_coquereli ENSPCOG00000027863
prolemur_simus ENSPSMG00000007893
otolemur_garnettii ENSOGAG00000009829
homo_sapiens ENSG00000264230
homo_sapiens ENSG00000265190
gorilla_gorilla ENSGGOG00000012748
pan_paniscus ENSPPAG00000021844
pongo_abelii ENSPPYG00000002236
nomascus_leucogenys ENSNLEG00000011116
colobus_angolensis_palliatus ENSCANG00000035596
piliocolobus_tephrosceles ENSPTEG00000005074
cercocebus_atys ENSCATG00000030462
papio_anubis ENSPANG00000022639
theropithecus_gelada ENSTGEG00000014410
macaca_fascicularis ENSMFAG00000001776
macaca_mulatta ENSMMUG00000013446
macaca_nemestrina ENSMNEG00000015982
chlorocebus_sabaeus ENSCSAG00000009920
rhinopithecus_roxellana ENSRROG00000040574
rhinopithecus_bieti ENSRBIG00000038840
mandrillus_leucophaeus ENSMLEG00000012538
aotus_nancymaae ENSANAG00000000061
pan_troglodytes ENSPTRG00000049981
pan_troglodytes ENSPTRG00000049292
gorilla_gorilla ENSGGOG00000024942
cebus_capucinus ENSCCAG00000033336
saimiri_boliviensis_boliviensis ENSSBOG00000019027
callithrix_jacchus ENSCJAG00000008101
heterocephalus_glaber_male ENSHGLG00100004002
heterocephalus_glaber_male ENSHGLG00100000742
heterocephalus_glaber_female ENSHGLG00000000712
fukomys_damarensis ENSFDAG00000010571
octodon_degus ENSODEG00000002637
octodon_degus ENSODEG00000011514
chinchilla_lanigera ENSCLAG00000000172
cavia_porcellus ENSCPOG00000002522
cavia_aperea ENSCAPG00000007462
spermophilus_dauricus ENSSDAG00000017837
spermophilus_dauricus ENSSDAG00000024471
urocitellus_parryii ENSUPAG00010022141
ictidomys_tridecemlineatus ENSSTOG00000002858
marmota_marmota_marmota ENSMMMG00000019465
castor_canadensis ENSCCNG00000031664
dipodomys_ordii ENSDORG00000029296
peromyscus_maniculatus_bairdii ENSPEMG00000005656
microtus_ochrogaster ENSMOCG00000017966
cricetulus_griseus_chok1gshd ENSCGRG00001014604
cricetulus_griseus_crigri ENSCGRG00000014515
cricetulus_griseus_crigri-picr ENSCGRG00015018934
mesocricetus_auratus ENSMAUG00000017444
mus_spicilegus ENSMSIG00000013816
mus_musculus ENSMUSG00000021950
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019112
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019998
mus_pahari MGP_PahariEiJ_G0030129
rattus_norvegicus ENSRNOG00000060949
meriones_unguiculatus ENSMUGG00000013747
nannospalax_galili ENSNGAG00000017201
jaculus_jaculus ENSJJAG00000013050
ochotona_princeps ENSOPRG00000000355
oryctolagus_cuniculus ENSOCUG00000014189
carlito_syrichta ENSTSYG00000001927
dasypus_novemcinctus ENSDNOG00000045634
erinaceus_europaeus ENSEEUG00000013359
ornithorhynchus_anatinus ENSOANG00000010667
taeniopygia_guttata ENSTGUG00000017066
taeniopygia_guttata ENSTGUG00000007926
ficedula_albicollis ENSFALG00000007413
serinus_canaria ENSSCAG00000017149
manacus_vitellinus ENSMVIG00005016970
lepidothrix_coronata ENSLCOG00000006725
cyanistes_caeruleus ENSCCEG00000017312
parus_major ENSPMJG00000016025
zonotrichia_albicollis ENSZALG00000012901
junco_hyemalis ENSJHYG00000018045
lonchura_striata_domestica ENSLSDG00000016714
melopsittacus_undulatus ENSMUNG00000014013
calidris_pugnax ENSCPUG00000009142
calidris_pygmaea ENSCPGG00000018172
anser_brachyrhynchus ENSABRG00000012940
anas_platyrhynchos_platyrhynchos ENSAPLG00000018995
gallus_gallus ENSGALG00000005956
coturnix_japonica ENSCJPG00005018871
meleagris_gallopavo ENSMGAG00000007826
numida_meleagris ENSNMEG00000002456
dromaius_novaehollandiae ENSDNVG00000010855
nothoprocta_perdicaria ENSNPEG00000012742
apteryx_haastii ENSAHAG00000016008
apteryx_rowi ENSARWG00000006671
apteryx_owenii ENSAOWG00000003218
crocodylus_porosus ENSCPRG00005000442
gopherus_agassizii ENSGAGG00000010579
chelonoidis_abingdonii ENSCABG00000014508
chrysemys_picta_bellii ENSCPBG00000002788
pelodiscus_sinensis ENSPSIG00000016517
sphenodon_punctatus ENSSPUG00000009923
