apteryx_haastii ENSAHAG00000015101
apteryx_rowi ENSARWG00000006531
apteryx_owenii ENSAOWG00000009258
dromaius_novaehollandiae ENSDNVG00000007159
nothoprocta_perdicaria ENSNPEG00000006301
lepidothrix_coronata ENSLCOG00000003940
manacus_vitellinus ENSMVIG00005006787
zonotrichia_albicollis ENSZALG00000013643
junco_hyemalis ENSJHYG00000013960
parus_major ENSPMJG00000017336
ficedula_albicollis ENSFALG00000007729
lonchura_striata_domestica ENSLSDG00000003480
calidris_pygmaea ENSCPGG00000019211
dromaius_novaehollandiae ENSDNVG00000010196
crocodylus_porosus ENSCPRG00005007119
pogona_vitticeps ENSPVIG00000002377
anolis_carolinensis ENSACAG00000004792
notechis_scutatus ENSNSUG00000020099
salvator_merianae ENSSMRG00000014537
pteropus_vampyrus ENSPVAG00000017348
myotis_lucifugus ENSMLUG00000029267
ursus_maritimus ENSUMAG00000010648
ursus_americanus ENSUAMG00000028386
ailuropoda_melanoleuca ENSAMEG00000008770
neovison_vison ENSNVIG00000015210
mustela_putorius_furo ENSMPUG00000002581
canis_lupus_dingo ENSCAFG00020017645
canis_lupus_familiaris ENSCAFG00000031897
vulpes_vulpes ENSVVUG00000010210
panthera_tigris_altaica ENSPTIG00000021419
panthera_pardus ENSPPRG00000006056
felis_catus ENSFCAG00000041959
capra_hircus ENSCHIG00000010968
ovis_aries ENSOARG00000008557
bos_mutus ENSBMUG00000019216
bos_taurus ENSBTAG00000011937
bison_bison_bison ENSBBBG00000003034
ovis_aries ENSOARG00000001733
tursiops_truncatus ENSTTRG00000016676
sus_scrofa ENSSSCG00000034479
equus_asinus_asinus ENSEASG00005009495
equus_caballus ENSECAG00000011558
erinaceus_europaeus ENSEEUG00000008531
pan_troglodytes ENSPTRG00000005484
pan_paniscus ENSPPAG00000028844
homo_sapiens ENSG00000139405
gorilla_gorilla ENSGGOG00000010436
pongo_abelii ENSPPYG00000004985
nomascus_leucogenys ENSNLEG00000000169
macaca_nemestrina ENSMNEG00000035751
macaca_fascicularis ENSMFAG00000043305
macaca_mulatta ENSMMUG00000001129
papio_anubis ENSPANG00000005344
theropithecus_gelada ENSTGEG00000020434
cercocebus_atys ENSCATG00000022022
mandrillus_leucophaeus ENSMLEG00000037998
chlorocebus_sabaeus ENSCSAG00000002426
rhinopithecus_roxellana ENSRROG00000010564
rhinopithecus_bieti ENSRBIG00000037328
piliocolobus_tephrosceles ENSPTEG00000007735
cebus_capucinus ENSCCAG00000035806
saimiri_boliviensis_boliviensis ENSSBOG00000029773
callithrix_jacchus ENSCJAG00000043916
aotus_nancymaae ENSANAG00000020137
carlito_syrichta ENSTSYG00000028692
propithecus_coquereli ENSPCOG00000013158
prolemur_simus ENSPSMG00000001600
microcebus_murinus ENSMICG00000043183
otolemur_garnettii ENSOGAG00000004214
tupaia_belangeri ENSTBEG00000004839
heterocephalus_glaber_male ENSHGLG00100017726
heterocephalus_glaber_female ENSHGLG00000011650
fukomys_damarensis ENSFDAG00000013244
chinchilla_lanigera ENSCLAG00000016321
octodon_degus ENSODEG00000012280
cavia_aperea ENSCAPG00000008390
cavia_porcellus ENSCPOG00000022410
urocitellus_parryii ENSUPAG00010008446
ictidomys_tridecemlineatus ENSSTOG00000004104
marmota_marmota_marmota ENSMMMG00000022298
mus_spicilegus ENSMSIG00000029144
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028664
mus_musculus ENSMUSG00000029600
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027664
mus_pahari MGP_PahariEiJ_G0024246
rattus_norvegicus ENSRNOG00000037720
meriones_unguiculatus ENSMUGG00000014991
peromyscus_maniculatus_bairdii ENSPEMG00000006879
microtus_ochrogaster ENSMOCG00000002208
cricetulus_griseus_crigri-picr ENSCGRG00015000428
cricetulus_griseus_chok1gshd ENSCGRG00001021987
mesocricetus_auratus ENSMAUG00000014551
nannospalax_galili ENSNGAG00000019490
jaculus_jaculus ENSJJAG00000013841
castor_canadensis ENSCCNG00000009736
loxodonta_africana ENSLAFG00000009448
procavia_capensis ENSPCAG00000008603
dasypus_novemcinctus ENSDNOG00000043757
oryctolagus_cuniculus ENSOCUG00000022772
phascolarctos_cinereus ENSPCIG00000009174
notamacropus_eugenii ENSMEUG00000008116
sarcophilus_harrisii ENSSHAG00000015632
monodelphis_domestica ENSMODG00000003419
xenopus_tropicalis ENSXETG00000016409
latimeria_chalumnae ENSLACG00000009613
petromyzon_marinus ENSPMAG00000000696
