takifugu_rubripes ENSTRUG00000010490
tetraodon_nigroviridis ENSTNIG00000016468
mola_mola ENSMMOG00000003837
gasterosteus_aculeatus ENSGACG00000006066
mastacembelus_armatus ENSMAMG00000000849
monopterus_albus ENSMALG00000017046
anabas_testudineus ENSATEG00000020557
labrus_bergylta ENSLBEG00000022784
labrus_bergylta ENSLBEG00000003566
scophthalmus_maximus ENSSMAG00000010453
cynoglossus_semilaevis ENSCSEG00000010797
seriola_dumerili ENSSDUG00000017498
seriola_lalandi_dorsalis ENSSLDG00000007187
fundulus_heteroclitus ENSFHEG00000008367
cyprinodon_variegatus ENSCVAG00000018754
xiphophorus_maculatus ENSXMAG00000015556
xiphophorus_couchianus ENSXCOG00000001251
gambusia_affinis ENSGAFG00000010618
poecilia_formosa ENSPFOG00000000739
poecilia_latipinna ENSPLAG00000000776
poecilia_mexicana ENSPMEG00000018093
poecilia_reticulata ENSPREG00000009546
kryptolebias_marmoratus ENSKMAG00000012056
oryzias_latipes ENSORLG00000016469
oryzias_latipes ENSORLG00020001596
oryzias_latipes_asm223469v1 ENSORLG00015001856
oryzias_melastigma ENSOMEG00000001858
astatotilapia_calliptera ENSACLG00000015875
haplochromis_burtoni ENSHBUG00000003004
maylandia_zebra ENSMZEG00005007697
neolamprologus_brichardi ENSNBRG00000016220
pundamilia_nyererei ENSPNYG00000001110
oreochromis_niloticus ENSONIG00000009034
amphilophus_citrinellus ENSACIG00000001452
amphiprion_ocellaris ENSAOCG00000014350
amphiprion_percula ENSAPEG00000015896
acanthochromis_polyacanthus ENSAPOG00000020251
stegastes_partitus ENSSPAG00000003690
hippocampus_comes ENSHCOG00000017975
periophthalmus_magnuspinnatus ENSPMGG00000011765
gadus_morhua ENSGMOG00000010017
esox_lucius ENSELUG00000010559
pygocentrus_nattereri ENSPNAG00000014972
astyanax_mexicanus ENSAMXG00000003365
ictalurus_punctatus ENSIPUG00000006429
danio_rerio ENSDARG00000098944
paramormyrops_kingsleyae ENSPKIG00000017316
scleropages_formosus ENSSFOG00015013368
lepisosteus_oculatus ENSLOCG00000009626
xenopus_tropicalis ENSXETG00000001083
gallus_gallus ENSGALG00000031071
meleagris_gallopavo ENSMGAG00000002205
taeniopygia_guttata ENSTGUG00000007033
melopsittacus_undulatus ENSMUNG00000004210
ornithorhynchus_anatinus ENSOANG00000031164
esox_lucius ENSELUG00000016663
maylandia_zebra ENSMZEG00005007691
hippocampus_comes ENSHCOG00000017928
periophthalmus_magnuspinnatus ENSPMGG00000019086
petromyzon_marinus ENSPMAG00000007330
pelodiscus_sinensis ENSPSIG00000016964
lepisosteus_oculatus ENSLOCG00000011451
latimeria_chalumnae ENSLACG00000003008
eptatretus_burgeri ENSEBUG00000003221
ciona_savignyi ENSCSAVG00000009194
ciona_intestinalis ENSCING00000006612
