ciona_savignyi ENSCSAVG00000004637
ciona_intestinalis ENSCING00000011971
melopsittacus_undulatus ENSMUNG00000008831
crocodylus_porosus ENSCPRG00005009571
xenopus_tropicalis ENSXETG00000002980
calidris_pygmaea ENSCPGG00000014412
calidris_pugnax ENSCPUG00000013611
gallus_gallus ENSGALG00000006305
coturnix_japonica ENSCJPG00005001666
numida_meleagris ENSNMEG00000014789
anser_brachyrhynchus ENSABRG00000020011
parus_major ENSPMJG00000016527
cyanistes_caeruleus ENSCCEG00000020559
ficedula_albicollis ENSFALG00000003256
lonchura_striata_domestica ENSLSDG00000000456
taeniopygia_guttata ENSTGUG00000005937
serinus_canaria ENSSCAG00000008012
junco_hyemalis ENSJHYG00000017095
zonotrichia_albicollis ENSZALG00000006183
lepidothrix_coronata ENSLCOG00000007033
manacus_vitellinus ENSMVIG00005014832
apteryx_owenii ENSAOWG00000000474
apteryx_rowi ENSARWG00000000893
dromaius_novaehollandiae ENSDNVG00000002635
apteryx_haastii ENSAHAG00000001875
apteryx_haastii ENSAHAG00000001893
nothoprocta_perdicaria ENSNPEG00000013798
melopsittacus_undulatus ENSMUNG00000008830
calidris_pygmaea ENSCPGG00000014406
anas_platyrhynchos_platyrhynchos ENSAPLG00000026754
crocodylus_porosus ENSCPRG00005009578
notechis_scutatus ENSNSUG00000013507
pogona_vitticeps ENSPVIG00000013718
anolis_carolinensis ENSACAG00000000739
salvator_merianae ENSSMRG00000000297
sphenodon_punctatus ENSSPUG00000014696
gopherus_agassizii ENSGAGG00000004254
chelonoidis_abingdonii ENSCABG00000020870
chrysemys_picta_bellii ENSCPBG00000002159
pelodiscus_sinensis ENSPSIG00000010377
notechis_scutatus ENSNSUG00000013506
notamacropus_eugenii ENSMEUG00000002393
phascolarctos_cinereus ENSPCIG00000016574
monodelphis_domestica ENSMODG00000023912
monodelphis_domestica ENSMODG00000008649
sarcophilus_harrisii ENSSHAG00000004945
marmota_marmota_marmota ENSMMMG00000007781
spermophilus_dauricus ENSSDAG00000019406
dipodomys_ordii ENSDORG00000016603
nomascus_leucogenys ENSNLEG00000007771
mandrillus_leucophaeus ENSMLEG00000020102
saimiri_boliviensis_boliviensis ENSSBOG00000029987
ursus_maritimus ENSUMAG00000010470
ornithorhynchus_anatinus ENSOANG00000008759
mus_musculus ENSMUSG00000026281
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015267
mus_spicilegus ENSMSIG00000015486
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014463
mus_pahari MGP_PahariEiJ_G0027699
rattus_norvegicus ENSRNOG00000018904
meriones_unguiculatus ENSMUGG00000011430
mesocricetus_auratus ENSMAUG00000012792
microtus_ochrogaster ENSMOCG00000005204
cricetulus_griseus_chok1gshd ENSCGRG00001000666
cricetulus_griseus_crigri-picr ENSCGRG00015017172
cricetulus_griseus_crigri ENSCGRG00000013955
mesocricetus_auratus ENSMAUG00000000268
microtus_ochrogaster ENSMOCG00000006228
peromyscus_maniculatus_bairdii ENSPEMG00000023813
nannospalax_galili ENSNGAG00000021440
jaculus_jaculus ENSJJAG00000016941
castor_canadensis ENSCCNG00000010288
chinchilla_lanigera ENSCLAG00000002150
cavia_porcellus ENSCPOG00000023727
octodon_degus ENSODEG00000010346
heterocephalus_glaber_female ENSHGLG00000018717
heterocephalus_glaber_male ENSHGLG00100014876
fukomys_damarensis ENSFDAG00000009538
otolemur_garnettii ENSOGAG00000030055
dasypus_novemcinctus ENSDNOG00000043310
loxodonta_africana ENSLAFG00000020566
procavia_capensis ENSPCAG00000013712
echinops_telfairi ENSETEG00000017215
propithecus_coquereli ENSPCOG00000023194
microcebus_murinus ENSMICG00000013135
otolemur_garnettii ENSOGAG00000030847
pan_troglodytes ENSPTRG00000013129
pan_paniscus ENSPPAG00000040798
gorilla_gorilla ENSGGOG00000001209
homo_sapiens ENSG00000168393
pongo_abelii ENSPPYG00000013358
macaca_mulatta ENSMMUG00000008049
macaca_nemestrina ENSMNEG00000026091
macaca_fascicularis ENSMFAG00000040279
theropithecus_gelada ENSTGEG00000005221
theropithecus_gelada ENSTGEG00000017586
papio_anubis ENSPANG00000011079
cercocebus_atys ENSCATG00000030835
chlorocebus_sabaeus ENSCSAG00000005751
rhinopithecus_bieti ENSRBIG00000029735
rhinopithecus_roxellana ENSRROG00000029206
piliocolobus_tephrosceles ENSPTEG00000036882
colobus_angolensis_palliatus ENSCANG00000042698
cebus_capucinus ENSCCAG00000024318
aotus_nancymaae ENSANAG00000026496
callithrix_jacchus ENSCJAG00000011203
aotus_nancymaae ENSANAG00000022807
neovison_vison ENSNVIG00000018398
mustela_putorius_furo ENSMPUG00000000189
canis_lupus_dingo ENSCAFG00020025418
canis_lupus_familiaris ENSCAFG00000013076
vulpes_vulpes ENSVVUG00000022764
ailuropoda_melanoleuca ENSAMEG00000016421
ursus_americanus ENSUAMG00000008487
panthera_pardus ENSPPRG00000005334
panthera_tigris_altaica ENSPTIG00000014764
felis_catus ENSFCAG00000014282
myotis_lucifugus ENSMLUG00000028996
equus_caballus ENSECAG00000012233
equus_asinus_asinus ENSEASG00005008301
carlito_syrichta ENSTSYG00000037438
oryctolagus_cuniculus ENSOCUG00000005955
ochotona_princeps ENSOPRG00000010727
pteropus_vampyrus ENSPVAG00000007023
tupaia_belangeri ENSTBEG00000014588
capra_hircus ENSCHIG00000024323
ovis_aries ENSOARG00000017620
bos_taurus ENSBTAG00000015408
bos_mutus ENSBMUG00000011726
bison_bison_bison ENSBBBG00000024700
tursiops_truncatus ENSTTRG00000017285
sus_scrofa ENSSSCG00000034147
erinaceus_europaeus ENSEEUG00000002807
urocitellus_parryii ENSUPAG00010003278
urocitellus_parryii ENSUPAG00010019958
spermophilus_dauricus ENSSDAG00000014026
nothoprocta_perdicaria ENSNPEG00000000004
latimeria_chalumnae ENSLACG00000003305
scophthalmus_maximus ENSSMAG00000002214
cynoglossus_semilaevis ENSCSEG00000008633
seriola_lalandi_dorsalis ENSSLDG00000004227
seriola_dumerili ENSSDUG00000022182
amphiprion_percula ENSAPEG00000021609
amphiprion_ocellaris ENSAOCG00000004419
acanthochromis_polyacanthus ENSAPOG00000018263
stegastes_partitus ENSSPAG00000016267
kryptolebias_marmoratus ENSKMAG00000007857
anabas_testudineus ENSATEG00000009839
labrus_bergylta ENSLBEG00000027401
poecilia_mexicana ENSPMEG00000007421
poecilia_formosa ENSPFOG00000018609
poecilia_latipinna ENSPLAG00000012033
poecilia_reticulata ENSPREG00000014626
xiphophorus_couchianus ENSXCOG00000005972
xiphophorus_maculatus ENSXMAG00000003756
