gopherus_agassizii ENSGAGG00000018219
chelonoidis_abingdonii ENSCABG00000008676
chrysemys_picta ENSCPBG00000020364
pelodiscus_sinensis ENSPSIG00000002153
crocodylus_porosus ENSCPRG00005000675
pogona_vitticeps ENSPVIG00000009549
anolis_carolinensis ENSACAG00000001926
salvator_merianae ENSSMRG00000021527
sphenodon_punctatus ENSSPUG00000005298
apteryx_rowi ENSARWG00000001736
junco_hyemalis ENSJHYG00000010258
melopsittacus_undulatus ENSMUNG00000009556
anas_platyrhynchos ENSAPLG00000019163
anser_brachyrhynchus ENSABRG00000013593
gallus_gallus ENSGALG00000011902
meleagris_gallopavo ENSMGAG00000003326
coturnix_japonica ENSCJPG00005011318
numida_meleagris ENSNMEG00000001667
calidris_pugnax ENSCPUG00000018097
lepidothrix_coronata ENSLCOG00000004014
manacus_vitellinus ENSMVIG00005017448
serinus_canaria ENSSCAG00000005204
taeniopygia_guttata ENSTGUG00000000175
ficedula_albicollis ENSFALG00000005710
zonotrichia_albicollis ENSZALG00000012627
cyanistes_caeruleus ENSCCEG00000000713
parus_major ENSPMJG00000007767
apteryx_owenii ENSAOWG00000009892
apteryx_haastii ENSAHAG00000002793
nothoprocta_perdicaria ENSNPEG00000002998
lonchura_striata ENSLSDG00000007071
calidris_pygmaea ENSCPGG00000001172
notechis_scutatus ENSNSUG00000005120
dromaius_novaehollandiae ENSDNVG00000004659
xenopus_tropicalis ENSXETG00000011820
myotis_lucifugus ENSMLUG00000007781
erinaceus_europaeus ENSEEUG00000000228
oryctolagus_cuniculus ENSOCUG00000011970
ochotona_princeps ENSOPRG00000016332
tupaia_belangeri ENSTBEG00000007601
equus_asinus ENSEASG00005005736
pteropus_vampyrus ENSPVAG00000017837
capra_hircus ENSCHIG00000014769
ovis_aries ENSOARG00000004174
bos_indicus ENSBIXG00000000585
bos_indicus ENSBIXG00005024100
bos_mutus ENSBMUG00000013597
bos_taurus ENSBTAG00000007196
bison_bison ENSBBBG00000023920
tursiops_truncatus ENSTTRG00000000975
sus_scrofa ENSSSCG00000015073
mustela_putorius ENSMPUG00000004272
neovison_vison ENSNVIG00000005834
canis_lupus ENSCAFG00020001887
canis_lupus ENSCAFG00000013162
vulpes_vulpes ENSVVUG00000024731
ursus_americanus ENSUAMG00000004555
ursus_maritimus ENSUMAG00000002571
ailuropoda_melanoleuca ENSAMEG00000008543
panthera_tigris ENSPTIG00000016627
panthera_pardus ENSPPRG00000012755
cricetulus_griseus ENSCGRG00001023407
cricetulus_griseus ENSCGRG00000005492
cricetulus_griseus ENSCGRG00015018729
mesocricetus_auratus ENSMAUG00000020924
peromyscus_maniculatus ENSPEMG00000022640
microtus_ochrogaster ENSMOCG00000014927
