apteryx_owenii ENSAOWG00000018672
nothoprocta_perdicaria ENSNPEG00000003948
parus_major ENSPMJG00000017460
serinus_canaria ENSSCAG00000001848
anas_platyrhynchos_platyrhynchos ENSAPLG00000008424
anser_brachyrhynchus ENSABRG00000000637
gallus_gallus ENSGALG00000003485
coturnix_japonica ENSCJPG00005018952
numida_meleagris ENSNMEG00000004229
calidris_pygmaea ENSCPGG00000002917
calidris_pugnax ENSCPUG00000005280
apteryx_rowi ENSARWG00000013838
apteryx_haastii ENSAHAG00000018153
dromaius_novaehollandiae ENSDNVG00000013763
meleagris_gallopavo ENSMGAG00000006310
calidris_pugnax ENSCPUG00000012870
lepidothrix_coronata ENSLCOG00000002889
manacus_vitellinus ENSMVIG00005018494
lonchura_striata_domestica ENSLSDG00000016767
taeniopygia_guttata ENSTGUG00000017447
ficedula_albicollis ENSFALG00000002849
cyanistes_caeruleus ENSCCEG00000017261
parus_major ENSPMJG00000001838
anas_platyrhynchos_platyrhynchos ENSAPLG00000030287
crocodylus_porosus ENSCPRG00005011340
chrysemys_picta_bellii ENSCPBG00000017438
chelonoidis_abingdonii ENSCABG00000010369
pelodiscus_sinensis ENSPSIG00000009470
pogona_vitticeps ENSPVIG00000010438
anolis_carolinensis ENSACAG00000003106
notechis_scutatus ENSNSUG00000016620
salvator_merianae ENSSMRG00000002380
pogona_vitticeps ENSPVIG00000025718
salvator_merianae ENSSMRG00000011395
sphenodon_punctatus ENSSPUG00000007714
pan_paniscus ENSPPAG00000028061
pan_troglodytes ENSPTRG00000018164
gorilla_gorilla ENSGGOG00000015161
homo_sapiens ENSG00000112576
pongo_abelii ENSPPYG00000016607
macaca_mulatta ENSMMUG00000004419
macaca_fascicularis ENSMFAG00000039022
cercocebus_atys ENSCATG00000041451
theropithecus_gelada ENSTGEG00000029608
papio_anubis ENSPANG00000022611
chlorocebus_sabaeus ENSCSAG00000011312
rhinopithecus_roxellana ENSRROG00000041189
rhinopithecus_bieti ENSRBIG00000037954
mandrillus_leucophaeus ENSMLEG00000033797
macaca_nemestrina ENSMNEG00000037933
colobus_angolensis_palliatus ENSCANG00000028805
nomascus_leucogenys ENSNLEG00000030583
callithrix_jacchus ENSCJAG00000004284
cebus_capucinus ENSCCAG00000023865
saimiri_boliviensis_boliviensis ENSSBOG00000021250
aotus_nancymaae ENSANAG00000027461
carlito_syrichta ENSTSYG00000001391
prolemur_simus ENSPSMG00000015483
propithecus_coquereli ENSPCOG00000026973
microcebus_murinus ENSMICG00000027138
propithecus_coquereli ENSPCOG00000022903
otolemur_garnettii ENSOGAG00000028111
spermophilus_dauricus ENSSDAG00000000020
spermophilus_dauricus ENSSDAG00000023488
ictidomys_tridecemlineatus ENSSTOG00000021553
urocitellus_parryii ENSUPAG00010017494
spermophilus_dauricus ENSSDAG00000023487
marmota_marmota_marmota ENSMMMG00000024495
octodon_degus ENSODEG00000013277
urocitellus_parryii ENSUPAG00010013416
heterocephalus_glaber_male ENSHGLG00100013126
heterocephalus_glaber_female ENSHGLG00000017469
fukomys_damarensis ENSFDAG00000004430
chinchilla_lanigera ENSCLAG00000012340
octodon_degus ENSODEG00000016198
cavia_porcellus ENSCPOG00000025856
cavia_aperea ENSCAPG00000011872
microtus_ochrogaster ENSMOCG00000013065
peromyscus_maniculatus_bairdii ENSPEMG00000026066
cricetulus_griseus_crigri ENSCGRG00000004029
cricetulus_griseus_crigri-picr ENSCGRG00015017033
cricetulus_griseus_chok1gshd ENSCGRG00001003998
mesocricetus_auratus ENSMAUG00000010374
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022614
mus_spicilegus ENSMSIG00000031726
mus_spicilegus ENSMSIG00000003841
mus_musculus ENSMUSG00000034165
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021702
mus_pahari MGP_PahariEiJ_G0020692
rattus_norvegicus ENSRNOG00000050258
meriones_unguiculatus ENSMUGG00000018729
nannospalax_galili ENSNGAG00000007233
castor_canadensis ENSCCNG00000017215
jaculus_jaculus ENSJJAG00000020109
dipodomys_ordii ENSDORG00000025933
oryctolagus_cuniculus ENSOCUG00000017573
ochotona_princeps ENSOPRG00000015849
tupaia_belangeri ENSTBEG00000009546
bos_mutus ENSBMUG00000013874
bos_taurus ENSBTAG00000010106
bison_bison_bison ENSBBBG00000017683
capra_hircus ENSCHIG00000026950
sus_scrofa ENSSSCG00000032284
erinaceus_europaeus ENSEEUG00000003907
canis_lupus_familiaris ENSCAFG00000001618
canis_lupus_dingo ENSCAFG00020008430
mustela_putorius_furo ENSMPUG00000013447
ursus_americanus ENSUAMG00000027839
ailuropoda_melanoleuca ENSAMEG00000013018
panthera_pardus ENSPPRG00000010131
panthera_tigris_altaica ENSPTIG00000007566
felis_catus ENSFCAG00000036644
tursiops_truncatus ENSTTRG00000009436
ovis_aries ENSOARG00000002924
sorex_araneus ENSSARG00000004791
ursus_maritimus ENSUMAG00000011981
vulpes_vulpes ENSVVUG00000026685
equus_caballus ENSECAG00000023862
equus_asinus_asinus ENSEASG00005003061
pteropus_vampyrus ENSPVAG00000007610
myotis_lucifugus ENSMLUG00000014034
peromyscus_maniculatus_bairdii ENSPEMG00000024397
peromyscus_maniculatus_bairdii ENSPEMG00000019350
spermophilus_dauricus ENSSDAG00000011543
piliocolobus_tephrosceles ENSPTEG00000035804
neovison_vison ENSNVIG00000012598
loxodonta_africana ENSLAFG00000023148
procavia_capensis ENSPCAG00000004619
echinops_telfairi ENSETEG00000014500
dasypus_novemcinctus ENSDNOG00000032518
notamacropus_eugenii ENSMEUG00000000764
phascolarctos_cinereus ENSPCIG00000025888
sarcophilus_harrisii ENSSHAG00000004385
monodelphis_domestica ENSMODG00000012797
ornithorhynchus_anatinus ENSOANG00000015433
