phascolarctos_cinereus ENSPCIG00000006185
notamacropus_eugenii ENSMEUG00000001554
monodelphis_domestica ENSMODG00000008736
ursus_americanus ENSUAMG00000012240
ailuropoda_melanoleuca ENSAMEG00000008278
neovison_vison ENSNVIG00000003648
mustela_putorius_furo ENSMPUG00000013420
canis_lupus_familiaris ENSCAFG00000012230
canis_lupus_dingo ENSCAFG00020000497
vulpes_vulpes ENSVVUG00000025781
felis_catus ENSFCAG00000004244
panthera_pardus ENSPPRG00000004404
equus_asinus_asinus ENSEASG00005010067
equus_caballus ENSECAG00000015211
bison_bison_bison ENSBBBG00000000046
bos_mutus ENSBMUG00000025165
bos_taurus ENSBTAG00000001187
capra_hircus ENSCHIG00000022346
ovis_aries ENSOARG00000003918
tursiops_truncatus ENSTTRG00000011889
sus_scrofa ENSSSCG00000009977
pteropus_vampyrus ENSPVAG00000009821
homo_sapiens ENSG00000100276
pan_troglodytes ENSPTRG00000014220
gorilla_gorilla ENSGGOG00000012236
pongo_abelii ENSPPYG00000011686
nomascus_leucogenys ENSNLEG00000002856
macaca_mulatta ENSMMUG00000021378
macaca_nemestrina ENSMNEG00000030717
macaca_fascicularis ENSMFAG00000036387
theropithecus_gelada ENSTGEG00000025387
papio_anubis ENSPANG00000026058
chlorocebus_sabaeus ENSCSAG00000009805
cercocebus_atys ENSCATG00000030110
rhinopithecus_roxellana ENSRROG00000038376
rhinopithecus_bieti ENSRBIG00000032848
pan_paniscus ENSPPAG00000038883
mandrillus_leucophaeus ENSMLEG00000029824
cebus_capucinus ENSCCAG00000027259
saimiri_boliviensis_boliviensis ENSSBOG00000004573
aotus_nancymaae ENSANAG00000029677
piliocolobus_tephrosceles ENSPTEG00000023898
colobus_angolensis_palliatus ENSCANG00000036835
callithrix_jacchus ENSCJAG00000019974
carlito_syrichta ENSTSYG00000036391
prolemur_simus ENSPSMG00000015250
propithecus_coquereli ENSPCOG00000015858
microcebus_murinus ENSMICG00000032503
otolemur_garnettii ENSOGAG00000030224
castor_canadensis ENSCCNG00000015407
dipodomys_ordii ENSDORG00000024556
mus_musculus ENSMUSG00000034209
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016888
mus_spicilegus ENSMSIG00000017813
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016046
mus_pahari MGP_PahariEiJ_G0016846
rattus_norvegicus ENSRNOG00000008951
meriones_unguiculatus ENSMUGG00000023626
cricetulus_griseus_crigri-picr ENSCGRG00015002901
cricetulus_griseus_chok1gshd ENSCGRG00001002466
cricetulus_griseus_crigri ENSCGRG00000016777
mesocricetus_auratus ENSMAUG00000021590
microtus_ochrogaster ENSMOCG00000019931
peromyscus_maniculatus_bairdii ENSPEMG00000000799
nannospalax_galili ENSNGAG00000009419
jaculus_jaculus ENSJJAG00000011578
urocitellus_parryii ENSUPAG00010002741
ictidomys_tridecemlineatus ENSSTOG00000001529
spermophilus_dauricus ENSSDAG00000024916
heterocephalus_glaber_female ENSHGLG00000018990
heterocephalus_glaber_male ENSHGLG00100015707
fukomys_damarensis ENSFDAG00000008657
chinchilla_lanigera ENSCLAG00000010076
octodon_degus ENSODEG00000017393
cavia_porcellus ENSCPOG00000005291
dasypus_novemcinctus ENSDNOG00000036166
myotis_lucifugus ENSMLUG00000012091
loxodonta_africana ENSLAFG00000010300
procavia_capensis ENSPCAG00000011152
echinops_telfairi ENSETEG00000007850
ornithorhynchus_anatinus ENSOANG00000002215
