anser_brachyrhynchus ENSABRG00000020976
anas_platyrhynchos_platyrhynchos ENSAPLG00000017315
numida_meleagris ENSNMEG00000006492
calidris_pygmaea ENSCPGG00000006303
calidris_pugnax ENSCPUG00000015141
melopsittacus_undulatus ENSMUNG00000013499
lonchura_striata_domestica ENSLSDG00000005655
serinus_canaria ENSSCAG00000009058
parus_major ENSPMJG00000015885
zonotrichia_albicollis ENSZALG00000005561
lepidothrix_coronata ENSLCOG00000007544
manacus_vitellinus ENSMVIG00005008853
apteryx_owenii ENSAOWG00000009605
apteryx_rowi ENSARWG00000013462
dromaius_novaehollandiae ENSDNVG00000016601
nothoprocta_perdicaria ENSNPEG00000000830
crocodylus_porosus ENSCPRG00005016743
gopherus_agassizii ENSGAGG00000024832
gopherus_agassizii ENSGAGG00000004593
chelonoidis_abingdonii ENSCABG00000001825
chrysemys_picta_bellii ENSCPBG00000007508
pogona_vitticeps ENSPVIG00000008882
anolis_carolinensis ENSACAG00000003945
notechis_scutatus ENSNSUG00000017422
salvator_merianae ENSSMRG00000018914
sphenodon_punctatus ENSSPUG00000005949
urocitellus_parryii ENSUPAG00010007578
ictidomys_tridecemlineatus ENSSTOG00000030819
spermophilus_dauricus ENSSDAG00000017288
castor_canadensis ENSCCNG00000003492
nannospalax_galili ENSNGAG00000012502
mesocricetus_auratus ENSMAUG00000008668
jaculus_jaculus ENSJJAG00000015304
jaculus_jaculus ENSJJAG00000010182
cavia_aperea ENSCAPG00000010693
heterocephalus_glaber_male ENSHGLG00100014046
chinchilla_lanigera ENSCLAG00000003525
octodon_degus ENSODEG00000019662
carlito_syrichta ENSTSYG00000037368
carlito_syrichta ENSTSYG00000031031
carlito_syrichta ENSTSYG00000036045
carlito_syrichta ENSTSYG00000026073
carlito_syrichta ENSTSYG00000027776
piliocolobus_tephrosceles ENSPTEG00000002688
bos_mutus ENSBMUG00000005585
ovis_aries ENSOARG00000008150
vulpes_vulpes ENSVVUG00000025658
dasypus_novemcinctus ENSDNOG00000009780
paramormyrops_kingsleyae ENSPKIG00000016000
scleropages_formosus ENSSFOG00015017776
astyanax_mexicanus ENSAMXG00000042570
ictalurus_punctatus ENSIPUG00000021802
amphiprion_ocellaris ENSAOCG00000014679
amphiprion_ocellaris ENSAOCG00000013076
amphiprion_percula ENSAPEG00000024130
acanthochromis_polyacanthus ENSAPOG00000017109
stegastes_partitus ENSSPAG00000008857
xiphophorus_couchianus ENSXCOG00000000378
xiphophorus_maculatus ENSXMAG00000025129
gambusia_affinis ENSGAFG00000019966
poecilia_latipinna ENSPLAG00000002635
cyprinodon_variegatus ENSCVAG00000022284
kryptolebias_marmoratus ENSKMAG00000008388
astatotilapia_calliptera ENSACLG00000008897
maylandia_zebra ENSMZEG00005023334
pundamilia_nyererei ENSPNYG00000011244
haplochromis_burtoni ENSHBUG00000023410
neolamprologus_brichardi ENSNBRG00000005530
amphilophus_citrinellus ENSACIG00000016734
anabas_testudineus ENSATEG00000023224
mastacembelus_armatus ENSMAMG00000012737
mola_mola ENSMMOG00000021098
takifugu_rubripes ENSTRUG00000022605
labrus_bergylta ENSLBEG00000020361
scophthalmus_maximus ENSSMAG00000000238
cynoglossus_semilaevis ENSCSEG00000009116
seriola_dumerili ENSSDUG00000002687
seriola_lalandi_dorsalis ENSSLDG00000018693
oryzias_latipes_asm223469v1 ENSORLG00015007530
oryzias_latipes ENSORLG00000028512
oryzias_latipes ENSORLG00020000572
oryzias_melastigma ENSOMEG00000005378
periophthalmus_magnuspinnatus ENSPMGG00000007001
lepisosteus_oculatus ENSLOCG00000006931
eptatretus_burgeri ENSEBUG00000016767
