apteryx_haastii ENSAHAG00000019278
apteryx_rowi ENSARWG00000000169
apteryx_owenii ENSAOWG00000013637
dromaius_novaehollandiae ENSDNVG00000006861
numida_meleagris ENSNMEG00000000119
meleagris_gallopavo ENSMGAG00000003099
crocodylus_porosus ENSCPRG00005002279
chrysemys_picta_bellii ENSCPBG00000021434
chrysemys_picta_bellii ENSCPBG00000017511
gopherus_agassizii ENSGAGG00000005981
chelonoidis_abingdonii ENSCABG00000010039
sarcophilus_harrisii ENSSHAG00000003192
monodelphis_domestica ENSMODG00000014561
notamacropus_eugenii ENSMEUG00000000653
phascolarctos_cinereus ENSPCIG00000020754
choloepus_hoffmanni ENSCHOG00000006790
dasypus_novemcinctus ENSDNOG00000047906
loxodonta_africana ENSLAFG00000028169
procavia_capensis ENSPCAG00000001353
pteropus_vampyrus ENSPVAG00000017820
myotis_lucifugus ENSMLUG00000015383
equus_asinus_asinus ENSEASG00005008808
equus_caballus ENSECAG00000036570
ursus_americanus ENSUAMG00000025795
ursus_maritimus ENSUMAG00000009296
ailuropoda_melanoleuca ENSAMEG00000005500
mustela_putorius_furo ENSMPUG00000005203
neovison_vison ENSNVIG00000022917
canis_lupus_dingo ENSCAFG00020023366
canis_lupus_familiaris ENSCAFG00000001494
vulpes_vulpes ENSVVUG00000012439
panthera_pardus ENSPPRG00000000727
panthera_tigris_altaica ENSPTIG00000016226
felis_catus ENSFCAG00000030507
bos_mutus ENSBMUG00000023749
bos_taurus ENSBTAG00000013473
bison_bison_bison ENSBBBG00000014667
ovis_aries ENSOARG00000005116
capra_hircus ENSCHIG00000010938
vicugna_pacos ENSVPAG00000010849
tursiops_truncatus ENSTTRG00000011324
sus_scrofa ENSSSCG00000016562
erinaceus_europaeus ENSEEUG00000003645
sorex_araneus ENSSARG00000000500
cebus_capucinus ENSCCAG00000023509
saimiri_boliviensis_boliviensis ENSSBOG00000018209
callithrix_jacchus ENSCJAG00000010598
aotus_nancymaae ENSANAG00000022613
macaca_nemestrina ENSMNEG00000032593
macaca_mulatta ENSMMUG00000010060
macaca_fascicularis ENSMFAG00000031766
cercocebus_atys ENSCATG00000031046
mandrillus_leucophaeus ENSMLEG00000042413
papio_anubis ENSPANG00000014473
theropithecus_gelada ENSTGEG00000022710
chlorocebus_sabaeus ENSCSAG00000009851
colobus_angolensis_palliatus ENSCANG00000037289
piliocolobus_tephrosceles ENSPTEG00000032088
rhinopithecus_bieti ENSRBIG00000042085
rhinopithecus_roxellana ENSRROG00000037968
pan_troglodytes ENSPTRG00000019692
pan_paniscus ENSPPAG00000029778
homo_sapiens ENSG00000165120
gorilla_gorilla ENSGGOG00000038460
pongo_abelii ENSPPYG00000018001
nomascus_leucogenys ENSNLEG00000012746
carlito_syrichta ENSTSYG00000033100
prolemur_simus ENSPSMG00000025893
propithecus_coquereli ENSPCOG00000005182
microcebus_murinus ENSMICG00000035748
otolemur_garnettii ENSOGAG00000005543
tupaia_belangeri ENSTBEG00000015829
urocitellus_parryii ENSUPAG00010002633
marmota_marmota_marmota ENSMMMG00000013444
spermophilus_dauricus ENSSDAG00000014027
octodon_degus ENSODEG00000014078
chinchilla_lanigera ENSCLAG00000008476
cavia_aperea ENSCAPG00000013593
cavia_porcellus ENSCPOG00000023824
heterocephalus_glaber_female ENSHGLG00000005378
heterocephalus_glaber_male ENSHGLG00100008691
fukomys_damarensis ENSFDAG00000009078
dipodomys_ordii ENSDORG00000006511
castor_canadensis ENSCCNG00000018968
cricetulus_griseus_crigri-picr ENSCGRG00015026678
cricetulus_griseus_crigri ENSCGRG00000011871
cricetulus_griseus_chok1gshd ENSCGRG00001010106
microtus_ochrogaster ENSMOCG00000015403
peromyscus_maniculatus_bairdii ENSPEMG00000022855
mus_spicilegus ENSMSIG00000021722
mus_musculus ENSMUSG00000029784
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029186
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028186
mus_pahari MGP_PahariEiJ_G0021944
rattus_norvegicus ENSRNOG00000010345
meriones_unguiculatus ENSMUGG00000000831
nannospalax_galili ENSNGAG00000011433
jaculus_jaculus ENSJJAG00000023921
oryctolagus_cuniculus ENSOCUG00000000151
ochotona_princeps ENSOPRG00000000767
ornithorhynchus_anatinus ENSOANG00000011464
