pan_paniscus ENSPPAG00000041958
pan_troglodytes ENSPTRG00000003090
homo_sapiens ENSG00000165828
homo_sapiens ENSG00000283496
gorilla_gorilla ENSGGOG00000004708
nomascus_leucogenys ENSNLEG00000002169
rhinopithecus_roxellana ENSRROG00000034400
rhinopithecus_bieti ENSRBIG00000030573
colobus_angolensis_palliatus ENSCANG00000017103
piliocolobus_tephrosceles ENSPTEG00000024908
macaca_fascicularis ENSMFAG00000045796
macaca_nemestrina ENSMNEG00000041468
mandrillus_leucophaeus ENSMLEG00000043702
theropithecus_gelada ENSTGEG00000029120
macaca_mulatta ENSMMUG00000023035
cercocebus_atys ENSCATG00000018638
papio_anubis ENSPANG00000020113
chlorocebus_sabaeus ENSCSAG00000006642
saimiri_boliviensis_boliviensis ENSSBOG00000029950
cebus_capucinus ENSCCAG00000028313
callithrix_jacchus ENSCJAG00000005205
aotus_nancymaae ENSANAG00000000979
carlito_syrichta ENSTSYG00000014736
prolemur_simus ENSPSMG00000016775
propithecus_coquereli ENSPCOG00000023115
microcebus_murinus ENSMICG00000047433
otolemur_garnettii ENSOGAG00000000623
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031740
mus_musculus ENSMUSG00000025467
mus_spicilegus ENSMSIG00000026438
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030629
mus_pahari MGP_PahariEiJ_G0013834
rattus_norvegicus ENSRNOG00000018446
meriones_unguiculatus ENSMUGG00000009773
cricetulus_griseus_crigri ENSCGRG00000015892
cricetulus_griseus_chok1gshd ENSCGRG00001013405
cricetulus_griseus_crigri-picr ENSCGRG00015027749
mesocricetus_auratus ENSMAUG00000020974
microtus_ochrogaster ENSMOCG00000004960
peromyscus_maniculatus_bairdii ENSPEMG00000009757
nannospalax_galili ENSNGAG00000023144
jaculus_jaculus ENSJJAG00000012266
castor_canadensis ENSCCNG00000003419
urocitellus_parryii ENSUPAG00010018413
spermophilus_dauricus ENSSDAG00000001427
ictidomys_tridecemlineatus ENSSTOG00000001003
marmota_marmota_marmota ENSMMMG00000004199
chinchilla_lanigera ENSCLAG00000002853
octodon_degus ENSODEG00000016871
cavia_porcellus ENSCPOG00000021285
cavia_aperea ENSCAPG00000008601
heterocephalus_glaber_female ENSHGLG00000013327
heterocephalus_glaber_male ENSHGLG00100005278
fukomys_damarensis ENSFDAG00000013402
ochotona_princeps ENSOPRG00000001626
tupaia_belangeri ENSTBEG00000007339
ursus_maritimus ENSUMAG00000010241
ursus_americanus ENSUAMG00000016156
ailuropoda_melanoleuca ENSAMEG00000003262
neovison_vison ENSNVIG00000009828
canis_lupus_familiaris ENSCAFG00000031571
canis_lupus_dingo ENSCAFG00020020447
vulpes_vulpes ENSVVUG00000000610
equus_caballus ENSECAG00000002346
sus_scrofa ENSSSCG00000010792
bos_taurus ENSBTAG00000013717
loxodonta_africana ENSLAFG00000027681
procavia_capensis ENSPCAG00000008831
dasypus_novemcinctus ENSDNOG00000043668
