anolis_carolinensis ENSACAG00000009803
pogona_vitticeps ENSPVIG00000008632
notechis_scutatus ENSNSUG00000002861
salvator_merianae ENSSMRG00000020023
sphenodon_punctatus ENSSPUG00000004831
anser_brachyrhynchus ENSABRG00000011201
anas_platyrhynchos ENSAPLG00000015996
meleagris_gallopavo ENSMGAG00000010392
gallus_gallus ENSGALG00000002267
coturnix_japonica ENSCJPG00005018775
numida_meleagris ENSNMEG00000022277
calidris_pugnax ENSCPUG00000016714
calidris_pygmaea ENSCPGG00000015943
lonchura_striata ENSLSDG00000004584
taeniopygia_guttata ENSTGUG00000009211
junco_hyemalis ENSJHYG00000006668
zonotrichia_albicollis ENSZALG00000000925
serinus_canaria ENSSCAG00000010737
parus_major ENSPMJG00000017145
cyanistes_caeruleus ENSCCEG00000021441
ficedula_albicollis ENSFALG00000014024
manacus_vitellinus ENSMVIG00005003812
lepidothrix_coronata ENSLCOG00000002366
melopsittacus_undulatus ENSMUNG00000015291
apteryx_owenii ENSAOWG00000001566
apteryx_haastii ENSAHAG00000013498
apteryx_rowi ENSARWG00000000661
dromaius_novaehollandiae ENSDNVG00000007908
nothoprocta_perdicaria ENSNPEG00000004916
crocodylus_porosus ENSCPRG00005006316
chelonoidis_abingdonii ENSCABG00000001393
gopherus_agassizii ENSGAGG00000008243
chrysemys_picta ENSCPBG00000019066
pelodiscus_sinensis ENSPSIG00000012073
vombatus_ursinus ENSVURG00010018235
vombatus_ursinus ENSVURG00010020655
phascolarctos_cinereus ENSPCIG00000029237
notamacropus_eugenii ENSMEUG00000014673
sarcophilus_harrisii ENSSHAG00000005719
monodelphis_domestica ENSMODG00000007070
dasypus_novemcinctus ENSDNOG00000004114
choloepus_hoffmanni ENSCHOG00000009164
loxodonta_africana ENSLAFG00000006161
procavia_capensis ENSPCAG00000006371
ursus_americanus ENSUAMG00000017757
ursus_maritimus ENSUMAG00000010450
ailuropoda_melanoleuca ENSAMEG00000006171
neovison_vison ENSNVIG00000023713
mustela_putorius ENSMPUG00000013633
canis_lupus ENSCAFG00000017880
canis_lupus ENSCAFG00020021844
vulpes_vulpes ENSVVUG00000023259
panthera_pardus ENSPPRG00000024700
panthera_tigris ENSPTIG00000011858
felis_catus ENSFCAG00000039679
equus_asinus ENSEASG00005007254
equus_caballus ENSECAG00000018014
myotis_lucifugus ENSMLUG00000015739
pteropus_vampyrus ENSPVAG00000003297
ovis_aries ENSOARG00000013553
capra_hircus ENSCHIG00000015550
bos_indicus ENSBIXG00005002813
bos_indicus ENSBIXG00000009822
bos_taurus ENSBTAG00000032260
bos_mutus ENSBMUG00000003396
bison_bison ENSBBBG00000021335
tursiops_truncatus ENSTTRG00000016440
sus_scrofa ENSSSCG00000007854
vicugna_pacos ENSVPAG00000001024
erinaceus_europaeus ENSEEUG00000003693
sorex_araneus ENSSARG00000004785
mus_spicilegus ENSMSIG00000010458
mus_musculus ENSMUSG00000048787
mus_spretus MGP_SPRETEiJ_G0031500
mus_caroli MGP_CAROLIEiJ_G0030386
mus_pahari MGP_PahariEiJ_G0013597
rattus_norvegicus ENSRNOG00000014037
meriones_unguiculatus ENSMUGG00000007243
peromyscus_maniculatus ENSPEMG00000024892
microtus_ochrogaster ENSMOCG00000017093
cricetulus_griseus ENSCGRG00001006273
cricetulus_griseus ENSCGRG00015013331
cricetulus_griseus ENSCGRG00000003924
cricetulus_griseus ENSCGRG00001008812
mesocricetus_auratus ENSMAUG00000013663
nannospalax_galili ENSNGAG00000024316
jaculus_jaculus ENSJJAG00000000306
jaculus_jaculus ENSJJAG00000018016
castor_canadensis ENSCCNG00000022735
heterocephalus_glaber ENSHGLG00000014459
heterocephalus_glaber ENSHGLG00100011382
heterocephalus_glaber ENSHGLG00000007311
heterocephalus_glaber ENSHGLG00100017006
fukomys_damarensis ENSFDAG00000016979
cavia_aperea ENSCAPG00000011315
cavia_porcellus ENSCPOG00000035472
cavia_aperea ENSCAPG00000008662
cavia_porcellus ENSCPOG00000008950
chinchilla_lanigera ENSCLAG00000015893
octodon_degus ENSODEG00000013932
spermophilus_dauricus ENSSDAG00000023318
ictidomys_tridecemlineatus ENSSTOG00000007087
urocitellus_parryii ENSUPAG00010008684
marmota_marmota ENSMMMG00000022879
dipodomys_ordii ENSDORG00000029001
oryctolagus_cuniculus ENSOCUG00000022283
ochotona_princeps ENSOPRG00000011422
