anolis_carolinensis ENSACAG00000010293
notechis_scutatus ENSNSUG00000019681
pogona_vitticeps ENSPVIG00000003729
salvator_merianae ENSSMRG00000007690
sphenodon_punctatus ENSSPUG00000016390
gopherus_agassizii ENSGAGG00000000916
chelonoidis_abingdonii ENSCABG00000010569
chrysemys_picta_bellii ENSCPBG00000019316
pelodiscus_sinensis ENSPSIG00000008600
lonchura_striata_domestica ENSLSDG00000003016
phascolarctos_cinereus ENSPCIG00000002289
monodelphis_domestica ENSMODG00000013843
loxodonta_africana ENSLAFG00000029360
procavia_capensis ENSPCAG00000013941
dasypus_novemcinctus ENSDNOG00000003072
cebus_capucinus ENSCCAG00000015835
callithrix_jacchus ENSCJAG00000010451
aotus_nancymaae ENSANAG00000035809
macaca_mulatta ENSMMUG00000011291
theropithecus_gelada ENSTGEG00000014569
macaca_fascicularis ENSMFAG00000038362
chlorocebus_sabaeus ENSCSAG00000004521
macaca_nemestrina ENSMNEG00000039139
cercocebus_atys ENSCATG00000037861
rhinopithecus_roxellana ENSRROG00000030002
rhinopithecus_bieti ENSRBIG00000042506
piliocolobus_tephrosceles ENSPTEG00000019105
pan_paniscus ENSPPAG00000037664
nomascus_leucogenys ENSNLEG00000011114
pongo_abelii ENSPPYG00000009855
mandrillus_leucophaeus ENSMLEG00000042398
colobus_angolensis_palliatus ENSCANG00000012602
homo_sapiens ENSG00000105698
carlito_syrichta ENSTSYG00000036749
prolemur_simus ENSPSMG00000024322
microcebus_murinus ENSMICG00000001519
otolemur_garnettii ENSOGAG00000001476
cavia_porcellus ENSCPOG00000012147
cavia_aperea ENSCAPG00000006642
chinchilla_lanigera ENSCLAG00000012758
heterocephalus_glaber_female ENSHGLG00000011485
heterocephalus_glaber_male ENSHGLG00100005647
octodon_degus ENSODEG00000014500
castor_canadensis ENSCCNG00000008069
cricetulus_griseus_crigri ENSCGRG00000002428
cricetulus_griseus_crigri-picr ENSCGRG00015013164
cricetulus_griseus_chok1gshd ENSCGRG00001000125
mesocricetus_auratus ENSMAUG00000012832
peromyscus_maniculatus_bairdii ENSPEMG00000026285
microtus_ochrogaster ENSMOCG00000015341
mus_musculus ENSMUSG00000058239
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030649
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029553
mus_pahari MGP_PahariEiJ_G0012785
rattus_norvegicus ENSRNOG00000053725
meriones_unguiculatus ENSMUGG00000014046
nannospalax_galili ENSNGAG00000002194
jaculus_jaculus ENSJJAG00000012439
marmota_marmota_marmota ENSMMMG00000006171
spermophilus_dauricus ENSSDAG00000008201
urocitellus_parryii ENSUPAG00010010979
ictidomys_tridecemlineatus ENSSTOG00000022219
myotis_lucifugus ENSMLUG00000028063
myotis_lucifugus ENSMLUG00000026585
pteropus_vampyrus ENSPVAG00000004161
capra_hircus ENSCHIG00000015188
ovis_aries ENSOARG00000004745
bos_taurus ENSBTAG00000017035
bison_bison_bison ENSBBBG00000023933
bos_mutus ENSBMUG00000006292
sus_scrofa ENSSSCG00000002885
panthera_pardus ENSPPRG00000008153
panthera_tigris_altaica ENSPTIG00000010929
ursus_maritimus ENSUMAG00000018430
fukomys_damarensis ENSFDAG00000019138
dipodomys_ordii ENSDORG00000026323
propithecus_coquereli ENSPCOG00000019868
equus_caballus ENSECAG00000008583
equus_asinus_asinus ENSEASG00005000179
felis_catus ENSFCAG00000008894
gorilla_gorilla ENSGGOG00000000767
pan_troglodytes ENSPTRG00000010836
theropithecus_gelada ENSTGEG00000012512
papio_anubis ENSPANG00000011040
neovison_vison ENSNVIG00000018485
ailuropoda_melanoleuca ENSAMEG00000000235
ursus_americanus ENSUAMG00000015411
mustela_putorius_furo ENSMPUG00000007099
canis_lupus_familiaris ENSCAFG00000007054
canis_lupus_dingo ENSCAFG00020019212
vulpes_vulpes ENSVVUG00000015236
oryctolagus_cuniculus ENSOCUG00000026259
xenopus_tropicalis ENSXETG00000022225
xenopus_tropicalis ENSXETG00000013975
latimeria_chalumnae ENSLACG00000003269
oryzias_latipes ENSORLG00020018093
oryzias_latipes_asm223469v1 ENSORLG00015003038
oryzias_latipes ENSORLG00000015114
labrus_bergylta ENSLBEG00000007416
mastacembelus_armatus ENSMAMG00000008951
monopterus_albus ENSMALG00000010749
cynoglossus_semilaevis ENSCSEG00000000763
pundamilia_nyererei ENSPNYG00000012279
oreochromis_niloticus ENSONIG00000016360
oryzias_melastigma ENSOMEG00000020784
amphiprion_ocellaris ENSAOCG00000009479
amphiprion_percula ENSAPEG00000004241
acanthochromis_polyacanthus ENSAPOG00000024162
stegastes_partitus ENSSPAG00000017746
poecilia_mexicana ENSPMEG00000001891
poecilia_formosa ENSPFOG00000005160
poecilia_latipinna ENSPLAG00000007016
poecilia_reticulata ENSPREG00000006785
xiphophorus_maculatus ENSXMAG00000025613
xiphophorus_couchianus ENSXCOG00000007797
gambusia_affinis ENSGAFG00000009916
fundulus_heteroclitus ENSFHEG00000020774
cyprinodon_variegatus ENSCVAG00000018362
kryptolebias_marmoratus ENSKMAG00000019694
scophthalmus_maximus ENSSMAG00000005064
seriola_dumerili ENSSDUG00000011027
anabas_testudineus ENSATEG00000008303
mola_mola ENSMMOG00000018427
gasterosteus_aculeatus ENSGACG00000012475
