chelonoidis_abingdonii ENSCABG00000016053
gopherus_agassizii ENSGAGG00000014144
chrysemys_picta_bellii ENSCPBG00000003744
meleagris_gallopavo ENSMGAG00000011419
coturnix_japonica ENSCJPG00005012285
numida_meleagris ENSNMEG00000022509
anser_brachyrhynchus ENSABRG00000022663
apteryx_owenii ENSAOWG00000004180
apteryx_rowi ENSARWG00000001467
apteryx_haastii ENSAHAG00000003984
dromaius_novaehollandiae ENSDNVG00000010779
pogona_vitticeps ENSPVIG00000009292
anolis_carolinensis ENSACAG00000000129
salvator_merianae ENSSMRG00000017992
phascolarctos_cinereus ENSPCIG00000018191
notamacropus_eugenii ENSMEUG00000004361
monodelphis_domestica ENSMODG00000003857
sarcophilus_harrisii ENSSHAG00000001090
loxodonta_africana ENSLAFG00000022224
echinops_telfairi ENSETEG00000017677
procavia_capensis ENSPCAG00000006693
mus_spicilegus ENSMSIG00000028842
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027203
mus_musculus ENSMUSG00000054362
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026234
mus_pahari MGP_PahariEiJ_G0028568
rattus_norvegicus ENSRNOG00000030914
meriones_unguiculatus ENSMUGG00000026941
microtus_ochrogaster ENSMOCG00000015782
peromyscus_maniculatus_bairdii ENSPEMG00000011272
cricetulus_griseus_chok1gshd ENSCGRG00001015706
cricetulus_griseus_crigri-picr ENSCGRG00015004963
mesocricetus_auratus ENSMAUG00000011184
nannospalax_galili ENSNGAG00000017393
jaculus_jaculus ENSJJAG00000019274
dipodomys_ordii ENSDORG00000006688
octodon_degus ENSODEG00000011742
chinchilla_lanigera ENSCLAG00000010705
cavia_aperea ENSCAPG00000011645
cavia_porcellus ENSCPOG00000023996
heterocephalus_glaber_female ENSHGLG00000002841
heterocephalus_glaber_male ENSHGLG00100002179
fukomys_damarensis ENSFDAG00000011362
ictidomys_tridecemlineatus ENSSTOG00000004048
urocitellus_parryii ENSUPAG00010021257
marmota_marmota_marmota ENSMMMG00000015207
spermophilus_dauricus ENSSDAG00000002975
oryctolagus_cuniculus ENSOCUG00000003447
ochotona_princeps ENSOPRG00000016117
tupaia_belangeri ENSTBEG00000010595
gorilla_gorilla ENSGGOG00000005435
homo_sapiens ENSG00000162398
pan_troglodytes ENSPTRG00000000778
pan_paniscus ENSPPAG00000038710
pongo_abelii ENSPPYG00000001309
nomascus_leucogenys ENSNLEG00000014568
rhinopithecus_roxellana ENSRROG00000033209
rhinopithecus_bieti ENSRBIG00000035263
piliocolobus_tephrosceles ENSPTEG00000022626
colobus_angolensis_palliatus ENSCANG00000014163
macaca_mulatta ENSMMUG00000021575
macaca_nemestrina ENSMNEG00000022037
macaca_fascicularis ENSMFAG00000034660
papio_anubis ENSPANG00000025439
theropithecus_gelada ENSTGEG00000008170
cercocebus_atys ENSCATG00000034298
mandrillus_leucophaeus ENSMLEG00000040949
chlorocebus_sabaeus ENSCSAG00000001312
cebus_capucinus ENSCCAG00000027952
saimiri_boliviensis_boliviensis ENSSBOG00000006931
callithrix_jacchus ENSCJAG00000015646
aotus_nancymaae ENSANAG00000033638
carlito_syrichta ENSTSYG00000034596
prolemur_simus ENSPSMG00000022002
propithecus_coquereli ENSPCOG00000024316
microcebus_murinus ENSMICG00000007622
otolemur_garnettii ENSOGAG00000003152
ovis_aries ENSOARG00000007461
capra_hircus ENSCHIG00000012506
bos_taurus ENSBTAG00000017145
bos_mutus ENSBMUG00000009251
bison_bison_bison ENSBBBG00000018132
tursiops_truncatus ENSTTRG00000000712
sus_scrofa ENSSSCG00000027362
vicugna_pacos ENSVPAG00000001496
equus_caballus ENSECAG00000005507
equus_asinus_asinus ENSEASG00005014597
pteropus_vampyrus ENSPVAG00000004404
myotis_lucifugus ENSMLUG00000016905
erinaceus_europaeus ENSEEUG00000001519
ursus_americanus ENSUAMG00000010997
ursus_maritimus ENSUMAG00000022243
ailuropoda_melanoleuca ENSAMEG00000009943
mustela_putorius_furo ENSMPUG00000007085
neovison_vison ENSNVIG00000008131
canis_lupus_familiaris ENSCAFG00000018997
canis_lupus_dingo ENSCAFG00020012259
vulpes_vulpes ENSVVUG00000026776
panthera_pardus ENSPPRG00000003505
panthera_tigris_altaica ENSPTIG00000000361
felis_catus ENSFCAG00000003988
dasypus_novemcinctus ENSDNOG00000007185
choloepus_hoffmanni ENSCHOG00000002075
