caenorhabditis_elegans_strain_n2 WBGene00018042
drosophila_melanogaster FBgn0038814
petromyzon_marinus ENSPMAG00000003616
petromyzon_marinus ENSPMAG00000002696
eptatretus_burgeri ENSEBUG00000008721
pygocentrus_nattereri ENSPNAG00000025617
astyanax_mexicanus ENSAMXG00000020834
ictalurus_punctatus ENSIPUG00000019734
danio_rerio ENSDARG00000076752
gadus_morhua ENSGMOG00000014646
gadus_morhua ENSGMOG00000014670
fundulus_heteroclitus ENSFHEG00000014521
cyprinodon_variegatus ENSCVAG00000009240
xiphophorus_maculatus ENSXMAG00000013160
xiphophorus_couchianus ENSXCOG00000019648
gambusia_affinis ENSGAFG00000007853
poecilia_formosa ENSPFOG00000017396
poecilia_latipinna ENSPLAG00000000599
poecilia_mexicana ENSPMEG00000016755
poecilia_reticulata ENSPREG00000018568
kryptolebias_marmoratus ENSKMAG00000004888
oryzias_latipes ENSORLG00000008841
oryzias_latipes ENSORLG00020012422
oryzias_latipes_asm223469v1 ENSORLG00015018727
oryzias_melastigma ENSOMEG00000004262
tetraodon_nigroviridis ENSTNIG00000018373
takifugu_rubripes ENSTRUG00000010622
mola_mola ENSMMOG00000003378
labrus_bergylta ENSLBEG00000002689
gasterosteus_aculeatus ENSGACG00000009082
seriola_lalandi_dorsalis ENSSLDG00000013600
seriola_dumerili ENSSDUG00000012568
scophthalmus_maximus ENSSMAG00000018932
mastacembelus_armatus ENSMAMG00000012058
monopterus_albus ENSMALG00000001261
anabas_testudineus ENSATEG00000001861
amphiprion_percula ENSAPEG00000001371
amphiprion_ocellaris ENSAOCG00000000617
amphiprion_ocellaris ENSAOCG00000000676
acanthochromis_polyacanthus ENSAPOG00000008813
stegastes_partitus ENSSPAG00000023585
pundamilia_nyererei ENSPNYG00000018160
pundamilia_nyererei ENSPNYG00000018191
maylandia_zebra ENSMZEG00005005408
haplochromis_burtoni ENSHBUG00000016145
astatotilapia_calliptera ENSACLG00000007683
neolamprologus_brichardi ENSNBRG00000013527
oreochromis_niloticus ENSONIG00000006055
amphilophus_citrinellus ENSACIG00000013189
cynoglossus_semilaevis ENSCSEG00000001530
hippocampus_comes ENSHCOG00000004469
periophthalmus_magnuspinnatus ENSPMGG00000020863
esox_lucius ENSELUG00000009139
paramormyrops_kingsleyae ENSPKIG00000014869
scleropages_formosus ENSSFOG00015009219
lepisosteus_oculatus ENSLOCG00000010134
anolis_carolinensis ENSACAG00000003474
anolis_carolinensis ENSACAG00000029302
pogona_vitticeps ENSPVIG00000013427
notechis_scutatus ENSNSUG00000013291
salvator_merianae ENSSMRG00000010371
sphenodon_punctatus ENSSPUG00000016925
apteryx_haastii ENSAHAG00000011791
apteryx_rowi ENSARWG00000000480
apteryx_owenii ENSAOWG00000000902
dromaius_novaehollandiae ENSDNVG00000005540
nothoprocta_perdicaria ENSNPEG00000013393
calidris_pugnax ENSCPUG00000000697
calidris_pygmaea ENSCPGG00000012542
melopsittacus_undulatus ENSMUNG00000006348
taeniopygia_guttata ENSTGUG00000011862
lonchura_striata_domestica ENSLSDG00000002188
serinus_canaria ENSSCAG00000003064
zonotrichia_albicollis ENSZALG00000013195
junco_hyemalis ENSJHYG00000005023
ficedula_albicollis ENSFALG00000005396
cyanistes_caeruleus ENSCCEG00000009318
parus_major ENSPMJG00000005694
manacus_vitellinus ENSMVIG00005015522
lepidothrix_coronata ENSLCOG00000008458
anas_platyrhynchos_platyrhynchos ENSAPLG00000001214
anser_brachyrhynchus ENSABRG00000016458
gallus_gallus ENSGALG00000029287
meleagris_gallopavo ENSMGAG00000011988
numida_meleagris ENSNMEG00000004325
coturnix_japonica ENSCJPG00005000497
crocodylus_porosus ENSCPRG00005002068
chelonoidis_abingdonii ENSCABG00000001047
chelonoidis_abingdonii ENSCABG00000021712
gopherus_agassizii ENSGAGG00000009778
chrysemys_picta_bellii ENSCPBG00000003074
pelodiscus_sinensis ENSPSIG00000002407
phascolarctos_cinereus ENSPCIG00000037233
notamacropus_eugenii ENSMEUG00000005095
monodelphis_domestica ENSMODG00000007431
sarcophilus_harrisii ENSSHAG00000015417
sus_scrofa ENSSSCG00000006108
vicugna_pacos ENSVPAG00000001083
ovis_aries ENSOARG00000008459
capra_hircus ENSCHIG00000015650
bos_mutus ENSBMUG00000001802
bos_taurus ENSBTAG00000044190
bison_bison_bison ENSBBBG00000015579
tursiops_truncatus ENSTTRG00000012430
equus_asinus_asinus ENSEASG00005016269
equus_caballus ENSECAG00000019054
pteropus_vampyrus ENSPVAG00000014287
myotis_lucifugus ENSMLUG00000013617
ursus_americanus ENSUAMG00000023640
ursus_maritimus ENSUMAG00000016030
ailuropoda_melanoleuca ENSAMEG00000007154
mustela_putorius_furo ENSMPUG00000009088
neovison_vison ENSNVIG00000000894
canis_lupus_familiaris ENSCAFG00000009125
canis_lupus_dingo ENSCAFG00020012146
vulpes_vulpes ENSVVUG00000002722
panthera_pardus ENSPPRG00000010104
panthera_tigris_altaica ENSPTIG00000019697
felis_catus ENSFCAG00000012871
dipodomys_ordii ENSDORG00000004149
castor_canadensis ENSCCNG00000002248
castor_canadensis ENSCCNG00000002243
mus_musculus ENSMUSG00000049488
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026764
mus_spicilegus ENSMSIG00000031242
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025815
mus_pahari MGP_PahariEiJ_G0023939
rattus_norvegicus ENSRNOG00000016187
meriones_unguiculatus ENSMUGG00000021785
cricetulus_griseus_chok1gshd ENSCGRG00001010331
cricetulus_griseus_crigri-picr ENSCGRG00015011903
cricetulus_griseus_crigri ENSCGRG00000017719
mesocricetus_auratus ENSMAUG00000001046
microtus_ochrogaster ENSMOCG00000011860
peromyscus_maniculatus_bairdii ENSPEMG00000017838
nannospalax_galili ENSNGAG00000017441
jaculus_jaculus ENSJJAG00000015625
urocitellus_parryii ENSUPAG00010014102
ictidomys_tridecemlineatus ENSSTOG00000010296
spermophilus_dauricus ENSSDAG00000005646
marmota_marmota_marmota ENSMMMG00000007499
heterocephalus_glaber_female ENSHGLG00000010068
heterocephalus_glaber_male ENSHGLG00100010514
fukomys_damarensis ENSFDAG00000019945
chinchilla_lanigera ENSCLAG00000006451
octodon_degus ENSODEG00000005116
cavia_porcellus ENSCPOG00000007816
cavia_aperea ENSCAPG00000012211
oryctolagus_cuniculus ENSOCUG00000010390
ochotona_princeps ENSOPRG00000000300
tupaia_belangeri ENSTBEG00000003493
pan_troglodytes ENSPTRG00000020422
pan_paniscus ENSPPAG00000029467
homo_sapiens ENSG00000164953
gorilla_gorilla ENSGGOG00000027426
pongo_abelii ENSPPYG00000018746
nomascus_leucogenys ENSNLEG00000002783
piliocolobus_tephrosceles ENSPTEG00000036165
colobus_angolensis_palliatus ENSCANG00000012494
rhinopithecus_roxellana ENSRROG00000045559
theropithecus_gelada ENSTGEG00000026672
papio_anubis ENSPANG00000009489
cercocebus_atys ENSCATG00000038457
macaca_fascicularis ENSMFAG00000002808
macaca_nemestrina ENSMNEG00000041340
chlorocebus_sabaeus ENSCSAG00000012763
macaca_mulatta ENSMMUG00000005561
mandrillus_leucophaeus ENSMLEG00000035574
rhinopithecus_bieti ENSRBIG00000036988
saimiri_boliviensis_boliviensis ENSSBOG00000023940
cebus_capucinus ENSCCAG00000026829
aotus_nancymaae ENSANAG00000010824
callithrix_jacchus ENSCJAG00000000105
carlito_syrichta ENSTSYG00000008969
prolemur_simus ENSPSMG00000018566
propithecus_coquereli ENSPCOG00000024483
microcebus_murinus ENSMICG00000015167
otolemur_garnettii ENSOGAG00000002980
dasypus_novemcinctus ENSDNOG00000013892
choloepus_hoffmanni ENSCHOG00000005761
loxodonta_africana ENSLAFG00000003950
procavia_capensis ENSPCAG00000004912
echinops_telfairi ENSETEG00000013013
erinaceus_europaeus ENSEEUG00000001998
sorex_araneus ENSSARG00000006735
ornithorhynchus_anatinus ENSOANG00000019839
ornithorhynchus_anatinus ENSOANG00000015734
xenopus_tropicalis ENSXETG00000014689
latimeria_chalumnae ENSLACG00000022102
sphenodon_punctatus ENSSPUG00000007666
pogona_vitticeps ENSPVIG00000009030
chrysemys_picta_bellii ENSCPBG00000023540
gopherus_agassizii ENSGAGG00000013032
pelodiscus_sinensis ENSPSIG00000014833
xenopus_tropicalis ENSXETG00000017418
lepisosteus_oculatus ENSLOCG00000000764
ciona_intestinalis ENSCING00000013695
ciona_savignyi ENSCSAVG00000002276
