chelonoidis_abingdonii ENSCABG00000006720
gopherus_agassizii ENSGAGG00000015633
chrysemys_picta_bellii ENSCPBG00000013719
pelodiscus_sinensis ENSPSIG00000012095
crocodylus_porosus ENSCPRG00005018680
anolis_carolinensis ENSACAG00000013974
pogona_vitticeps ENSPVIG00000015040
notechis_scutatus ENSNSUG00000007654
salvator_merianae ENSSMRG00000015455
sphenodon_punctatus ENSSPUG00000018989
gallus_gallus ENSGALG00000040267
meleagris_gallopavo ENSMGAG00000003431
coturnix_japonica ENSCJPG00005013542
numida_meleagris ENSNMEG00000004980
anser_brachyrhynchus ENSABRG00000011410
anas_platyrhynchos_platyrhynchos ENSAPLG00000001128
lonchura_striata_domestica ENSLSDG00000004692
junco_hyemalis ENSJHYG00000007244
parus_major ENSPMJG00000003456
ficedula_albicollis ENSFALG00000001105
cyanistes_caeruleus ENSCCEG00000016344
taeniopygia_guttata ENSTGUG00000007297
serinus_canaria ENSSCAG00000011354
zonotrichia_albicollis ENSZALG00000004773
lepidothrix_coronata ENSLCOG00000000922
manacus_vitellinus ENSMVIG00005018214
melopsittacus_undulatus ENSMUNG00000009506
calidris_pugnax ENSCPUG00000015078
calidris_pygmaea ENSCPGG00000002270
apteryx_owenii ENSAOWG00000006516
apteryx_haastii ENSAHAG00000013188
apteryx_rowi ENSARWG00000006670
dromaius_novaehollandiae ENSDNVG00000003142
nothoprocta_perdicaria ENSNPEG00000008726
chinchilla_lanigera ENSCLAG00000014426
octodon_degus ENSODEG00000017122
cavia_porcellus ENSCPOG00000021886
cavia_aperea ENSCAPG00000011690
heterocephalus_glaber_female ENSHGLG00000011679
heterocephalus_glaber_male ENSHGLG00100008929
fukomys_damarensis ENSFDAG00000012024
spermophilus_dauricus ENSSDAG00000018212
urocitellus_parryii ENSUPAG00010015548
ictidomys_tridecemlineatus ENSSTOG00000014523
marmota_marmota_marmota ENSMMMG00000020948
castor_canadensis ENSCCNG00000010387
dipodomys_ordii ENSDORG00000007599
mus_musculus ENSMUSG00000027332
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025042
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024126
mus_spicilegus ENSMSIG00000025875
mus_pahari MGP_PahariEiJ_G0025569
rattus_norvegicus ENSRNOG00000009421
meriones_unguiculatus ENSMUGG00000009091
cricetulus_griseus_crigri-picr ENSCGRG00015001037
cricetulus_griseus_crigri ENSCGRG00000002635
cricetulus_griseus_chok1gshd ENSCGRG00001017266
mesocricetus_auratus ENSMAUG00000021346
peromyscus_maniculatus_bairdii ENSPEMG00000014300
microtus_ochrogaster ENSMOCG00000014689
nannospalax_galili ENSNGAG00000020289
oryctolagus_cuniculus ENSOCUG00000008974
ochotona_princeps ENSOPRG00000011779
pan_troglodytes ENSPTRG00000006920
pan_paniscus ENSPPAG00000028892
homo_sapiens ENSG00000128928
gorilla_gorilla ENSGGOG00000000181
pongo_abelii ENSPPYG00000006351
nomascus_leucogenys ENSNLEG00000003002
colobus_angolensis_palliatus ENSCANG00000029015
piliocolobus_tephrosceles ENSPTEG00000027990
rhinopithecus_bieti ENSRBIG00000043412
rhinopithecus_roxellana ENSRROG00000006136
macaca_mulatta ENSMMUG00000014462
macaca_fascicularis ENSMFAG00000045329
macaca_nemestrina ENSMNEG00000021426
theropithecus_gelada ENSTGEG00000000941
papio_anubis ENSPANG00000019406
mandrillus_leucophaeus ENSMLEG00000018736
cercocebus_atys ENSCATG00000036897
chlorocebus_sabaeus ENSCSAG00000007528
saimiri_boliviensis_boliviensis ENSSBOG00000033803
cebus_capucinus ENSCCAG00000029561
