anser_brachyrhynchus ENSABRG00000005454
meleagris_gallopavo ENSMGAG00000004002
taeniopygia_guttata ENSTGUG00000015393
taeniopygia_guttata ENSTGUG00000002267
serinus_canaria ENSSCAG00000001955
manacus_vitellinus ENSMVIG00005000510
apteryx_owenii ENSAOWG00000013111
apteryx_rowi ENSARWG00000001238
apteryx_haastii ENSAHAG00000015848
nothoprocta_perdicaria ENSNPEG00000009491
chrysemys_picta_bellii ENSCPBG00000008999
pogona_vitticeps ENSPVIG00000022508
anolis_carolinensis ENSACAG00000014955
aotus_nancymaae ENSANAG00000019943
carlito_syrichta ENSTSYG00000031868
cavia_aperea ENSCAPG00000002323
heterocephalus_glaber_male ENSHGLG00100006604
myotis_lucifugus ENSMLUG00000023172
canis_lupus_familiaris ENSCAFG00000032500
vulpes_vulpes ENSVVUG00000005429
ovis_aries ENSOARG00000020115
otolemur_garnettii ENSOGAG00000015193
dasypus_novemcinctus ENSDNOG00000024695
procavia_capensis ENSPCAG00000000587
