anser_brachyrhynchus ENSABRG00000009474
anas_platyrhynchos_platyrhynchos ENSAPLG00000019330
numida_meleagris ENSNMEG00000018924
coturnix_japonica ENSCJPG00005013945
calidris_pugnax ENSCPUG00000016951
calidris_pygmaea ENSCPGG00000000643
cyanistes_caeruleus ENSCCEG00000021975
serinus_canaria ENSSCAG00000004608
junco_hyemalis ENSJHYG00000013460
manacus_vitellinus ENSMVIG00005000088
lepidothrix_coronata ENSLCOG00000011265
melopsittacus_undulatus ENSMUNG00000012804
nothoprocta_perdicaria ENSNPEG00000005890
crocodylus_porosus ENSCPRG00005018190
gopherus_agassizii ENSGAGG00000022321
chelonoidis_abingdonii ENSCABG00000005173
