sorex_araneus ENSSARG00000006230
choloepus_hoffmanni ENSCHOG00000009277
ornithorhynchus_anatinus ENSOANG00000014193
labrus_bergylta ENSLBEG00000013271
labrus_bergylta ENSLBEG00000010133
labrus_bergylta ENSLBEG00000017552
labrus_bergylta ENSLBEG00000010739
labrus_bergylta ENSLBEG00000015607
labrus_bergylta ENSLBEG00000007286
labrus_bergylta ENSLBEG00000009034
labrus_bergylta ENSLBEG00000021400
labrus_bergylta ENSLBEG00000028959
labrus_bergylta ENSLBEG00000016046
labrus_bergylta ENSLBEG00000028951
