drosophila_melanogaster FBgn0034002
caenorhabditis_elegans_strain_n2 WBGene00013224
petromyzon_marinus ENSPMAG00000000248
eptatretus_burgeri ENSEBUG00000005188
phascolarctos_cinereus ENSPCIG00000002077
notamacropus_eugenii ENSMEUG00000003694
sarcophilus_harrisii ENSSHAG00000004570
monodelphis_domestica ENSMODG00000019743
capra_hircus ENSCHIG00000012662
ovis_aries ENSOARG00000016987
bos_mutus ENSBMUG00000011125
bos_taurus ENSBTAG00000034823
bison_bison_bison ENSBBBG00000021443
tursiops_truncatus ENSTTRG00000009470
sus_scrofa ENSSSCG00000014094
vicugna_pacos ENSVPAG00000001901
ursus_maritimus ENSUMAG00000005048
ursus_americanus ENSUAMG00000026527
ailuropoda_melanoleuca ENSAMEG00000001833
neovison_vison ENSNVIG00000002783
mustela_putorius_furo ENSMPUG00000005518
canis_lupus_dingo ENSCAFG00020025988
canis_lupus_familiaris ENSCAFG00000009268
vulpes_vulpes ENSVVUG00000025114
panthera_pardus ENSPPRG00000004438
panthera_tigris_altaica ENSPTIG00000021519
felis_catus ENSFCAG00000018724
equus_asinus_asinus ENSEASG00005001829
equus_caballus ENSECAG00000016031
pteropus_vampyrus ENSPVAG00000009733
myotis_lucifugus ENSMLUG00000016792
sorex_araneus ENSSARG00000004985
dasypus_novemcinctus ENSDNOG00000018473
choloepus_hoffmanni ENSCHOG00000011726
loxodonta_africana ENSLAFG00000012029
procavia_capensis ENSPCAG00000001207
castor_canadensis ENSCCNG00000028311
dipodomys_ordii ENSDORG00000005780
mus_spicilegus ENSMSIG00000011146
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019678
mus_musculus ENSMUSG00000021681
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018795
mus_pahari MGP_PahariEiJ_G0015872
rattus_norvegicus ENSRNOG00000029304
meriones_unguiculatus ENSMUGG00000004497
cricetulus_griseus_crigri ENSCGRG00000010170
cricetulus_griseus_chok1gshd ENSCGRG00001017039
cricetulus_griseus_crigri-picr ENSCGRG00015010709
mesocricetus_auratus ENSMAUG00000012678
microtus_ochrogaster ENSMOCG00000003377
peromyscus_maniculatus_bairdii ENSPEMG00000015659
nannospalax_galili ENSNGAG00000008354
jaculus_jaculus ENSJJAG00000012003
heterocephalus_glaber_male ENSHGLG00100003212
heterocephalus_glaber_female ENSHGLG00000000455
fukomys_damarensis ENSFDAG00000017381
chinchilla_lanigera ENSCLAG00000012928
octodon_degus ENSODEG00000000501
cavia_porcellus ENSCPOG00000003545
cavia_aperea ENSCAPG00000010308
ictidomys_tridecemlineatus ENSSTOG00000021590
urocitellus_parryii ENSUPAG00010014439
spermophilus_dauricus ENSSDAG00000023691
marmota_marmota_marmota ENSMMMG00000003093
tupaia_belangeri ENSTBEG00000006876
homo_sapiens ENSG00000164252
homo_sapiens ENSG00000285000
pan_troglodytes ENSPTRG00000017008
pan_paniscus ENSPPAG00000035969
gorilla_gorilla ENSGGOG00000010269
pongo_abelii ENSPPYG00000015574
nomascus_leucogenys ENSNLEG00000026907
mandrillus_leucophaeus ENSMLEG00000031926
cercocebus_atys ENSCATG00000041518
papio_anubis ENSPANG00000026423
theropithecus_gelada ENSTGEG00000023137
macaca_fascicularis ENSMFAG00000038062
macaca_nemestrina ENSMNEG00000044235
macaca_mulatta ENSMMUG00000021356
chlorocebus_sabaeus ENSCSAG00000015324
piliocolobus_tephrosceles ENSPTEG00000034220
colobus_angolensis_palliatus ENSCANG00000042628
rhinopithecus_bieti ENSRBIG00000041741
cebus_capucinus ENSCCAG00000023174
saimiri_boliviensis_boliviensis ENSSBOG00000019539
callithrix_jacchus ENSCJAG00000019955
aotus_nancymaae ENSANAG00000023021
pongo_abelii ENSPPYG00000015269
carlito_syrichta ENSTSYG00000012743
propithecus_coquereli ENSPCOG00000026723
prolemur_simus ENSPSMG00000021774
