phascolarctos_cinereus ENSPCIG00000010488
vombatus_ursinus ENSVURG00010023360
notamacropus_eugenii ENSMEUG00000010332
sarcophilus_harrisii ENSSHAG00000009258
ursus_maritimus ENSUMAG00000019538
ursus_americanus ENSUAMG00000020017
ailuropoda_melanoleuca ENSAMEG00000008483
neovison_vison ENSNVIG00000010551
mustela_putorius ENSMPUG00000017723
canis_lupus ENSCAFG00000005521
canis_lupus ENSCAFG00020015859
vulpes_vulpes ENSVVUG00000006245
panthera_pardus ENSPPRG00000012708
panthera_tigris ENSPTIG00000010862
felis_catus ENSFCAG00000010742
equus_caballus ENSECAG00000020069
equus_asinus ENSEASG00005012791
myotis_lucifugus ENSMLUG00000002948
pteropus_vampyrus ENSPVAG00000011125
bos_taurus ENSBTAG00000004017
bos_indicus ENSBIXG00005014566
bos_indicus ENSBIXG00000016573
bos_mutus ENSBMUG00000015178
bison_bison ENSBBBG00000018735
capra_hircus ENSCHIG00000017043
ovis_aries ENSOARG00000006086
tursiops_truncatus ENSTTRG00000003566
sus_scrofa ENSSSCG00000030048
erinaceus_europaeus ENSEEUG00000001083
dipodomys_ordii ENSDORG00000009096
mus_spretus MGP_SPRETEiJ_G0030541
mus_spicilegus ENSMSIG00000001028
mus_musculus ENSMUSG00000037552
mus_caroli MGP_CAROLIEiJ_G0029443
mus_pahari MGP_PahariEiJ_G0012679
rattus_norvegicus ENSRNOG00000030266
meriones_unguiculatus ENSMUGG00000024912
peromyscus_maniculatus ENSPEMG00000017217
microtus_ochrogaster ENSMOCG00000000874
cricetulus_griseus ENSCGRG00001000076
cricetulus_griseus ENSCGRG00015025760
cricetulus_griseus ENSCGRG00000007000
nannospalax_galili ENSNGAG00000023228
jaculus_jaculus ENSJJAG00000009555
castor_canadensis ENSCCNG00000010746
chinchilla_lanigera ENSCLAG00000013813
octodon_degus ENSODEG00000016807
cavia_porcellus ENSCPOG00000021253
cavia_aperea ENSCAPG00000015792
heterocephalus_glaber ENSHGLG00000009290
heterocephalus_glaber ENSHGLG00100009305
fukomys_damarensis ENSFDAG00000011902
urocitellus_parryii ENSUPAG00010022582
ictidomys_tridecemlineatus ENSSTOG00000022303
marmota_marmota ENSMMMG00000020896
ochotona_princeps ENSOPRG00000004860
pan_troglodytes ENSPTRG00000010969
pan_paniscus ENSPPAG00000033909
homo_sapiens ENSG00000090924
gorilla_gorilla ENSGGOG00000014402
pongo_abelii ENSPPYG00000009966
nomascus_leucogenys ENSNLEG00000014390
mandrillus_leucophaeus ENSMLEG00000015121
cercocebus_atys ENSCATG00000013522
papio_anubis ENSPANG00000017788
theropithecus_gelada ENSTGEG00000002167
macaca_fascicularis ENSMFAG00000045412
macaca_mulatta ENSMMUG00000019369
macaca_nemestrina ENSMNEG00000045482
chlorocebus_sabaeus ENSCSAG00000003853
rhinopithecus_roxellana ENSRROG00000040040
rhinopithecus_bieti ENSRBIG00000028418
colobus_angolensis ENSCANG00000043628
saimiri_boliviensis ENSSBOG00000021116
cebus_capucinus ENSCCAG00000035672
callithrix_jacchus ENSCJAG00000014160
aotus_nancymaae ENSANAG00000034357
carlito_syrichta ENSTSYG00000029388
propithecus_coquereli ENSPCOG00000025417
prolemur_simus ENSPSMG00000023212
microcebus_murinus ENSMICG00000036550
otolemur_garnettii ENSOGAG00000004490
dasypus_novemcinctus ENSDNOG00000001524
procavia_capensis ENSPCAG00000010536
oryctolagus_cuniculus ENSOCUG00000023314
sorex_araneus ENSSARG00000000836
echinops_telfairi ENSETEG00000010254
