anolis_carolinensis ENSACAG00000005360
pogona_vitticeps ENSPVIG00000004254
notechis_scutatus ENSNSUG00000010809
salvator_merianae ENSSMRG00000022295
sphenodon_punctatus ENSSPUG00000012009
apteryx_rowi ENSARWG00000002077
apteryx_owenii ENSAOWG00000002872
dromaius_novaehollandiae ENSDNVG00000005850
nothoprocta_perdicaria ENSNPEG00000013732
gallus_gallus ENSGALG00000006777
coturnix_japonica ENSCJPG00005020393
meleagris_gallopavo ENSMGAG00000008763
numida_meleagris ENSNMEG00000023058
anser_brachyrhynchus ENSABRG00000021887
anas_platyrhynchos_platyrhynchos ENSAPLG00000012913
calidris_pugnax ENSCPUG00000018746
calidris_pygmaea ENSCPGG00000010222
serinus_canaria ENSSCAG00000005778
lepidothrix_coronata ENSLCOG00000014864
parus_major ENSPMJG00000001246
cyanistes_caeruleus ENSCCEG00000004912
lonchura_striata_domestica ENSLSDG00000017401
manacus_vitellinus ENSMVIG00005013775
junco_hyemalis ENSJHYG00000010510
ficedula_albicollis ENSFALG00000010437
zonotrichia_albicollis ENSZALG00000001608
taeniopygia_guttata ENSTGUG00000008345
melopsittacus_undulatus ENSMUNG00000004507
crocodylus_porosus ENSCPRG00005017013
gopherus_agassizii ENSGAGG00000013556
chelonoidis_abingdonii ENSCABG00000001998
chrysemys_picta_bellii ENSCPBG00000017906
pelodiscus_sinensis ENSPSIG00000014576
phascolarctos_cinereus ENSPCIG00000006393
monodelphis_domestica ENSMODG00000019589
sarcophilus_harrisii ENSSHAG00000000058
oryctolagus_cuniculus ENSOCUG00000025921
ochotona_princeps ENSOPRG00000008247
dipodomys_ordii ENSDORG00000024352
vulpes_vulpes ENSVVUG00000012046
myotis_lucifugus ENSMLUG00000009637
cricetulus_griseus_crigri-picr ENSCGRG00015000660
cricetulus_griseus_chok1gshd ENSCGRG00001012765
cricetulus_griseus_crigri ENSCGRG00000004167
mesocricetus_auratus ENSMAUG00000006622
microtus_ochrogaster ENSMOCG00000020525
peromyscus_maniculatus_bairdii ENSPEMG00000012996
rattus_norvegicus ENSRNOG00000018531
rattus_norvegicus ENSRNOG00000003080
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030972
mus_spicilegus ENSMSIG00000018657
mus_musculus ENSMUSG00000030611
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029870
mus_pahari MGP_PahariEiJ_G0013092
meriones_unguiculatus ENSMUGG00000019118
nannospalax_galili ENSNGAG00000010433
jaculus_jaculus ENSJJAG00000000570
castor_canadensis ENSCCNG00000031006
heterocephalus_glaber_female ENSHGLG00000007732
heterocephalus_glaber_male ENSHGLG00100010255
fukomys_damarensis ENSFDAG00000018915
chinchilla_lanigera ENSCLAG00000017346
octodon_degus ENSODEG00000014618
cavia_porcellus ENSCPOG00000014489
cavia_aperea ENSCAPG00000012155
marmota_marmota_marmota ENSMMMG00000020219
urocitellus_parryii ENSUPAG00010016410
ictidomys_tridecemlineatus ENSSTOG00000021237
macaca_mulatta ENSMMUG00000013659
macaca_fascicularis ENSMFAG00000001006
macaca_nemestrina ENSMNEG00000039978
papio_anubis ENSPANG00000011753
theropithecus_gelada ENSTGEG00000008296
cercocebus_atys ENSCATG00000016716
mandrillus_leucophaeus ENSMLEG00000037050
chlorocebus_sabaeus ENSCSAG00000017199
piliocolobus_tephrosceles ENSPTEG00000001094
colobus_angolensis_palliatus ENSCANG00000037910
rhinopithecus_roxellana ENSRROG00000032838
rhinopithecus_bieti ENSRBIG00000035902
gorilla_gorilla ENSGGOG00000015152
homo_sapiens ENSG00000181991
pan_troglodytes ENSPTRG00000007420
pan_paniscus ENSPPAG00000028073
pongo_abelii ENSPPYG00000006751
nomascus_leucogenys ENSNLEG00000034839
saimiri_boliviensis_boliviensis ENSSBOG00000032874
cebus_capucinus ENSCCAG00000031468
callithrix_jacchus ENSCJAG00000013012
cebus_capucinus ENSCCAG00000021347
aotus_nancymaae ENSANAG00000035828
carlito_syrichta ENSTSYG00000011176
microcebus_murinus ENSMICG00000015830
prolemur_simus ENSPSMG00000005518
propithecus_coquereli ENSPCOG00000019243
otolemur_garnettii ENSOGAG00000004739
bos_taurus ENSBTAG00000019831
bos_mutus ENSBMUG00000002941
bison_bison_bison ENSBBBG00000015994
ovis_aries ENSOARG00000010899
capra_hircus ENSCHIG00000022002
tursiops_truncatus ENSTTRG00000008703
sus_scrofa ENSSSCG00000037343
vicugna_pacos ENSVPAG00000004713
neovison_vison ENSNVIG00000018121
mustela_putorius_furo ENSMPUG00000015823
ursus_americanus ENSUAMG00000019059
ursus_maritimus ENSUMAG00000006261
ailuropoda_melanoleuca ENSAMEG00000012776
canis_lupus_familiaris ENSCAFG00000011502
canis_lupus_dingo ENSCAFG00020018868
panthera_pardus ENSPPRG00000001535
panthera_tigris_altaica ENSPTIG00000020641
felis_catus ENSFCAG00000014967
equus_asinus_asinus ENSEASG00005015369
equus_caballus ENSECAG00000007319
pteropus_vampyrus ENSPVAG00000001594
choloepus_hoffmanni ENSCHOG00000009121
dasypus_novemcinctus ENSDNOG00000005258
loxodonta_africana ENSLAFG00000030086
procavia_capensis ENSPCAG00000003032
ornithorhynchus_anatinus ENSOANG00000015559
xenopus_tropicalis ENSXETG00000007593
latimeria_chalumnae ENSLACG00000007480
scleropages_formosus ENSSFOG00015023615
paramormyrops_kingsleyae ENSPKIG00000014626
mastacembelus_armatus ENSMAMG00000006581
monopterus_albus ENSMALG00000012248
anabas_testudineus ENSATEG00000005662
seriola_lalandi_dorsalis ENSSLDG00000015652
seriola_dumerili ENSSDUG00000008450
scophthalmus_maximus ENSSMAG00000010954
amphiprion_percula ENSAPEG00000006598
amphiprion_ocellaris ENSAOCG00000000916
acanthochromis_polyacanthus ENSAPOG00000018727
stegastes_partitus ENSSPAG00000017107
kryptolebias_marmoratus ENSKMAG00000000890
haplochromis_burtoni ENSHBUG00000019804
maylandia_zebra ENSMZEG00005005157
astatotilapia_calliptera ENSACLG00000019910
pundamilia_nyererei ENSPNYG00000008428
neolamprologus_brichardi ENSNBRG00000006581
oreochromis_niloticus ENSONIG00000003016
amphilophus_citrinellus ENSACIG00000007679
cynoglossus_semilaevis ENSCSEG00000010615
labrus_bergylta ENSLBEG00000023307
periophthalmus_magnuspinnatus ENSPMGG00000023147
tetraodon_nigroviridis ENSTNIG00000011909
takifugu_rubripes ENSTRUG00000020346
mola_mola ENSMMOG00000015779
gasterosteus_aculeatus ENSGACG00000014791
poecilia_formosa ENSPFOG00000017576
poecilia_latipinna ENSPLAG00000016343
poecilia_mexicana ENSPMEG00000003695
poecilia_reticulata ENSPREG00000004767
xiphophorus_maculatus ENSXMAG00000011607
xiphophorus_couchianus ENSXCOG00000018085
gambusia_affinis ENSGAFG00000001720
fundulus_heteroclitus ENSFHEG00000001310
cyprinodon_variegatus ENSCVAG00000013577
oryzias_latipes ENSORLG00020019097
oryzias_latipes ENSORLG00000014573
oryzias_latipes_asm223469v1 ENSORLG00015017121
oryzias_melastigma ENSOMEG00000017915
hippocampus_comes ENSHCOG00000001347
gadus_morhua ENSGMOG00000018625
esox_lucius ENSELUG00000016452
pygocentrus_nattereri ENSPNAG00000002759
astyanax_mexicanus ENSAMXG00000021547
ictalurus_punctatus ENSIPUG00000022494
danio_rerio ENSDARG00000075129
lepisosteus_oculatus ENSLOCG00000014531
petromyzon_marinus ENSPMAG00000008136
eptatretus_burgeri ENSEBUG00000010376
drosophila_melanogaster FBgn0038474
caenorhabditis_elegans_strain_n2 WBGene00012244
