phascolarctos_cinereus ENSPCIG00000018892
notamacropus_eugenii ENSMEUG00000016358
sarcophilus_harrisii ENSSHAG00000012907
monodelphis_domestica ENSMODG00000004183
choloepus_hoffmanni ENSCHOG00000009269
dasypus_novemcinctus ENSDNOG00000044311
loxodonta_africana ENSLAFG00000002978
procavia_capensis ENSPCAG00000008192
echinops_telfairi ENSETEG00000020365
pan_paniscus ENSPPAG00000033187
pan_troglodytes ENSPTRG00000004145
gorilla_gorilla ENSGGOG00000012103
homo_sapiens ENSG00000149201
pongo_abelii ENSPPYG00000003747
nomascus_leucogenys ENSNLEG00000016195
colobus_angolensis_palliatus ENSCANG00000028272
piliocolobus_tephrosceles ENSPTEG00000031207
rhinopithecus_roxellana ENSRROG00000034536
rhinopithecus_bieti ENSRBIG00000044110
theropithecus_gelada ENSTGEG00000007528
papio_anubis ENSPANG00000011943
macaca_fascicularis ENSMFAG00000003801
macaca_mulatta ENSMMUG00000013045
macaca_nemestrina ENSMNEG00000033044
cercocebus_atys ENSCATG00000042506
mandrillus_leucophaeus ENSMLEG00000034883
chlorocebus_sabaeus ENSCSAG00000003644
saimiri_boliviensis_boliviensis ENSSBOG00000029201
cebus_capucinus ENSCCAG00000035713
callithrix_jacchus ENSCJAG00000012092
aotus_nancymaae ENSANAG00000036233
carlito_syrichta ENSTSYG00000007216
propithecus_coquereli ENSPCOG00000024443
microcebus_murinus ENSMICG00000000948
prolemur_simus ENSPSMG00000008616
otolemur_garnettii ENSOGAG00000013961
chinchilla_lanigera ENSCLAG00000015703
octodon_degus ENSODEG00000005105
cavia_porcellus ENSCPOG00000004853
cavia_aperea ENSCAPG00000017573
heterocephalus_glaber_male ENSHGLG00100014430
heterocephalus_glaber_female ENSHGLG00000001212
fukomys_damarensis ENSFDAG00000015999
ictidomys_tridecemlineatus ENSSTOG00000014479
urocitellus_parryii ENSUPAG00010006635
spermophilus_dauricus ENSSDAG00000013055
marmota_marmota_marmota ENSMMMG00000005061
mus_spicilegus ENSMSIG00000002033
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031087
mus_musculus ENSMUSG00000039391
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029977
mus_pahari MGP_PahariEiJ_G0013197
rattus_norvegicus ENSRNOG00000033733
meriones_unguiculatus ENSMUGG00000003170
peromyscus_maniculatus_bairdii ENSPEMG00000017793
microtus_ochrogaster ENSMOCG00000007045
cricetulus_griseus_crigri-picr ENSCGRG00015006485
cricetulus_griseus_chok1gshd ENSCGRG00001021860
cricetulus_griseus_crigri ENSCGRG00000017084
mesocricetus_auratus ENSMAUG00000001944
nannospalax_galili ENSNGAG00000011335
jaculus_jaculus ENSJJAG00000011496
castor_canadensis ENSCCNG00000007842
dipodomys_ordii ENSDORG00000004452
oryctolagus_cuniculus ENSOCUG00000007318
ochotona_princeps ENSOPRG00000013884
tupaia_belangeri ENSTBEG00000016872
capra_hircus ENSCHIG00000016243
ovis_aries ENSOARG00000004326
bos_mutus ENSBMUG00000019021
bos_taurus ENSBTAG00000020009
bison_bison_bison ENSBBBG00000000571
tursiops_truncatus ENSTTRG00000012268
vicugna_pacos ENSVPAG00000001728
sus_scrofa ENSSSCG00000014917
equus_asinus_asinus ENSEASG00005012679
equus_caballus ENSECAG00000015265
ursus_maritimus ENSUMAG00000023908
ursus_americanus ENSUAMG00000009464
ailuropoda_melanoleuca ENSAMEG00000006169
neovison_vison ENSNVIG00000003531
mustela_putorius_furo ENSMPUG00000010154
canis_lupus_dingo ENSCAFG00020017715
canis_lupus_familiaris ENSCAFG00000004449
vulpes_vulpes ENSVVUG00000017688
panthera_pardus ENSPPRG00000009583
panthera_tigris_altaica ENSPTIG00000013106
felis_catus ENSFCAG00000024111
pteropus_vampyrus ENSPVAG00000007534
myotis_lucifugus ENSMLUG00000001952
sorex_araneus ENSSARG00000010666
erinaceus_europaeus ENSEEUG00000003495
ornithorhynchus_anatinus ENSOANG00000008880
pogona_vitticeps ENSPVIG00000014799
anolis_carolinensis ENSACAG00000002561
notechis_scutatus ENSNSUG00000018575
salvator_merianae ENSSMRG00000009482
sphenodon_punctatus ENSSPUG00000012453
gopherus_agassizii ENSGAGG00000002350
chelonoidis_abingdonii ENSCABG00000019555
chrysemys_picta_bellii ENSCPBG00000006529
pelodiscus_sinensis ENSPSIG00000012206
meleagris_gallopavo ENSMGAG00000009780
meleagris_gallopavo ENSMGAG00000017064
coturnix_japonica ENSCJPG00005009587
taeniopygia_guttata ENSTGUG00000010761
ficedula_albicollis ENSFALG00000006799
cyanistes_caeruleus ENSCCEG00000001185
anser_brachyrhynchus ENSABRG00000010907
gallus_gallus ENSGALG00000045282
coturnix_japonica ENSCJPG00005001218
numida_meleagris ENSNMEG00000008295
taeniopygia_guttata ENSTGUG00000015202
zonotrichia_albicollis ENSZALG00000000777
ficedula_albicollis ENSFALG00000011096
cyanistes_caeruleus ENSCCEG00000000885
numida_meleagris ENSNMEG00000014267
anser_brachyrhynchus ENSABRG00000019205
calidris_pugnax ENSCPUG00000007053
ficedula_albicollis ENSFALG00000011342
cyanistes_caeruleus ENSCCEG00000006357
gallus_gallus ENSGALG00000052469
meleagris_gallopavo ENSMGAG00000002187
anas_platyrhynchos_platyrhynchos ENSAPLG00000016748
meleagris_gallopavo ENSMGAG00000015240
