takifugu_rubripes ENSTRUG00000010078
tetraodon_nigroviridis ENSTNIG00000015163
mola_mola ENSMMOG00000009148
gasterosteus_aculeatus ENSGACG00000007325
labrus_bergylta ENSLBEG00000021112
labrus_bergylta ENSLBEG00000016741
amphiprion_percula ENSAPEG00000021802
amphiprion_ocellaris ENSAOCG00000014686
acanthochromis_polyacanthus ENSAPOG00000023154
stegastes_partitus ENSSPAG00000012260
astatotilapia_calliptera ENSACLG00000026038
maylandia_zebra ENSMZEG00005013339
haplochromis_burtoni ENSHBUG00000021190
pundamilia_nyererei ENSPNYG00000006611
neolamprologus_brichardi ENSNBRG00000007177
oreochromis_niloticus ENSONIG00000002395
amphilophus_citrinellus ENSACIG00000003926
fundulus_heteroclitus ENSFHEG00000008657
cyprinodon_variegatus ENSCVAG00000017249
xiphophorus_maculatus ENSXMAG00000011619
xiphophorus_couchianus ENSXCOG00000004705
gambusia_affinis ENSGAFG00000019355
poecilia_formosa ENSPFOG00000019085
poecilia_mexicana ENSPMEG00000005471
poecilia_latipinna ENSPLAG00000020298
poecilia_reticulata ENSPREG00000015437
kryptolebias_marmoratus ENSKMAG00000016381
oryzias_latipes ENSORLG00000005435
oryzias_latipes ENSORLG00020012610
oryzias_latipes_asm223469v1 ENSORLG00015004409
oryzias_melastigma ENSOMEG00000022299
monopterus_albus ENSMALG00000020751
mastacembelus_armatus ENSMAMG00000009847
anabas_testudineus ENSATEG00000018215
scophthalmus_maximus ENSSMAG00000018197
cynoglossus_semilaevis ENSCSEG00000006399
seriola_dumerili ENSSDUG00000007785
seriola_lalandi_dorsalis ENSSLDG00000001091
periophthalmus_magnuspinnatus ENSPMGG00000009422
hippocampus_comes ENSHCOG00000005525
gadus_morhua ENSGMOG00000009834
esox_lucius ENSELUG00000013995
pygocentrus_nattereri ENSPNAG00000021854
astyanax_mexicanus ENSAMXG00000013301
ictalurus_punctatus ENSIPUG00000003890
danio_rerio ENSDARG00000077307
paramormyrops_kingsleyae ENSPKIG00000012941
scleropages_formosus ENSSFOG00015005901
scleropages_formosus ENSSFOG00015008560
lepisosteus_oculatus ENSLOCG00000006950
anser_brachyrhynchus ENSABRG00000007835
anas_platyrhynchos_platyrhynchos ENSAPLG00000009474
gallus_gallus ENSGALG00000002527
coturnix_japonica ENSCJPG00005011420
meleagris_gallopavo ENSMGAG00000003989
numida_meleagris ENSNMEG00000010820
melopsittacus_undulatus ENSMUNG00000015879
calidris_pygmaea ENSCPGG00000015089
calidris_pugnax ENSCPUG00000013281
manacus_vitellinus ENSMVIG00005009673
lepidothrix_coronata ENSLCOG00000014697
cyanistes_caeruleus ENSCCEG00000020284
parus_major ENSPMJG00000014818
ficedula_albicollis ENSFALG00000007317
taeniopygia_guttata ENSTGUG00000003712
lonchura_striata_domestica ENSLSDG00000015132
serinus_canaria ENSSCAG00000017112
junco_hyemalis ENSJHYG00000007392
zonotrichia_albicollis ENSZALG00000005305
apteryx_haastii ENSAHAG00000010420
apteryx_rowi ENSARWG00000003227
apteryx_owenii ENSAOWG00000004831
dromaius_novaehollandiae ENSDNVG00000016996
nothoprocta_perdicaria ENSNPEG00000004667
crocodylus_porosus ENSCPRG00005003089
chrysemys_picta_bellii ENSCPBG00000022085
gopherus_agassizii ENSGAGG00000018631
pelodiscus_sinensis ENSPSIG00000005910
chelonoidis_abingdonii ENSCABG00000017634
gopherus_agassizii ENSGAGG00000012300
pogona_vitticeps ENSPVIG00000021566
anolis_carolinensis ENSACAG00000017949
notechis_scutatus ENSNSUG00000010503
salvator_merianae ENSSMRG00000009833
phascolarctos_cinereus ENSPCIG00000018472
notamacropus_eugenii ENSMEUG00000008593
sarcophilus_harrisii ENSSHAG00000006093
monodelphis_domestica ENSMODG00000003031
ornithorhynchus_anatinus ENSOANG00000008172
latimeria_chalumnae ENSLACG00000011833
