phascolarctos_cinereus ENSPCIG00000000919
notamacropus_eugenii ENSMEUG00000006635
sarcophilus_harrisii ENSSHAG00000003812
monodelphis_domestica ENSMODG00000005215
ursus_maritimus ENSUMAG00000004682
ursus_americanus ENSUAMG00000023329
ailuropoda_melanoleuca ENSAMEG00000004394
mustela_putorius_furo ENSMPUG00000001575
neovison_vison ENSNVIG00000017448
canis_lupus_familiaris ENSCAFG00000009886
canis_lupus_dingo ENSCAFG00020020644
vulpes_vulpes ENSVVUG00000010473
panthera_tigris_altaica ENSPTIG00000015029
panthera_pardus ENSPPRG00000000210
felis_catus ENSFCAG00000003468
sus_scrofa ENSSSCG00000032103
pteropus_vampyrus ENSPVAG00000011847
cricetulus_griseus_chok1gshd ENSCGRG00001012369
cricetulus_griseus_crigri ENSCGRG00000002567
cricetulus_griseus_crigri-picr ENSCGRG00015025657
mesocricetus_auratus ENSMAUG00000014132
microtus_ochrogaster ENSMOCG00000011700
peromyscus_maniculatus_bairdii ENSPEMG00000020913
mus_spicilegus ENSMSIG00000003680
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026372
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025422
mus_musculus ENSMUSG00000027865
mus_pahari MGP_PahariEiJ_G0026866
rattus_norvegicus ENSRNOG00000019754
meriones_unguiculatus ENSMUGG00000003261
nannospalax_galili ENSNGAG00000002847
jaculus_jaculus ENSJJAG00000013505
jaculus_jaculus ENSJJAG00000015461
castor_canadensis ENSCCNG00000003253
dipodomys_ordii ENSDORG00000001079
chinchilla_lanigera ENSCLAG00000008843
octodon_degus ENSODEG00000001024
cavia_aperea ENSCAPG00000007466
cavia_porcellus ENSCPOG00000012599
fukomys_damarensis ENSFDAG00000006563
fukomys_damarensis ENSFDAG00000016002
heterocephalus_glaber_female ENSHGLG00000017537
heterocephalus_glaber_male ENSHGLG00100008000
heterocephalus_glaber_female ENSHGLG00000002548
heterocephalus_glaber_male ENSHGLG00100000281
urocitellus_parryii ENSUPAG00010013344
marmota_marmota_marmota ENSMMMG00000015308
spermophilus_dauricus ENSSDAG00000020308
ictidomys_tridecemlineatus ENSSTOG00000024699
oryctolagus_cuniculus ENSOCUG00000007568
ochotona_princeps ENSOPRG00000001838
tupaia_belangeri ENSTBEG00000002041
cebus_capucinus ENSCCAG00000024697
callithrix_jacchus ENSCJAG00000005808
saimiri_boliviensis_boliviensis ENSSBOG00000029276
aotus_nancymaae ENSANAG00000019806
pan_paniscus ENSPPAG00000028536
gorilla_gorilla ENSGGOG00000006897
pan_troglodytes ENSPTRG00000001167
homo_sapiens ENSG00000196505
pongo_abelii ENSPPYG00000000971
nomascus_leucogenys ENSNLEG00000005283
colobus_angolensis_palliatus ENSCANG00000040464
piliocolobus_tephrosceles ENSPTEG00000033493
rhinopithecus_bieti ENSRBIG00000041462
rhinopithecus_roxellana ENSRROG00000044271
cercocebus_atys ENSCATG00000034620
chlorocebus_sabaeus ENSCSAG00000001704
mandrillus_leucophaeus ENSMLEG00000041705
macaca_mulatta ENSMMUG00000008509
macaca_fascicularis ENSMFAG00000045882
macaca_nemestrina ENSMNEG00000041814
theropithecus_gelada ENSTGEG00000008146
papio_anubis ENSPANG00000019088
carlito_syrichta ENSTSYG00000002152
microcebus_murinus ENSMICG00000001775
propithecus_coquereli ENSPCOG00000005524
prolemur_simus ENSPSMG00000015264
otolemur_garnettii ENSOGAG00000007395
dasypus_novemcinctus ENSDNOG00000014225
tursiops_truncatus ENSTTRG00000003802
vicugna_pacos ENSVPAG00000000072
bos_taurus ENSBTAG00000016387
bos_mutus ENSBMUG00000012812
bison_bison_bison ENSBBBG00000002478
capra_hircus ENSCHIG00000019563
ovis_aries ENSOARG00000020319
sus_scrofa ENSSSCG00000006728
sorex_araneus ENSSARG00000013655
equus_caballus ENSECAG00000014270
equus_asinus_asinus ENSEASG00005006392
myotis_lucifugus ENSMLUG00000003494
erinaceus_europaeus ENSEEUG00000002204
choloepus_hoffmanni ENSCHOG00000012907
loxodonta_africana ENSLAFG00000012098
procavia_capensis ENSPCAG00000001531
echinops_telfairi ENSETEG00000004391
ornithorhynchus_anatinus ENSOANG00000003069
pogona_vitticeps ENSPVIG00000025251
anolis_carolinensis ENSACAG00000008288
notechis_scutatus ENSNSUG00000018928
salvator_merianae ENSSMRG00000019414
sphenodon_punctatus ENSSPUG00000005622
manacus_vitellinus ENSMVIG00005012062
lepidothrix_coronata ENSLCOG00000001548
taeniopygia_guttata ENSTGUG00000013358
lonchura_striata_domestica ENSLSDG00000006631
serinus_canaria ENSSCAG00000011384
junco_hyemalis ENSJHYG00000008860
zonotrichia_albicollis ENSZALG00000018024
ficedula_albicollis ENSFALG00000005099
cyanistes_caeruleus ENSCCEG00000015145
parus_major ENSPMJG00000010346
calidris_pygmaea ENSCPGG00000007970
calidris_pugnax ENSCPUG00000006070
melopsittacus_undulatus ENSMUNG00000013556
anser_brachyrhynchus ENSABRG00000004109
anas_platyrhynchos_platyrhynchos ENSAPLG00000006123
gallus_gallus ENSGALG00000014794
coturnix_japonica ENSCJPG00005017169
meleagris_gallopavo ENSMGAG00000014239
numida_meleagris ENSNMEG00000016928
taeniopygia_guttata ENSTGUG00000016689
apteryx_haastii ENSAHAG00000006680
apteryx_rowi ENSARWG00000009416
apteryx_owenii ENSAOWG00000015727
dromaius_novaehollandiae ENSDNVG00000007293
nothoprocta_perdicaria ENSNPEG00000009149
