caenorhabditis_elegans_strain_n2 WBGene00016674
drosophila_melanogaster FBgn0032750
pogona_vitticeps ENSPVIG00000011384
anolis_carolinensis ENSACAG00000015202
notechis_scutatus ENSNSUG00000019757
salvator_merianae ENSSMRG00000015623
sphenodon_punctatus ENSSPUG00000019140
lonchura_striata_domestica ENSLSDG00000014505
taeniopygia_guttata ENSTGUG00000003124
serinus_canaria ENSSCAG00000006586
zonotrichia_albicollis ENSZALG00000004136
junco_hyemalis ENSJHYG00000011494
ficedula_albicollis ENSFALG00000010246
cyanistes_caeruleus ENSCCEG00000017601
parus_major ENSPMJG00000004799
lepidothrix_coronata ENSLCOG00000009052
manacus_vitellinus ENSMVIG00005006776
melopsittacus_undulatus ENSMUNG00000016067
calidris_pygmaea ENSCPGG00000019141
calidris_pugnax ENSCPUG00000013782
anser_brachyrhynchus ENSABRG00000023134
anas_platyrhynchos_platyrhynchos ENSAPLG00000007641
meleagris_gallopavo ENSMGAG00000009714
coturnix_japonica ENSCJPG00005006778
gallus_gallus ENSGALG00000023661
numida_meleagris ENSNMEG00000006124
apteryx_owenii ENSAOWG00000001121
apteryx_haastii ENSAHAG00000009879
apteryx_rowi ENSARWG00000016279
dromaius_novaehollandiae ENSDNVG00000016630
nothoprocta_perdicaria ENSNPEG00000016121
crocodylus_porosus ENSCPRG00005013996
chelonoidis_abingdonii ENSCABG00000006457
gopherus_agassizii ENSGAGG00000015768
chrysemys_picta_bellii ENSCPBG00000000863
pelodiscus_sinensis ENSPSIG00000013488
prolemur_simus ENSPSMG00000015165
microcebus_murinus ENSMICG00000042944
propithecus_coquereli ENSPCOG00000015747
otolemur_garnettii ENSOGAG00000013113
rhinopithecus_roxellana ENSRROG00000000241
rhinopithecus_bieti ENSRBIG00000025544
piliocolobus_tephrosceles ENSPTEG00000038468
colobus_angolensis_palliatus ENSCANG00000024456
macaca_nemestrina ENSMNEG00000040594
macaca_fascicularis ENSMFAG00000003759
mandrillus_leucophaeus ENSMLEG00000037658
cercocebus_atys ENSCATG00000031611
theropithecus_gelada ENSTGEG00000012576
papio_anubis ENSPANG00000007111
chlorocebus_sabaeus ENSCSAG00000011370
pan_troglodytes ENSPTRG00000019579
pan_paniscus ENSPPAG00000031482
homo_sapiens ENSG00000105865
gorilla_gorilla ENSGGOG00000003821
pongo_abelii ENSPPYG00000017901
nomascus_leucogenys ENSNLEG00000008716
cebus_capucinus ENSCCAG00000027960
callithrix_jacchus ENSCJAG00000016323
aotus_nancymaae ENSANAG00000037839
saimiri_boliviensis_boliviensis ENSSBOG00000025576
mus_spicilegus ENSMSIG00000004163
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018522
mus_musculus ENSMUSG00000020648
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017680
mus_pahari MGP_PahariEiJ_G0029438
rattus_norvegicus ENSRNOG00000008155
meriones_unguiculatus ENSMUGG00000020998
peromyscus_maniculatus_bairdii ENSPEMG00000022807
microtus_ochrogaster ENSMOCG00000019344
cricetulus_griseus_crigri ENSCGRG00000000384
cricetulus_griseus_chok1gshd ENSCGRG00001014181
cricetulus_griseus_crigri-picr ENSCGRG00015005070
mesocricetus_auratus ENSMAUG00000016651
nannospalax_galili ENSNGAG00000022335
jaculus_jaculus ENSJJAG00000013626
ictidomys_tridecemlineatus ENSSTOG00000000212
urocitellus_parryii ENSUPAG00010014053
spermophilus_dauricus ENSSDAG00000001398
marmota_marmota_marmota ENSMMMG00000016513
castor_canadensis ENSCCNG00000026271
dipodomys_ordii ENSDORG00000010587
chinchilla_lanigera ENSCLAG00000012135
octodon_degus ENSODEG00000001582
cavia_aperea ENSCAPG00000007215
cavia_porcellus ENSCPOG00000002384
heterocephalus_glaber_male ENSHGLG00100002604
heterocephalus_glaber_female ENSHGLG00000018976
fukomys_damarensis ENSFDAG00000010206
tupaia_belangeri ENSTBEG00000001401
ovis_aries ENSOARG00000005713
capra_hircus ENSCHIG00000010888
bos_mutus ENSBMUG00000007894
bos_taurus ENSBTAG00000021849
bison_bison_bison ENSBBBG00000008503
vicugna_pacos ENSVPAG00000008640
sus_scrofa ENSSSCG00000028433
tursiops_truncatus ENSTTRG00000006833
erinaceus_europaeus ENSEEUG00000001308
erinaceus_europaeus ENSEEUG00000006333
sorex_araneus ENSSARG00000008057
pteropus_vampyrus ENSPVAG00000014548
myotis_lucifugus ENSMLUG00000002731
equus_asinus_asinus ENSEASG00005017480
equus_caballus ENSECAG00000014852
ailuropoda_melanoleuca ENSAMEG00000013535
ursus_maritimus ENSUMAG00000018230
mustela_putorius_furo ENSMPUG00000018247
neovison_vison ENSNVIG00000019552
canis_lupus_familiaris ENSCAFG00000003919
canis_lupus_dingo ENSCAFG00020023124
vulpes_vulpes ENSVVUG00000021846
panthera_pardus ENSPPRG00000010523
panthera_tigris_altaica ENSPTIG00000005318
felis_catus ENSFCAG00000041439
ursus_americanus ENSUAMG00000005960
carlito_syrichta ENSTSYG00000010065
microcebus_murinus ENSMICG00000027213
