gopherus_agassizii ENSGAGG00000015654
chelonoidis_abingdonii ENSCABG00000005085
chrysemys_picta_bellii ENSCPBG00000003808
pelodiscus_sinensis ENSPSIG00000002567
anas_platyrhynchos_platyrhynchos ENSAPLG00000027679
anser_brachyrhynchus ENSABRG00000000128
coturnix_japonica ENSCJPG00005009475
gallus_gallus ENSGALG00000038476
numida_meleagris ENSNMEG00000008810
ficedula_albicollis ENSFALG00000009601
parus_major ENSPMJG00000000769
taeniopygia_guttata ENSTGUG00000012280
lonchura_striata_domestica ENSLSDG00000013076
junco_hyemalis ENSJHYG00000001957
lepidothrix_coronata ENSLCOG00000011790
calidris_pygmaea ENSCPGG00000015965
calidris_pugnax ENSCPUG00000009491
melopsittacus_undulatus ENSMUNG00000014947
apteryx_owenii ENSAOWG00000005436
apteryx_haastii ENSAHAG00000005306
dromaius_novaehollandiae ENSDNVG00000004942
notechis_scutatus ENSNSUG00000017902
anolis_carolinensis ENSACAG00000024267
salvator_merianae ENSSMRG00000013350
echinops_telfairi ENSETEG00000004709
loxodonta_africana ENSLAFG00000012439
mus_spicilegus ENSMSIG00000010623
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026792
mus_musculus ENSMUSG00000040478
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025843
mus_pahari MGP_PahariEiJ_G0023966
rattus_norvegicus ENSRNOG00000007683
meriones_unguiculatus ENSMUGG00000008533
peromyscus_maniculatus_bairdii ENSPEMG00000000098
microtus_ochrogaster ENSMOCG00000005428
cricetulus_griseus_chok1gshd ENSCGRG00001023245
cricetulus_griseus_crigri-picr ENSCGRG00015010181
mesocricetus_auratus ENSMAUG00000017824
nannospalax_galili ENSNGAG00000012178
jaculus_jaculus ENSJJAG00000017076
dipodomys_ordii ENSDORG00000026728
chinchilla_lanigera ENSCLAG00000010966
octodon_degus ENSODEG00000001217
heterocephalus_glaber_female ENSHGLG00000000835
heterocephalus_glaber_male ENSHGLG00100016792
fukomys_damarensis ENSFDAG00000017107
urocitellus_parryii ENSUPAG00010010121
ictidomys_tridecemlineatus ENSSTOG00000016567
marmota_marmota_marmota ENSMMMG00000011858
oryctolagus_cuniculus ENSOCUG00000003216
ochotona_princeps ENSOPRG00000004507
tupaia_belangeri ENSTBEG00000007590
microcebus_murinus ENSMICG00000032322
propithecus_coquereli ENSPCOG00000017811
prolemur_simus ENSPSMG00000007940
otolemur_garnettii ENSOGAG00000031927
pan_troglodytes ENSPTRG00000018445
pan_paniscus ENSPPAG00000041894
homo_sapiens ENSG00000112238
gorilla_gorilla ENSGGOG00000006947
pongo_abelii ENSPPYG00000016866
nomascus_leucogenys ENSNLEG00000013845
papio_anubis ENSPANG00000017638
theropithecus_gelada ENSTGEG00000022173
cercocebus_atys ENSCATG00000041563
macaca_fascicularis ENSMFAG00000045893
macaca_mulatta ENSMMUG00000048121
macaca_nemestrina ENSMNEG00000031131
mandrillus_leucophaeus ENSMLEG00000008275
chlorocebus_sabaeus ENSCSAG00000014622
piliocolobus_tephrosceles ENSPTEG00000005505
colobus_angolensis_palliatus ENSCANG00000033833
rhinopithecus_roxellana ENSRROG00000037274
rhinopithecus_bieti ENSRBIG00000038028
cebus_capucinus ENSCCAG00000020922
saimiri_boliviensis_boliviensis ENSSBOG00000030820
callithrix_jacchus ENSCJAG00000039816
aotus_nancymaae ENSANAG00000032853
pteropus_vampyrus ENSPVAG00000001695
myotis_lucifugus ENSMLUG00000001899
sus_scrofa ENSSSCG00000004354
vicugna_pacos ENSVPAG00000001403
capra_hircus ENSCHIG00000006628
ovis_aries ENSOARG00000011775
bos_taurus ENSBTAG00000006095
bos_mutus ENSBMUG00000025544
bison_bison_bison ENSBBBG00000019612
tursiops_truncatus ENSTTRG00000004705
equus_caballus ENSECAG00000007855
equus_asinus_asinus ENSEASG00005006291
ursus_americanus ENSUAMG00000024439
ailuropoda_melanoleuca ENSAMEG00000008949
neovison_vison ENSNVIG00000000224
mustela_putorius_furo ENSMPUG00000001648
felis_catus ENSFCAG00000040508
panthera_pardus ENSPPRG00000014466
canis_lupus_dingo ENSCAFG00020016828
canis_lupus_familiaris ENSCAFG00000023314
dasypus_novemcinctus ENSDNOG00000006520
choloepus_hoffmanni ENSCHOG00000011613
sarcophilus_harrisii ENSSHAG00000013340
notamacropus_eugenii ENSMEUG00000010198
monodelphis_domestica ENSMODG00000018089
ornithorhynchus_anatinus ENSOANG00000028850
xenopus_tropicalis ENSXETG00000032719
latimeria_chalumnae ENSLACG00000008814
amphiprion_percula ENSAPEG00000020654
amphiprion_ocellaris ENSAOCG00000012624
acanthochromis_polyacanthus ENSAPOG00000018272
stegastes_partitus ENSSPAG00000020029
maylandia_zebra ENSMZEG00005011828
astatotilapia_calliptera ENSACLG00000024592
pundamilia_nyererei ENSPNYG00000004370
haplochromis_burtoni ENSHBUG00000000451
