apteryx_rowi ENSARWG00000010850
apteryx_owenii ENSAOWG00000004773
dromaius_novaehollandiae ENSDNVG00000003272
notechis_scutatus ENSNSUG00000009557
pogona_vitticeps ENSPVIG00000000258
salvator_merianae ENSSMRG00000009192
sphenodon_punctatus ENSSPUG00000014513
anolis_carolinensis ENSACAG00000010609
gopherus_agassizii ENSGAGG00000016549
chelonoidis_abingdonii ENSCABG00000014066
chrysemys_picta_bellii ENSCPBG00000018902
pelodiscus_sinensis ENSPSIG00000002178
phascolarctos_cinereus ENSPCIG00000009054
notamacropus_eugenii ENSMEUG00000009915
sarcophilus_harrisii ENSSHAG00000005270
monodelphis_domestica ENSMODG00000010698
bos_mutus ENSBMUG00000024662
bison_bison_bison ENSBBBG00000021313
bos_taurus ENSBTAG00000000856
ovis_aries ENSOARG00000013926
capra_hircus ENSCHIG00000022072
tursiops_truncatus ENSTTRG00000011440
sus_scrofa ENSSSCG00000005909
equus_caballus ENSECAG00000010237
equus_asinus_asinus ENSEASG00005010769
ursus_americanus ENSUAMG00000006438
ursus_maritimus ENSUMAG00000019831
ailuropoda_melanoleuca ENSAMEG00000005776
mustela_putorius_furo ENSMPUG00000006460
neovison_vison ENSNVIG00000024107
canis_lupus_familiaris ENSCAFG00000001576
canis_lupus_dingo ENSCAFG00020020805
vulpes_vulpes ENSVVUG00000006077
pteropus_vampyrus ENSPVAG00000000444
erinaceus_europaeus ENSEEUG00000004270
pan_troglodytes ENSPTRG00000020696
pan_troglodytes ENSPTRG00000042943
pan_paniscus ENSPPAG00000033810
homo_sapiens ENSG00000182325
gorilla_gorilla ENSGGOG00000016161
nomascus_leucogenys ENSNLEG00000010551
mandrillus_leucophaeus ENSMLEG00000043663
mandrillus_leucophaeus ENSMLEG00000039625
cercocebus_atys ENSCATG00000032816
macaca_fascicularis ENSMFAG00000043248
macaca_nemestrina ENSMNEG00000003653
macaca_mulatta ENSMMUG00000007370
papio_anubis ENSPANG00000010640
theropithecus_gelada ENSTGEG00000018703
chlorocebus_sabaeus ENSCSAG00000008528
colobus_angolensis_palliatus ENSCANG00000039319
piliocolobus_tephrosceles ENSPTEG00000023843
rhinopithecus_bieti ENSRBIG00000027990
rhinopithecus_roxellana ENSRROG00000032713
cebus_capucinus ENSCCAG00000035423
callithrix_jacchus ENSCJAG00000042759
saimiri_boliviensis_boliviensis ENSSBOG00000030514
aotus_nancymaae ENSANAG00000030723
carlito_syrichta ENSTSYG00000008073
propithecus_coquereli ENSPCOG00000023854
microcebus_murinus ENSMICG00000026627
prolemur_simus ENSPSMG00000025158
otolemur_garnettii ENSOGAG00000024500
castor_canadensis ENSCCNG00000012112
dipodomys_ordii ENSDORG00000023959
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020836
mus_spicilegus ENSMSIG00000024255
mus_musculus ENSMUSG00000022559
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019933
mus_pahari MGP_PahariEiJ_G0019943
rattus_norvegicus ENSRNOG00000025497
meriones_unguiculatus ENSMUGG00000011816
cricetulus_griseus_crigri-picr ENSCGRG00015021507
cricetulus_griseus_chok1gshd ENSCGRG00001013959
cricetulus_griseus_crigri ENSCGRG00000004434
mesocricetus_auratus ENSMAUG00000020652
microtus_ochrogaster ENSMOCG00000000625
nannospalax_galili ENSNGAG00000013679
jaculus_jaculus ENSJJAG00000011494
heterocephalus_glaber_male ENSHGLG00100007691
heterocephalus_glaber_female ENSHGLG00000007296
fukomys_damarensis ENSFDAG00000010201
cavia_porcellus ENSCPOG00000013289
cavia_aperea ENSCAPG00000010346
chinchilla_lanigera ENSCLAG00000012462
octodon_degus ENSODEG00000012874
urocitellus_parryii ENSUPAG00010023549
ictidomys_tridecemlineatus ENSSTOG00000021420
marmota_marmota_marmota ENSMMMG00000007955
spermophilus_dauricus ENSSDAG00000013054
oryctolagus_cuniculus ENSOCUG00000021226
ochotona_princeps ENSOPRG00000004628
dasypus_novemcinctus ENSDNOG00000041005
loxodonta_africana ENSLAFG00000022773
procavia_capensis ENSPCAG00000011128
ornithorhynchus_anatinus ENSOANG00000004541
latimeria_chalumnae ENSLACG00000000882
paramormyrops_kingsleyae ENSPKIG00000015407
scleropages_formosus ENSSFOG00015009500
poecilia_formosa ENSPFOG00000013508
poecilia_latipinna ENSPLAG00000020476
poecilia_mexicana ENSPMEG00000023505
poecilia_reticulata ENSPREG00000014763
xiphophorus_maculatus ENSXMAG00000002149
xiphophorus_couchianus ENSXCOG00000018950
gambusia_affinis ENSGAFG00000013095
fundulus_heteroclitus ENSFHEG00000016730
kryptolebias_marmoratus ENSKMAG00000006987
oryzias_latipes ENSORLG00020013339
oryzias_latipes ENSORLG00000008009
oryzias_latipes_asm223469v1 ENSORLG00015003576
oryzias_melastigma ENSOMEG00000019554
amphiprion_ocellaris ENSAOCG00000008923
amphiprion_percula ENSAPEG00000017885
acanthochromis_polyacanthus ENSAPOG00000000703
stegastes_partitus ENSSPAG00000012118
pundamilia_nyererei ENSPNYG00000005659
haplochromis_burtoni ENSHBUG00000018568
maylandia_zebra ENSMZEG00005026202
astatotilapia_calliptera ENSACLG00000001071
neolamprologus_brichardi ENSNBRG00000016187
oreochromis_niloticus ENSONIG00000013800
amphilophus_citrinellus ENSACIG00000019552
gasterosteus_aculeatus ENSGACG00000002563
mola_mola ENSMMOG00000014344
labrus_bergylta ENSLBEG00000015312
monopterus_albus ENSMALG00000015474
monopterus_albus ENSMALG00000000847
mastacembelus_armatus ENSMAMG00000006345
anabas_testudineus ENSATEG00000004562
scophthalmus_maximus ENSSMAG00000019596
cynoglossus_semilaevis ENSCSEG00000009415
seriola_lalandi_dorsalis ENSSLDG00000016411
seriola_dumerili ENSSDUG00000010895
hippocampus_comes ENSHCOG00000005247
periophthalmus_magnuspinnatus ENSPMGG00000004160
gadus_morhua ENSGMOG00000013480
esox_lucius ENSELUG00000018576
pygocentrus_nattereri ENSPNAG00000022231
ictalurus_punctatus ENSIPUG00000002871
lepisosteus_oculatus ENSLOCG00000008682
gopherus_agassizii ENSGAGG00000000681
chrysemys_picta_bellii ENSCPBG00000019030
salvator_merianae ENSSMRG00000019167
pelodiscus_sinensis ENSPSIG00000017243
anolis_carolinensis ENSACAG00000025032
phascolarctos_cinereus ENSPCIG00000027656
monodelphis_domestica ENSMODG00000027531
petromyzon_marinus ENSPMAG00000002311
eptatretus_burgeri ENSEBUG00000015386
