chelonoidis_abingdonii ENSCABG00000007042
gopherus_agassizii ENSGAGG00000023695
chrysemys_picta_bellii ENSCPBG00000004319
pelodiscus_sinensis ENSPSIG00000013526
sphenodon_punctatus ENSSPUG00000011384
anser_brachyrhynchus ENSABRG00000023195
anas_platyrhynchos_platyrhynchos ENSAPLG00000002503
lonchura_striata_domestica ENSLSDG00000010834
ficedula_albicollis ENSFALG00000002025
calidris_pygmaea ENSCPGG00000017818
taeniopygia_guttata ENSTGUG00000008373
serinus_canaria ENSSCAG00000015925
junco_hyemalis ENSJHYG00000014119
manacus_vitellinus ENSMVIG00005002878
lepidothrix_coronata ENSLCOG00000016346
calidris_pugnax ENSCPUG00000004479
apteryx_haastii ENSAHAG00000006642
apteryx_owenii ENSAOWG00000000208
dromaius_novaehollandiae ENSDNVG00000017832
nothoprocta_perdicaria ENSNPEG00000000342
gallus_gallus ENSGALG00000018439
coturnix_japonica ENSCJPG00005017817
melopsittacus_undulatus ENSMUNG00000007985
monodelphis_domestica ENSMODG00000008892
sarcophilus_harrisii ENSSHAG00000016515
notamacropus_eugenii ENSMEUG00000006366
ornithorhynchus_anatinus ENSOANG00000008583
peromyscus_maniculatus_bairdii ENSPEMG00000026584
microtus_ochrogaster ENSMOCG00000022946
cricetulus_griseus_chok1gshd ENSCGRG00001001323
cricetulus_griseus_crigri-picr ENSCGRG00015002284
cricetulus_griseus_crigri ENSCGRG00000004321
mesocricetus_auratus ENSMAUG00000021735
mus_musculus ENSMUSG00000041911
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024569
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023646
mus_pahari MGP_PahariEiJ_G0025098
rattus_norvegicus ENSRNOG00000001520
nannospalax_galili ENSNGAG00000022526
castor_canadensis ENSCCNG00000020879
dipodomys_ordii ENSDORG00000030117
jaculus_jaculus ENSJJAG00000008558
ictidomys_tridecemlineatus ENSSTOG00000012969
spermophilus_dauricus ENSSDAG00000011382
marmota_marmota_marmota ENSMMMG00000023657
heterocephalus_glaber_female ENSHGLG00000008870
heterocephalus_glaber_male ENSHGLG00100009505
fukomys_damarensis ENSFDAG00000020944
octodon_degus ENSODEG00000009183
chinchilla_lanigera ENSCLAG00000002722
cavia_porcellus ENSCPOG00000040135
meriones_unguiculatus ENSMUGG00000022186
dasypus_novemcinctus ENSDNOG00000012384
loxodonta_africana ENSLAFG00000003551
oryctolagus_cuniculus ENSOCUG00000003707
ochotona_princeps ENSOPRG00000015570
pan_troglodytes ENSPTRG00000012639
pan_paniscus ENSPPAG00000031895
gorilla_gorilla ENSGGOG00000003698
homo_sapiens ENSG00000144355
pongo_abelii ENSPPYG00000012934
nomascus_leucogenys ENSNLEG00000034694
rhinopithecus_bieti ENSRBIG00000034635
rhinopithecus_roxellana ENSRROG00000033531
piliocolobus_tephrosceles ENSPTEG00000037732
colobus_angolensis_palliatus ENSCANG00000020383
macaca_fascicularis ENSMFAG00000039931
macaca_mulatta ENSMMUG00000048041
macaca_nemestrina ENSMNEG00000036212
cercocebus_atys ENSCATG00000037027
theropithecus_gelada ENSTGEG00000018634
chlorocebus_sabaeus ENSCSAG00000014773
mandrillus_leucophaeus ENSMLEG00000032734
papio_anubis ENSPANG00000003770
saimiri_boliviensis_boliviensis ENSSBOG00000018939
callithrix_jacchus ENSCJAG00000007381
cebus_capucinus ENSCCAG00000027463
aotus_nancymaae ENSANAG00000023801
carlito_syrichta ENSTSYG00000036462
propithecus_coquereli ENSPCOG00000001925
prolemur_simus ENSPSMG00000023590
microcebus_murinus ENSMICG00000031703
otolemur_garnettii ENSOGAG00000011897
tupaia_belangeri ENSTBEG00000009568
echinops_telfairi ENSETEG00000017573
tursiops_truncatus ENSTTRG00000011374
sus_scrofa ENSSSCG00000015953
bison_bison_bison ENSBBBG00000019095
bos_taurus ENSBTAG00000015217
capra_hircus ENSCHIG00000014218
ovis_aries ENSOARG00000001458
sorex_araneus ENSSARG00000012357
erinaceus_europaeus ENSEEUG00000002530
pteropus_vampyrus ENSPVAG00000011331
myotis_lucifugus ENSMLUG00000017171
ursus_americanus ENSUAMG00000007753
ursus_maritimus ENSUMAG00000014510
ailuropoda_melanoleuca ENSAMEG00000013034
neovison_vison ENSNVIG00000007004
mustela_putorius_furo ENSMPUG00000000837
canis_lupus_dingo ENSCAFG00020003445
canis_lupus_familiaris ENSCAFG00000012935
panthera_pardus ENSPPRG00000010012
equus_asinus_asinus ENSEASG00005022643
equus_caballus ENSECAG00000024861
choloepus_hoffmanni ENSCHOG00000006718
urocitellus_parryii ENSUPAG00010010747
felis_catus ENSFCAG00000042686
panthera_tigris_altaica ENSPTIG00000017154
vulpes_vulpes ENSVVUG00000015545
bos_mutus ENSBMUG00000001822
mus_spicilegus ENSMSIG00000008333
procavia_capensis ENSPCAG00000008892
zonotrichia_albicollis ENSZALG00000017665
parus_major ENSPMJG00000018586
numida_meleagris ENSNMEG00000022272
anolis_carolinensis ENSACAG00000016175
pogona_vitticeps ENSPVIG00000016067
notechis_scutatus ENSNSUG00000011798
salvator_merianae ENSSMRG00000013768
xenopus_tropicalis ENSXETG00000007533
latimeria_chalumnae ENSLACG00000001964
labrus_bergylta ENSLBEG00000018451
scophthalmus_maximus ENSSMAG00000014398
takifugu_rubripes ENSTRUG00000017741
tetraodon_nigroviridis ENSTNIG00000016938
gasterosteus_aculeatus ENSGACG00000004931
cynoglossus_semilaevis ENSCSEG00000008378
fundulus_heteroclitus ENSFHEG00000014741
cyprinodon_variegatus ENSCVAG00000015927
poecilia_mexicana ENSPMEG00000023375
poecilia_formosa ENSPFOG00000012313
poecilia_reticulata ENSPREG00000004430
poecilia_latipinna ENSPLAG00000017664
gambusia_affinis ENSGAFG00000003466
xiphophorus_maculatus ENSXMAG00000026317
