takifugu_rubripes ENSTRUG00000008849
tetraodon_nigroviridis ENSTNIG00000008383
mola_mola ENSMMOG00000006728
hippocampus_comes ENSHCOG00000000631
cynoglossus_semilaevis ENSCSEG00000008361
mastacembelus_armatus ENSMAMG00000008239
monopterus_albus ENSMALG00000009873
anabas_testudineus ENSATEG00000006968
seriola_dumerili ENSSDUG00000010284
seriola_lalandi_dorsalis ENSSLDG00000024968
scophthalmus_maximus ENSSMAG00000016641
gasterosteus_aculeatus ENSGACG00000010550
labrus_bergylta ENSLBEG00000018262
amphiprion_ocellaris ENSAOCG00000000081
amphiprion_percula ENSAPEG00000018587
acanthochromis_polyacanthus ENSAPOG00000005563
stegastes_partitus ENSSPAG00000021108
maylandia_zebra ENSMZEG00005022393
astatotilapia_calliptera ENSACLG00000019206
pundamilia_nyererei ENSPNYG00000011480
haplochromis_burtoni ENSHBUG00000015527
oreochromis_niloticus ENSONIG00000015259
amphilophus_citrinellus ENSACIG00000000903
xiphophorus_couchianus ENSXCOG00000020206
xiphophorus_maculatus ENSXMAG00000003102
gambusia_affinis ENSGAFG00000000656
poecilia_formosa ENSPFOG00000002878
poecilia_latipinna ENSPLAG00000017784
poecilia_mexicana ENSPMEG00000001245
poecilia_reticulata ENSPREG00000008317
cyprinodon_variegatus ENSCVAG00000016179
fundulus_heteroclitus ENSFHEG00000002247
kryptolebias_marmoratus ENSKMAG00000017211
oryzias_latipes ENSORLG00020005517
oryzias_latipes ENSORLG00000007847
oryzias_latipes_asm223469v1 ENSORLG00015019559
oryzias_melastigma ENSOMEG00000023068
periophthalmus_magnuspinnatus ENSPMGG00000006720
esox_lucius ENSELUG00000018502
astyanax_mexicanus ENSAMXG00000000508
pygocentrus_nattereri ENSPNAG00000014331
ictalurus_punctatus ENSIPUG00000020805
danio_rerio ENSDARG00000101631
scleropages_formosus ENSSFOG00015015687
paramormyrops_kingsleyae ENSPKIG00000008451
gadus_morhua ENSGMOG00000006795
lepisosteus_oculatus ENSLOCG00000014711
anolis_carolinensis ENSACAG00000000190
pogona_vitticeps ENSPVIG00000006551
notechis_scutatus ENSNSUG00000019645
salvator_merianae ENSSMRG00000000769
sphenodon_punctatus ENSSPUG00000016148
anas_platyrhynchos_platyrhynchos ENSAPLG00000015531
anser_brachyrhynchus ENSABRG00000003594
anas_platyrhynchos_platyrhynchos ENSAPLG00000025150
gallus_gallus ENSGALG00000002925
coturnix_japonica ENSCJPG00005008042
meleagris_gallopavo ENSMGAG00000003423
numida_meleagris ENSNMEG00000011657
manacus_vitellinus ENSMVIG00005013980
lepidothrix_coronata ENSLCOG00000015624
taeniopygia_guttata ENSTGUG00000003549
lonchura_striata_domestica ENSLSDG00000018088
zonotrichia_albicollis ENSZALG00000016529
junco_hyemalis ENSJHYG00000015506
serinus_canaria ENSSCAG00000012712
ficedula_albicollis ENSFALG00000010711
calidris_pygmaea ENSCPGG00000000121
calidris_pugnax ENSCPUG00000014804
apteryx_owenii ENSAOWG00000014546
apteryx_rowi ENSARWG00000014605
apteryx_haastii ENSAHAG00000001762
dromaius_novaehollandiae ENSDNVG00000009061
crocodylus_porosus ENSCPRG00005008164
chelonoidis_abingdonii ENSCABG00000003326
gopherus_agassizii ENSGAGG00000025262
chrysemys_picta_bellii ENSCPBG00000003381
pelodiscus_sinensis ENSPSIG00000017872
mus_spicilegus ENSMSIG00000004811
mus_musculus ENSMUSG00000032314
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033386
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032246
mus_pahari MGP_PahariEiJ_G0015113
rattus_norvegicus ENSRNOG00000015233
meriones_unguiculatus ENSMUGG00000013838
cricetulus_griseus_crigri ENSCGRG00000017726
cricetulus_griseus_chok1gshd ENSCGRG00001021669
cricetulus_griseus_crigri-picr ENSCGRG00015026020
mesocricetus_auratus ENSMAUG00000001806
microtus_ochrogaster ENSMOCG00000010247
peromyscus_maniculatus_bairdii ENSPEMG00000016111
nannospalax_galili ENSNGAG00000000733
jaculus_jaculus ENSJJAG00000017077
cavia_porcellus ENSCPOG00000006181
chinchilla_lanigera ENSCLAG00000008902
octodon_degus ENSODEG00000014177
heterocephalus_glaber_female ENSHGLG00000001775
heterocephalus_glaber_male ENSHGLG00100015462
fukomys_damarensis ENSFDAG00000015244
spermophilus_dauricus ENSSDAG00000015355
urocitellus_parryii ENSUPAG00010023591
ictidomys_tridecemlineatus ENSSTOG00000005955
marmota_marmota_marmota ENSMMMG00000001529
oryctolagus_cuniculus ENSOCUG00000000769
ochotona_princeps ENSOPRG00000000755
pan_paniscus ENSPPAG00000039239
pan_troglodytes ENSPTRG00000007314
homo_sapiens ENSG00000140374
gorilla_gorilla ENSGGOG00000009032
pongo_abelii ENSPPYG00000006674
nomascus_leucogenys ENSNLEG00000008168
rhinopithecus_roxellana ENSRROG00000036191
rhinopithecus_bieti ENSRBIG00000041256
colobus_angolensis_palliatus ENSCANG00000035336
piliocolobus_tephrosceles ENSPTEG00000025202
macaca_mulatta ENSMMUG00000011045
macaca_nemestrina ENSMNEG00000034467
macaca_fascicularis ENSMFAG00000018597
chlorocebus_sabaeus ENSCSAG00000014683
papio_anubis ENSPANG00000015868
theropithecus_gelada ENSTGEG00000000110
cercocebus_atys ENSCATG00000040219
mandrillus_leucophaeus ENSMLEG00000042496
cebus_capucinus ENSCCAG00000022830
callithrix_jacchus ENSCJAG00000010791
saimiri_boliviensis_boliviensis ENSSBOG00000021744
aotus_nancymaae ENSANAG00000030722
carlito_syrichta ENSTSYG00000007890
prolemur_simus ENSPSMG00000006393
microcebus_murinus ENSMICG00000000961
propithecus_coquereli ENSPCOG00000027674
otolemur_garnettii ENSOGAG00000009271
erinaceus_europaeus ENSEEUG00000004204
sorex_araneus ENSSARG00000004455
equus_caballus ENSECAG00000002611
equus_asinus_asinus ENSEASG00005015648
pteropus_vampyrus ENSPVAG00000014818
myotis_lucifugus ENSMLUG00000002072
ursus_americanus ENSUAMG00000024820
ailuropoda_melanoleuca ENSAMEG00000015817
ursus_maritimus ENSUMAG00000017747
ailuropoda_melanoleuca ENSAMEG00000008226
neovison_vison ENSNVIG00000014713
mustela_putorius_furo ENSMPUG00000017348
canis_lupus_dingo ENSCAFG00020003582
canis_lupus_familiaris ENSCAFG00000018143
vulpes_vulpes ENSVVUG00000019792
panthera_tigris_altaica ENSPTIG00000007579
panthera_pardus ENSPPRG00000008855
felis_catus ENSFCAG00000006109
ovis_aries ENSOARG00000010175
ovis_aries ENSOARG00000001476
capra_hircus ENSCHIG00000015575
bos_mutus ENSBMUG00000002531
bos_taurus ENSBTAG00000012490
bison_bison_bison ENSBBBG00000010350
tursiops_truncatus ENSTTRG00000012858
sus_scrofa ENSSSCG00000001862
vicugna_pacos ENSVPAG00000004527
dasypus_novemcinctus ENSDNOG00000025884
castor_canadensis ENSCCNG00000030803
procavia_capensis ENSPCAG00000004901
loxodonta_africana ENSLAFG00000011710
echinops_telfairi ENSETEG00000008539
monodelphis_domestica ENSMODG00000011967
monodelphis_domestica ENSMODG00000024783
notamacropus_eugenii ENSMEUG00000003744
phascolarctos_cinereus ENSPCIG00000002118
sarcophilus_harrisii ENSSHAG00000016116
xenopus_tropicalis ENSXETG00000015322
ciona_intestinalis ENSCING00000006311
ciona_savignyi ENSCSAVG00000007173
saccharomyces_cerevisiae YPR004C
