phascolarctos_cinereus ENSPCIG00000011468
notamacropus_eugenii ENSMEUG00000011455
sarcophilus_harrisii ENSSHAG00000014391
monodelphis_domestica ENSMODG00000015235
ursus_maritimus ENSUMAG00000005877
ursus_americanus ENSUAMG00000008088
ailuropoda_melanoleuca ENSAMEG00000004627
mustela_putorius_furo ENSMPUG00000006731
neovison_vison ENSNVIG00000000502
canis_lupus_dingo ENSCAFG00020021627
canis_lupus_familiaris ENSCAFG00000001733
vulpes_vulpes ENSVVUG00000007040
panthera_pardus ENSPPRG00000004753
panthera_tigris_altaica ENSPTIG00000014113
felis_catus ENSFCAG00000025630
equus_asinus_asinus ENSEASG00005008502
equus_caballus ENSECAG00000019340
pteropus_vampyrus ENSPVAG00000013938
myotis_lucifugus ENSMLUG00000011636
capra_hircus ENSCHIG00000018562
ovis_aries ENSOARG00000001711
bos_mutus ENSBMUG00000000215
bos_taurus ENSBTAG00000020004
bison_bison_bison ENSBBBG00000002809
tursiops_truncatus ENSTTRG00000002541
vicugna_pacos ENSVPAG00000008299
sus_scrofa ENSSSCG00000024157
sorex_araneus ENSSARG00000011650
erinaceus_europaeus ENSEEUG00000002568
macaca_mulatta ENSMMUG00000002428
macaca_fascicularis ENSMFAG00000000453
macaca_nemestrina ENSMNEG00000041752
theropithecus_gelada ENSTGEG00000019892
papio_anubis ENSPANG00000009849
mandrillus_leucophaeus ENSMLEG00000021544
cercocebus_atys ENSCATG00000043593
chlorocebus_sabaeus ENSCSAG00000010217
piliocolobus_tephrosceles ENSPTEG00000028230
colobus_angolensis_palliatus ENSCANG00000041758
rhinopithecus_roxellana ENSRROG00000040558
rhinopithecus_bieti ENSRBIG00000035623
homo_sapiens ENSG00000048405
gorilla_gorilla ENSGGOG00000028009
pan_troglodytes ENSPTRG00000019649
pan_paniscus ENSPPAG00000024670
pongo_abelii ENSPPYG00000017967
nomascus_leucogenys ENSNLEG00000012232
saimiri_boliviensis_boliviensis ENSSBOG00000028846
callithrix_jacchus ENSCJAG00000017598
cebus_capucinus ENSCCAG00000021078
aotus_nancymaae ENSANAG00000034503
carlito_syrichta ENSTSYG00000012016
microcebus_murinus ENSMICG00000030435
prolemur_simus ENSPSMG00000006834
propithecus_coquereli ENSPCOG00000014678
otolemur_garnettii ENSOGAG00000000339
castor_canadensis ENSCCNG00000001357
dipodomys_ordii ENSDORG00000029548
microtus_ochrogaster ENSMOCG00000014942
peromyscus_maniculatus_bairdii ENSPEMG00000011805
cricetulus_griseus_chok1gshd ENSCGRG00001012282
cricetulus_griseus_crigri-picr ENSCGRG00015025454
cricetulus_griseus_crigri ENSCGRG00000016647
mesocricetus_auratus ENSMAUG00000012345
mus_musculus ENSMUSG00000039841
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029154
mus_spicilegus ENSMSIG00000001989
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028154
mus_pahari MGP_PahariEiJ_G0021912
rattus_norvegicus ENSRNOG00000007662
meriones_unguiculatus ENSMUGG00000005924
nannospalax_galili ENSNGAG00000000190
heterocephalus_glaber_female ENSHGLG00000003680
heterocephalus_glaber_male ENSHGLG00100013074
fukomys_damarensis ENSFDAG00000019884
octodon_degus ENSODEG00000012385
chinchilla_lanigera ENSCLAG00000007288
cavia_porcellus ENSCPOG00000007495
cavia_aperea ENSCAPG00000001496
ictidomys_tridecemlineatus ENSSTOG00000023294
spermophilus_dauricus ENSSDAG00000012574
urocitellus_parryii ENSUPAG00010015074
marmota_marmota_marmota ENSMMMG00000015549
oryctolagus_cuniculus ENSOCUG00000002127
ochotona_princeps ENSOPRG00000007468
tupaia_belangeri ENSTBEG00000010278
choloepus_hoffmanni ENSCHOG00000005941
dasypus_novemcinctus ENSDNOG00000009240
loxodonta_africana ENSLAFG00000000456
procavia_capensis ENSPCAG00000010526
ornithorhynchus_anatinus ENSOANG00000000823
apteryx_haastii ENSAHAG00000007335
apteryx_owenii ENSAOWG00000001394
apteryx_rowi ENSARWG00000005929
dromaius_novaehollandiae ENSDNVG00000015668
nothoprocta_perdicaria ENSNPEG00000012430
calidris_pygmaea ENSCPGG00000004473
calidris_pugnax ENSCPUG00000012727
melopsittacus_undulatus ENSMUNG00000016892
zonotrichia_albicollis ENSZALG00000007046
junco_hyemalis ENSJHYG00000014422
serinus_canaria ENSSCAG00000003814
taeniopygia_guttata ENSTGUG00000004194
lonchura_striata_domestica ENSLSDG00000015745
parus_major ENSPMJG00000009751
ficedula_albicollis ENSFALG00000009810
manacus_vitellinus ENSMVIG00005005139
manacus_vitellinus ENSMVIG00005002123
lepidothrix_coronata ENSLCOG00000014129
anser_brachyrhynchus ENSABRG00000013281
anas_platyrhynchos_platyrhynchos ENSAPLG00000014433
meleagris_gallopavo ENSMGAG00000008232
gallus_gallus ENSGALG00000033997
coturnix_japonica ENSCJPG00005008684
numida_meleagris ENSNMEG00000009044
crocodylus_porosus ENSCPRG00005010958
chelonoidis_abingdonii ENSCABG00000014099
gopherus_agassizii ENSGAGG00000004186
chrysemys_picta_bellii ENSCPBG00000020787
pelodiscus_sinensis ENSPSIG00000013613
pogona_vitticeps ENSPVIG00000016518
anolis_carolinensis ENSACAG00000001494
notechis_scutatus ENSNSUG00000011396
salvator_merianae ENSSMRG00000011917
sphenodon_punctatus ENSSPUG00000000717
latimeria_chalumnae ENSLACG00000012830
stegastes_partitus ENSSPAG00000012457
stegastes_partitus ENSSPAG00000018280
xiphophorus_couchianus ENSXCOG00000014915
labrus_bergylta ENSLBEG00000001105
amphiprion_ocellaris ENSAOCG00000007599
