apteryx_haastii ENSAHAG00000019200
apteryx_owenii ENSAOWG00000016349
apteryx_rowi ENSARWG00000002473
nothoprocta_perdicaria ENSNPEG00000006204
anser_brachyrhynchus ENSABRG00000001127
anas_platyrhynchos ENSAPLG00000008516
gallus_gallus ENSGALG00000004870
coturnix_japonica ENSCJPG00005010512
meleagris_gallopavo ENSMGAG00000009625
numida_meleagris ENSNMEG00000011462
calidris_pugnax ENSCPUG00000001060
calidris_pygmaea ENSCPGG00000006559
melopsittacus_undulatus ENSMUNG00000012331
taeniopygia_guttata ENSTGUG00000006477
lonchura_striata ENSLSDG00000007066
serinus_canaria ENSSCAG00000017033
junco_hyemalis ENSJHYG00000002530
zonotrichia_albicollis ENSZALG00000002599
parus_major ENSPMJG00000012167
cyanistes_caeruleus ENSCCEG00000016922
ficedula_albicollis ENSFALG00000011268
manacus_vitellinus ENSMVIG00005002879
lepidothrix_coronata ENSLCOG00000014737
crocodylus_porosus ENSCPRG00005007091
chelonoidis_abingdonii ENSCABG00000009261
gopherus_agassizii ENSGAGG00000015032
chrysemys_picta ENSCPBG00000001686
pelodiscus_sinensis ENSPSIG00000003921
notechis_scutatus ENSNSUG00000018244
pogona_vitticeps ENSPVIG00000015972
salvator_merianae ENSSMRG00000003442
sphenodon_punctatus ENSSPUG00000018455
sarcophilus_harrisii ENSSHAG00000005765
sarcophilus_harrisii ENSSHAG00000007297
vombatus_ursinus ENSVURG00010013910
phascolarctos_cinereus ENSPCIG00000007083
notamacropus_eugenii ENSMEUG00000005956
monodelphis_domestica ENSMODG00000002249
pan_troglodytes ENSPTRG00000022160
pan_paniscus ENSPPAG00000042165
homo_sapiens ENSG00000080572
gorilla_gorilla ENSGGOG00000009926
pongo_abelii ENSPPYG00000020611
nomascus_leucogenys ENSNLEG00000013882
macaca_mulatta ENSMMUG00000023174
macaca_fascicularis ENSMFAG00000033661
macaca_nemestrina ENSMNEG00000037194
mandrillus_leucophaeus ENSMLEG00000033181
cercocebus_atys ENSCATG00000001531
theropithecus_gelada ENSTGEG00000014610
papio_anubis ENSPANG00000002301
chlorocebus_sabaeus ENSCSAG00000009129
rhinopithecus_roxellana ENSRROG00000005850
rhinopithecus_bieti ENSRBIG00000034877
piliocolobus_tephrosceles ENSPTEG00000031126
colobus_angolensis ENSCANG00000037201
cebus_capucinus ENSCCAG00000034133
callithrix_jacchus ENSCJAG00000007925
saimiri_boliviensis ENSSBOG00000029321
aotus_nancymaae ENSANAG00000034519
carlito_syrichta ENSTSYG00000012084
mus_musculus ENSMUSG00000026063
mus_spretus MGP_SPRETEiJ_G0014813
mus_spicilegus ENSMSIG00000021019
mus_caroli MGP_CAROLIEiJ_G0014009
mus_pahari MGP_PahariEiJ_G0027258
mus_spretus MGP_SPRETEiJ_G0034619
mus_caroli MGP_CAROLIEiJ_G0033449
mus_musculus ENSMUSG00000042433
mus_spicilegus ENSMSIG00000014826
mus_pahari MGP_PahariEiJ_G0031988
rattus_norvegicus ENSRNOG00000054900
meriones_unguiculatus ENSMUGG00000021221
cricetulus_griseus ENSCGRG00015017041
cricetulus_griseus ENSCGRG00000009664
cricetulus_griseus ENSCGRG00001022856
mesocricetus_auratus ENSMAUG00000001024
peromyscus_maniculatus ENSPEMG00000000365
microtus_ochrogaster ENSMOCG00000011505
nannospalax_galili ENSNGAG00000020688
jaculus_jaculus ENSJJAG00000024096
dipodomys_ordii ENSDORG00000006128
urocitellus_parryii ENSUPAG00010013792
marmota_marmota ENSMMMG00000011350
ictidomys_tridecemlineatus ENSSTOG00000001538
spermophilus_dauricus ENSSDAG00000002425
octodon_degus ENSODEG00000009614
chinchilla_lanigera ENSCLAG00000001742
cavia_porcellus ENSCPOG00000015298
heterocephalus_glaber ENSHGLG00100005245
heterocephalus_glaber ENSHGLG00000002430
fukomys_damarensis ENSFDAG00000018253
microcebus_murinus ENSMICG00000009770
prolemur_simus ENSPSMG00000018167
propithecus_coquereli ENSPCOG00000023174
otolemur_garnettii ENSOGAG00000008183
oryctolagus_cuniculus ENSOCUG00000002843
ursus_americanus ENSUAMG00000021895
ailuropoda_melanoleuca ENSAMEG00000010454
mustela_putorius ENSMPUG00000003775
neovison_vison ENSNVIG00000019217
canis_lupus ENSCAFG00020006746
canis_lupus ENSCAFG00000017968
vulpes_vulpes ENSVVUG00000009736
panthera_pardus ENSPPRG00000021937
panthera_tigris ENSPTIG00000019370
felis_catus ENSFCAG00000027609
equus_caballus ENSECAG00000038808
equus_asinus ENSEASG00005004380
choloepus_hoffmanni ENSCHOG00000003257
dasypus_novemcinctus ENSDNOG00000030601
myotis_lucifugus ENSMLUG00000011170
pteropus_vampyrus ENSPVAG00000003722
capra_hircus ENSCHIG00000023625
ovis_aries ENSOARG00000018769
bos_taurus ENSBTAG00000003321
bos_indicus ENSBIXG00005018646
bos_mutus ENSBMUG00000024239
tursiops_truncatus ENSTTRG00000017145
vicugna_pacos ENSVPAG00000003651
sus_scrofa ENSSSCG00000012558
loxodonta_africana ENSLAFG00000016655
procavia_capensis ENSPCAG00000007884
erinaceus_europaeus ENSEEUG00000000907
sorex_araneus ENSSARG00000010114
bison_bison ENSBBBG00000015274
castor_canadensis ENSCCNG00000010401
echinops_telfairi ENSETEG00000014268
ornithorhynchus_anatinus ENSOANG00000014100
xenopus_tropicalis ENSXETG00000011876
latimeria_chalumnae ENSLACG00000014146
erpetoichthys_calabaricus ENSECRG00000011569
callorhinchus_milii ENSCMIG00000000279
petromyzon_marinus ENSPMAG00000009770
denticeps_clupeoides ENSDCDG00000031907
clupea_harengus ENSCHAG00000008921
astyanax_mexicanus ENSAMXG00005011782
astyanax_mexicanus ENSAMXG00000037030
pygocentrus_nattereri ENSPNAG00000017520
electrophorus_electricus ENSEEEG00000014817
ictalurus_punctatus ENSIPUG00000014947
danio_rerio ENSDARG00000038612
hucho_hucho ENSHHUG00000016234
esox_lucius ENSELUG00000012022
fundulus_heteroclitus ENSFHEG00000013373
cyprinodon_variegatus ENSCVAG00000010737
xiphophorus_couchianus ENSXCOG00000019858
xiphophorus_maculatus ENSXMAG00000027222
gambusia_affinis ENSGAFG00000021029
poecilia_mexicana ENSPMEG00000023739
poecilia_mexicana ENSPMEG00000019906
poecilia_reticulata ENSPREG00000020033
poecilia_latipinna ENSPLAG00000019983
poecilia_latipinna ENSPLAG00000006996
poecilia_formosa ENSPFOG00000023693
gouania_willdenowi ENSGWIG00000008731
gouania_willdenowi ENSGWIG00000008718
periophthalmus_magnuspinnatus ENSPMGG00000021737
takifugu_rubripes ENSTRUG00000022017
mola_mola ENSMMOG00000020826
hippocampus_comes ENSHCOG00000013531
cynoglossus_semilaevis ENSCSEG00000021676
acanthochromis_polyacanthus ENSAPOG00000007058
amphiprion_ocellaris ENSAOCG00000011733
amphiprion_percula ENSAPEG00000019198
stegastes_partitus ENSSPAG00000001177
parambassis_ranga ENSPRNG00000023283
oryzias_latipes ENSORLG00000002494
oryzias_latipes ENSORLG00015011076
oryzias_latipes ENSORLG00020007252
oryzias_melastigma ENSOMEG00000000746
kryptolebias_marmoratus ENSKMAG00000016996
pundamilia_nyererei ENSPNYG00000001934
haplochromis_burtoni ENSHBUG00000008223
astatotilapia_calliptera ENSACLG00000003527
maylandia_zebra ENSMZEG00005024082
neolamprologus_brichardi ENSNBRG00000017459
oreochromis_niloticus ENSONIG00000015092
amphilophus_citrinellus ENSACIG00000015028
labrus_bergylta ENSLBEG00000006384
gasterosteus_aculeatus ENSGACG00000017672
larimichthys_crocea ENSLCRG00005001468
monopterus_albus ENSMALG00000017554
mastacembelus_armatus ENSMAMG00000009069
anabas_testudineus ENSATEG00000015590
betta_splendens ENSBSLG00000018659
lates_calcarifer ENSLCAG00010002697
scophthalmus_maximus ENSSMAG00000009284
seriola_lalandi ENSSLDG00000006498
seriola_dumerili ENSSDUG00000021069
gadus_morhua ENSGMOG00000003680
scleropages_formosus ENSSFOG00015003696
paramormyrops_kingsleyae ENSPKIG00000014308
lepisosteus_oculatus ENSLOCG00000014965
ciona_intestinalis ENSCING00000014356
drosophila_melanogaster FBgn0036437
