chelonoidis_abingdonii ENSCABG00000016927
gopherus_agassizii ENSGAGG00000020759
chrysemys_picta_bellii ENSCPBG00000027611
sphenodon_punctatus ENSSPUG00000018635
calidris_pygmaea ENSCPGG00000018607
calidris_pugnax ENSCPUG00000006301
melopsittacus_undulatus ENSMUNG00000002413
junco_hyemalis ENSJHYG00000013792
serinus_canaria ENSSCAG00000014363
taeniopygia_guttata ENSTGUG00000006800
lonchura_striata_domestica ENSLSDG00000006670
cyanistes_caeruleus ENSCCEG00000000214
parus_major ENSPMJG00000006989
ficedula_albicollis ENSFALG00000005717
lepidothrix_coronata ENSLCOG00000014026
manacus_vitellinus ENSMVIG00005005723
coturnix_japonica ENSCJPG00005005830
gallus_gallus ENSGALG00000054306
numida_meleagris ENSNMEG00000016162
apteryx_haastii ENSAHAG00000010068
apteryx_owenii ENSAOWG00000002348
nothoprocta_perdicaria ENSNPEG00000008027
crocodylus_porosus ENSCPRG00005007661
marmota_marmota_marmota ENSMMMG00000023846
spermophilus_dauricus ENSSDAG00000006125
ictidomys_tridecemlineatus ENSSTOG00000028776
urocitellus_parryii ENSUPAG00010018674
dipodomys_ordii ENSDORG00000029056
ochotona_princeps ENSOPRG00000018749
equus_asinus_asinus ENSEASG00005003613
equus_caballus ENSECAG00000028292
ailuropoda_melanoleuca ENSAMEG00000014081
ursus_americanus ENSUAMG00000026044
neovison_vison ENSNVIG00000010297
mustela_putorius_furo ENSMPUG00000017929
canis_lupus_dingo ENSCAFG00020004010
canis_lupus_familiaris ENSCAFG00000028688
vulpes_vulpes ENSVVUG00000008170
felis_catus ENSFCAG00000041532
panthera_pardus ENSPPRG00000011473
ursus_maritimus ENSUMAG00000001162
panthera_tigris_altaica ENSPTIG00000018913
bison_bison_bison ENSBBBG00000009706
colobus_angolensis_palliatus ENSCANG00000031665
spermophilus_dauricus ENSSDAG00000006117
loxodonta_africana ENSLAFG00000028098
bos_mutus ENSBMUG00000015998
bos_taurus ENSBTAG00000010913
ovis_aries ENSOARG00000019012
capra_hircus ENSCHIG00000014700
tursiops_truncatus ENSTTRG00000007056
sus_scrofa ENSSSCG00000023298
pteropus_vampyrus ENSPVAG00000012770
myotis_lucifugus ENSMLUG00000024146
vicugna_pacos ENSVPAG00000005095
oryctolagus_cuniculus ENSOCUG00000020902
procavia_capensis ENSPCAG00000008532
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025367
mus_spicilegus ENSMSIG00000025026
mus_musculus ENSMUSG00000032802
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024446
mus_pahari MGP_PahariEiJ_G0025889
rattus_norvegicus ENSRNOG00000031167
meriones_unguiculatus ENSMUGG00000021498
cricetulus_griseus_crigri ENSCGRG00000001366
cricetulus_griseus_chok1gshd ENSCGRG00001020660
cricetulus_griseus_crigri-picr ENSCGRG00015004133
mesocricetus_auratus ENSMAUG00000019700
peromyscus_maniculatus_bairdii ENSPEMG00000026527
microtus_ochrogaster ENSMOCG00000010794
nannospalax_galili ENSNGAG00000021077
jaculus_jaculus ENSJJAG00000009121
castor_canadensis ENSCCNG00000012056
chinchilla_lanigera ENSCLAG00000000396
octodon_degus ENSODEG00000011193
heterocephalus_glaber_female ENSHGLG00000012215
heterocephalus_glaber_male ENSHGLG00100010329
heterocephalus_glaber_male ENSHGLG00100004085
heterocephalus_glaber_female ENSHGLG00000000832
fukomys_damarensis ENSFDAG00000016998
cavia_porcellus ENSCPOG00000026725
gorilla_gorilla ENSGGOG00000016784
homo_sapiens ENSG00000271303
pan_troglodytes ENSPTRG00000049586
pan_paniscus ENSPPAG00000030705
pongo_abelii ENSPPYG00000010865
nomascus_leucogenys ENSNLEG00000033873
theropithecus_gelada ENSTGEG00000027159
theropithecus_gelada ENSTGEG00000009719
macaca_nemestrina ENSMNEG00000039072
macaca_nemestrina ENSMNEG00000021473
macaca_fascicularis ENSMFAG00000038011
macaca_mulatta ENSMMUG00000047391
cercocebus_atys ENSCATG00000040473
papio_anubis ENSPANG00000011268
mandrillus_leucophaeus ENSMLEG00000030573
rhinopithecus_roxellana ENSRROG00000034711
rhinopithecus_bieti ENSRBIG00000014669
piliocolobus_tephrosceles ENSPTEG00000034239
saimiri_boliviensis_boliviensis ENSSBOG00000025837
callithrix_jacchus ENSCJAG00000020869
cebus_capucinus ENSCCAG00000002407
aotus_nancymaae ENSANAG00000033977
carlito_syrichta ENSTSYG00000007298
prolemur_simus ENSPSMG00000000890
propithecus_coquereli ENSPCOG00000021722
microcebus_murinus ENSMICG00000038174
otolemur_garnettii ENSOGAG00000034598
phascolarctos_cinereus ENSPCIG00000008269
notamacropus_eugenii ENSMEUG00000000592
sarcophilus_harrisii ENSSHAG00000008251
monodelphis_domestica ENSMODG00000019527
ornithorhynchus_anatinus ENSOANG00000013650
pogona_vitticeps ENSPVIG00000016081
notechis_scutatus ENSNSUG00000003397
salvator_merianae ENSSMRG00000019490
latimeria_chalumnae ENSLACG00000013096
takifugu_rubripes ENSTRUG00000019747
tetraodon_nigroviridis ENSTNIG00000012472
mola_mola ENSMMOG00000009275
labrus_bergylta ENSLBEG00000015445
gasterosteus_aculeatus ENSGACG00000011801
mastacembelus_armatus ENSMAMG00000001311
anabas_testudineus ENSATEG00000024000
pundamilia_nyererei ENSPNYG00000013098
haplochromis_burtoni ENSHBUG00000012502
maylandia_zebra ENSMZEG00005026447
neolamprologus_brichardi ENSNBRG00000007218
oreochromis_niloticus ENSONIG00000016757
amphilophus_citrinellus ENSACIG00000012616
amphiprion_ocellaris ENSAOCG00000021536
amphiprion_percula ENSAPEG00000022573
acanthochromis_polyacanthus ENSAPOG00000003659
stegastes_partitus ENSSPAG00000014000
cyprinodon_variegatus ENSCVAG00000021043
fundulus_heteroclitus ENSFHEG00000005744
xiphophorus_maculatus ENSXMAG00000022547
xiphophorus_couchianus ENSXCOG00000014369
gambusia_affinis ENSGAFG00000003132
poecilia_formosa ENSPFOG00000007759
poecilia_latipinna ENSPLAG00000005752
poecilia_mexicana ENSPMEG00000001536
poecilia_reticulata ENSPREG00000001137
kryptolebias_marmoratus ENSKMAG00000018096
oryzias_latipes_asm223469v1 ENSORLG00015005522
oryzias_latipes ENSORLG00000025766
oryzias_latipes ENSORLG00020011436
oryzias_melastigma ENSOMEG00000002650
periophthalmus_magnuspinnatus ENSPMGG00000016563
gadus_morhua ENSGMOG00000019518
esox_lucius ENSELUG00000023890
ictalurus_punctatus ENSIPUG00000005764
pygocentrus_nattereri ENSPNAG00000018610
danio_rerio ENSDARG00000079160
astyanax_mexicanus ENSAMXG00000034595
scleropages_formosus ENSSFOG00015021237
lepisosteus_oculatus ENSLOCG00000002239
ciona_intestinalis ENSCING00000001830
ciona_savignyi ENSCSAVG00000004800
drosophila_melanogaster FBgn0030876
saccharomyces_cerevisiae YKL086W
