pygocentrus_nattereri ENSPNAG00000021803
astyanax_mexicanus ENSAMXG00000035643
ictalurus_punctatus ENSIPUG00000020545
danio_rerio ENSDARG00000110954
danio_rerio ENSDARG00000112073
takifugu_rubripes ENSTRUG00000025656
tetraodon_nigroviridis ENSTNIG00000009646
mola_mola ENSMMOG00000008945
gasterosteus_aculeatus ENSGACG00000007087
amphiprion_ocellaris ENSAOCG00000018829
amphiprion_percula ENSAPEG00000019388
acanthochromis_polyacanthus ENSAPOG00000004799
stegastes_partitus ENSSPAG00000022528
labrus_bergylta ENSLBEG00000006501
mastacembelus_armatus ENSMAMG00000023988
cynoglossus_semilaevis ENSCSEG00000005191
seriola_dumerili ENSSDUG00000016680
seriola_lalandi ENSSLDG00000017037
monopterus_albus ENSMALG00000007928
anabas_testudineus ENSATEG00000023862
astatotilapia_calliptera ENSACLG00000013073
maylandia_zebra ENSMZEG00005013612
pundamilia_nyererei ENSPNYG00000004825
haplochromis_burtoni ENSHBUG00000013922
neolamprologus_brichardi ENSNBRG00000022129
oreochromis_niloticus ENSONIG00000006809
amphilophus_citrinellus ENSACIG00000010949
scophthalmus_maximus ENSSMAG00000002424
poecilia_reticulata ENSPREG00000009359
poecilia_mexicana ENSPMEG00000023930
xiphophorus_maculatus ENSXMAG00000010818
poecilia_latipinna ENSPLAG00000011660
poecilia_mexicana ENSPMEG00000008192
poecilia_formosa ENSPFOG00000011498
gambusia_affinis ENSGAFG00000002197
xiphophorus_couchianus ENSXCOG00000016139
cyprinodon_variegatus ENSCVAG00000019769
fundulus_heteroclitus ENSFHEG00000001824
kryptolebias_marmoratus ENSKMAG00000020912
oryzias_latipes ENSORLG00000004582
oryzias_latipes ENSORLG00015008183
oryzias_latipes ENSORLG00020022620
oryzias_melastigma ENSOMEG00000011521
hippocampus_comes ENSHCOG00000011905
periophthalmus_magnuspinnatus ENSPMGG00000022736
gadus_morhua ENSGMOG00000000766
esox_lucius ENSELUG00000024425
paramormyrops_kingsleyae ENSPKIG00000023463
gasterosteus_aculeatus ENSGACG00000003072
poecilia_formosa ENSPFOG00000024108
gadus_morhua ENSGMOG00000015996
scleropages_formosus ENSSFOG00015022289
lepisosteus_oculatus ENSLOCG00000002038
phascolarctos_cinereus ENSPCIG00000037441
notamacropus_eugenii ENSMEUG00000009011
sarcophilus_harrisii ENSSHAG00000005591
monodelphis_domestica ENSMODG00000011317
equus_asinus ENSEASG00005008060
equus_caballus ENSECAG00000024189
ursus_americanus ENSUAMG00000002033
ursus_maritimus ENSUMAG00000005680
ailuropoda_melanoleuca ENSAMEG00000012188
mustela_putorius ENSMPUG00000015325
neovison_vison ENSNVIG00000021247
canis_lupus ENSCAFG00000014013
canis_lupus ENSCAFG00020013343
vulpes_vulpes ENSVVUG00000006945
panthera_pardus ENSPPRG00000005102
panthera_tigris ENSPTIG00000014089
felis_catus ENSFCAG00000031843
pteropus_vampyrus ENSPVAG00000009464
myotis_lucifugus ENSMLUG00000015615
bos_taurus ENSBTAG00000026097
bos_mutus ENSBMUG00000008298
bison_bison ENSBBBG00000013771
capra_hircus ENSCHIG00000017516
ovis_aries ENSOARG00000010390
tursiops_truncatus ENSTTRG00000010329
sus_scrofa ENSSSCG00000011313
vicugna_pacos ENSVPAG00000012566
choloepus_hoffmanni ENSCHOG00000004760
dasypus_novemcinctus ENSDNOG00000001142
mus_musculus ENSMUSG00000025239
mus_spicilegus ENSMSIG00000022059
mus_spretus MGP_SPRETEiJ_G0034007
mus_caroli MGP_CAROLIEiJ_G0032859
mus_pahari MGP_PahariEiJ_G0015725
rattus_norvegicus ENSRNOG00000004837
meriones_unguiculatus ENSMUGG00000018148
peromyscus_maniculatus ENSPEMG00000023789
microtus_ochrogaster ENSMOCG00000012178
cricetulus_griseus ENSCGRG00015012096
cricetulus_griseus ENSCGRG00000000375
cricetulus_griseus ENSCGRG00001018965
mesocricetus_auratus ENSMAUG00000000828
nannospalax_galili ENSNGAG00000020525
jaculus_jaculus ENSJJAG00000016311
chinchilla_lanigera ENSCLAG00000015112
octodon_degus ENSODEG00000010780
heterocephalus_glaber ENSHGLG00000016794
heterocephalus_glaber ENSHGLG00100004548
fukomys_damarensis ENSFDAG00000000119
cavia_aperea ENSCAPG00000012563
cavia_porcellus ENSCPOG00000001164
ictidomys_tridecemlineatus ENSSTOG00000028444
urocitellus_parryii ENSUPAG00010015694
spermophilus_dauricus ENSSDAG00000003256
marmota_marmota ENSMMMG00000008648
oryctolagus_cuniculus ENSOCUG00000001984
ochotona_princeps ENSOPRG00000003153
pan_paniscus ENSPPAG00000023908
pan_troglodytes ENSPTRG00000014835
homo_sapiens ENSG00000144791
gorilla_gorilla ENSGGOG00000002756
pongo_abelii ENSPPYG00000013945
nomascus_leucogenys ENSNLEG00000006057
rhinopithecus_bieti ENSRBIG00000029976
rhinopithecus_roxellana ENSRROG00000041225
colobus_angolensis ENSCANG00000037314
piliocolobus_tephrosceles ENSPTEG00000010321
macaca_fascicularis ENSMFAG00000030180
macaca_mulatta ENSMMUG00000010711
macaca_nemestrina ENSMNEG00000041955
cercocebus_atys ENSCATG00000044147
papio_anubis ENSPANG00000019413
mandrillus_leucophaeus ENSMLEG00000034035
theropithecus_gelada ENSTGEG00000012285
chlorocebus_sabaeus ENSCSAG00000016324
cebus_capucinus ENSCCAG00000027220
saimiri_boliviensis ENSSBOG00000018565
callithrix_jacchus ENSCJAG00000001970
aotus_nancymaae ENSANAG00000019956
carlito_syrichta ENSTSYG00000030091
propithecus_coquereli ENSPCOG00000024451
microcebus_murinus ENSMICG00000049497
prolemur_simus ENSPSMG00000010543
otolemur_garnettii ENSOGAG00000012394
castor_canadensis ENSCCNG00000003524
dipodomys_ordii ENSDORG00000010953
dasypus_novemcinctus ENSDNOG00000044607
procavia_capensis ENSPCAG00000011206
loxodonta_africana ENSLAFG00000016999
ornithorhynchus_anatinus ENSOANG00000006799
apteryx_owenii ENSAOWG00000005570
apteryx_haastii ENSAHAG00000016926
apteryx_haastii ENSAHAG00000000719
apteryx_owenii ENSAOWG00000012710
apteryx_rowi ENSARWG00000006392
dromaius_novaehollandiae ENSDNVG00000001589
nothoprocta_perdicaria ENSNPEG00000002687
cyanistes_caeruleus ENSCCEG00000013123
parus_major ENSPMJG00000010702
taeniopygia_guttata ENSTGUG00000005042
lonchura_striata ENSLSDG00000011069
junco_hyemalis ENSJHYG00000002571
zonotrichia_albicollis ENSZALG00000008147
serinus_canaria ENSSCAG00000002331
ficedula_albicollis ENSFALG00000002627
lepidothrix_coronata ENSLCOG00000005856
manacus_vitellinus ENSMVIG00005012133
calidris_pugnax ENSCPUG00000004404
calidris_pygmaea ENSCPGG00000013195
melopsittacus_undulatus ENSMUNG00000015726
anser_brachyrhynchus ENSABRG00000009528
anas_platyrhynchos ENSAPLG00000024621
meleagris_gallopavo ENSMGAG00000011616
coturnix_japonica ENSCJPG00005004335
gallus_gallus ENSGALG00000035623
numida_meleagris ENSNMEG00000010747
crocodylus_porosus ENSCPRG00005008212
anolis_carolinensis ENSACAG00000014552
pogona_vitticeps ENSPVIG00000002009
notechis_scutatus ENSNSUG00000007236
salvator_merianae ENSSMRG00000010135
sphenodon_punctatus ENSSPUG00000002861
gopherus_agassizii ENSGAGG00000011157
chelonoidis_abingdonii ENSCABG00000011865
chrysemys_picta ENSCPBG00000023149
pelodiscus_sinensis ENSPSIG00000016792
xenopus_tropicalis ENSXETG00000031781
latimeria_chalumnae ENSLACG00000002149
petromyzon_marinus ENSPMAG00000009420
