chelonoidis_abingdonii ENSCABG00000009620
gopherus_agassizii ENSGAGG00000004921
chrysemys_picta ENSCPBG00000011245
pelodiscus_sinensis ENSPSIG00000006831
crocodylus_porosus ENSCPRG00005017467
pogona_vitticeps ENSPVIG00000002727
salvator_merianae ENSSMRG00000002842
sphenodon_punctatus ENSSPUG00000010337
apteryx_owenii ENSAOWG00000016750
apteryx_rowi ENSARWG00000000856
dromaius_novaehollandiae ENSDNVG00000000440
anser_brachyrhynchus ENSABRG00000009761
anas_platyrhynchos ENSAPLG00000017350
serinus_canaria ENSSCAG00000013064
lonchura_striata ENSLSDG00000004961
junco_hyemalis ENSJHYG00000003206
zonotrichia_albicollis ENSZALG00000015666
cyanistes_caeruleus ENSCCEG00000015339
parus_major ENSPMJG00000007308
manacus_vitellinus ENSMVIG00005005091
calidris_pugnax ENSCPUG00000012908
calidris_pugnax ENSCPUG00000019731
calidris_pygmaea ENSCPGG00000008839
erinaceus_europaeus ENSEEUG00000000823
sorex_araneus ENSSARG00000007565
equus_caballus ENSECAG00000012716
equus_asinus ENSEASG00005010139
capra_hircus ENSCHIG00000023710
ovis_aries ENSOARG00000019832
bos_indicus ENSBIXG00005000908
bos_indicus ENSBIXG00000006954
bos_taurus ENSBTAG00000021525
bos_mutus ENSBMUG00000018007
bison_bison ENSBBBG00000013149
tursiops_truncatus ENSTTRG00000001855
sus_scrofa ENSSSCG00000030432
pteropus_vampyrus ENSPVAG00000017218
myotis_lucifugus ENSMLUG00000012593
ursus_maritimus ENSUMAG00000011052
ursus_americanus ENSUAMG00000008781
ailuropoda_melanoleuca ENSAMEG00000011382
mustela_putorius ENSMPUG00000015508
neovison_vison ENSNVIG00000023841
canis_lupus ENSCAFG00020023600
canis_lupus ENSCAFG00000011728
vulpes_vulpes ENSVVUG00000012572
panthera_pardus ENSPPRG00000004516
panthera_tigris ENSPTIG00000006048
felis_catus ENSFCAG00000037124
homo_sapiens ENSG00000188060
gorilla_gorilla ENSGGOG00000008561
pan_paniscus ENSPPAG00000043954
pan_troglodytes ENSPTRG00000000436
pan_troglodytes ENSPTRG00000039742
pan_paniscus ENSPPAG00000043461
gorilla_gorilla ENSGGOG00000022904
pongo_abelii ENSPPYG00000029748
nomascus_leucogenys ENSNLEG00000018583
macaca_nemestrina ENSMNEG00000032871
macaca_fascicularis ENSMFAG00000036076
macaca_mulatta ENSMMUG00000006559
cercocebus_atys ENSCATG00000004302
mandrillus_leucophaeus ENSMLEG00000035485
theropithecus_gelada ENSTGEG00000010027
papio_anubis ENSPANG00000015797
chlorocebus_sabaeus ENSCSAG00000001015
piliocolobus_tephrosceles ENSPTEG00000030062
colobus_angolensis ENSCANG00000014724
rhinopithecus_bieti ENSRBIG00000033359
rhinopithecus_roxellana ENSRROG00000031599
cebus_capucinus ENSCCAG00000037497
callithrix_jacchus ENSCJAG00000009733
saimiri_boliviensis ENSSBOG00000010940
aotus_nancymaae ENSANAG00000035487
propithecus_coquereli ENSPCOG00000008605
prolemur_simus ENSPSMG00000010409
microcebus_murinus ENSMICG00000029915
otolemur_garnettii ENSOGAG00000006951
mus_spicilegus ENSMSIG00000009484
mus_spretus MGP_SPRETEiJ_G0027543
mus_musculus ENSMUSG00000089687
mus_pahari MGP_PahariEiJ_G0028895
rattus_norvegicus ENSRNOG00000055426
meriones_unguiculatus ENSMUGG00000016005
cricetulus_griseus ENSCGRG00015015398
cricetulus_griseus ENSCGRG00001019426
cricetulus_griseus ENSCGRG00000014505
mesocricetus_auratus ENSMAUG00000020223
microtus_ochrogaster ENSMOCG00000021639
peromyscus_maniculatus ENSPEMG00000027698
nannospalax_galili ENSNGAG00000015676
jaculus_jaculus ENSJJAG00000021507
urocitellus_parryii ENSUPAG00010020728
ictidomys_tridecemlineatus ENSSTOG00000000084
spermophilus_dauricus ENSSDAG00000020377
marmota_marmota ENSMMMG00000012933
heterocephalus_glaber ENSHGLG00000010181
heterocephalus_glaber ENSHGLG00100012616
fukomys_damarensis ENSFDAG00000011104
chinchilla_lanigera ENSCLAG00000010175
octodon_degus ENSODEG00000003021
cavia_porcellus ENSCPOG00000037627
castor_canadensis ENSCCNG00000008131
dipodomys_ordii ENSDORG00000023607
oryctolagus_cuniculus ENSOCUG00000003933
procavia_capensis ENSPCAG00000016824
dasypus_novemcinctus ENSDNOG00000010079
vombatus_ursinus ENSVURG00010019057
phascolarctos_cinereus ENSPCIG00000022398
notamacropus_eugenii ENSMEUG00000005638
sarcophilus_harrisii ENSSHAG00000008443
monodelphis_domestica ENSMODG00000023873
ornithorhynchus_anatinus ENSOANG00000001946
