apteryx_owenii ENSAOWG00000001945
apteryx_haastii ENSAHAG00000009019
apteryx_rowi ENSARWG00000005396
dromaius_novaehollandiae ENSDNVG00000009551
nothoprocta_perdicaria ENSNPEG00000008804
calidris_pygmaea ENSCPGG00000017384
calidris_pugnax ENSCPUG00000012392
melopsittacus_undulatus ENSMUNG00000003109
junco_hyemalis ENSJHYG00000005725
zonotrichia_albicollis ENSZALG00000017828
serinus_canaria ENSSCAG00000002517
taeniopygia_guttata ENSTGUG00000002024
ficedula_albicollis ENSFALG00000008194
lonchura_striata_domestica ENSLSDG00000015418
parus_major ENSPMJG00000007723
cyanistes_caeruleus ENSCCEG00000023837
manacus_vitellinus ENSMVIG00005005560
lepidothrix_coronata ENSLCOG00000004371
anas_platyrhynchos_platyrhynchos ENSAPLG00000007045
anser_brachyrhynchus ENSABRG00000007130
meleagris_gallopavo ENSMGAG00000010568
coturnix_japonica ENSCJPG00005003263
gallus_gallus ENSGALG00000011834
numida_meleagris ENSNMEG00000019107
crocodylus_porosus ENSCPRG00005004688
pogona_vitticeps ENSPVIG00000002037
anolis_carolinensis ENSACAG00000011835
notechis_scutatus ENSNSUG00000008763
salvator_merianae ENSSMRG00000015551
sphenodon_punctatus ENSSPUG00000009078
chelonoidis_abingdonii ENSCABG00000009007
gopherus_agassizii ENSGAGG00000011196
chrysemys_picta_bellii ENSCPBG00000024645
pelodiscus_sinensis ENSPSIG00000011997
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025884
mus_spicilegus ENSMSIG00000011537
mus_musculus ENSMUSG00000050174
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024950
mus_pahari MGP_PahariEiJ_G0026390
rattus_norvegicus ENSRNOG00000017420
meriones_unguiculatus ENSMUGG00000015778
cricetulus_griseus_chok1gshd ENSCGRG00001018080
cricetulus_griseus_crigri ENSCGRG00000009231
cricetulus_griseus_crigri-picr ENSCGRG00015026244
mesocricetus_auratus ENSMAUG00000015235
peromyscus_maniculatus_bairdii ENSPEMG00000005707
microtus_ochrogaster ENSMOCG00000009378
nannospalax_galili ENSNGAG00000019409
urocitellus_parryii ENSUPAG00010012080
ictidomys_tridecemlineatus ENSSTOG00000020437
marmota_marmota_marmota ENSMMMG00000014177
spermophilus_dauricus ENSSDAG00000001842
pteropus_vampyrus ENSPVAG00000015298
myotis_lucifugus ENSMLUG00000000021
castor_canadensis ENSCCNG00000023435
dipodomys_ordii ENSDORG00000026866
jaculus_jaculus ENSJJAG00000011442
oryctolagus_cuniculus ENSOCUG00000000482
ochotona_princeps ENSOPRG00000008372
carlito_syrichta ENSTSYG00000032808
neovison_vison ENSNVIG00000014336
mustela_putorius_furo ENSMPUG00000017386
canis_lupus_dingo ENSCAFG00020018327
canis_lupus_familiaris ENSCAFG00000003994
vulpes_vulpes ENSVVUG00000013652
canis_lupus_familiaris ENSCAFG00000030643
vulpes_vulpes ENSVVUG00000003888
ursus_maritimus ENSUMAG00000004613
ursus_americanus ENSUAMG00000022591
ailuropoda_melanoleuca ENSAMEG00000017507
panthera_pardus ENSPPRG00000006152
panthera_tigris_altaica ENSPTIG00000007701
felis_catus ENSFCAG00000036723
loxodonta_africana ENSLAFG00000016348
