anolis_carolinensis ENSACAG00000015821
pogona_vitticeps ENSPVIG00000009434
notechis_scutatus ENSNSUG00000000503
salvator_merianae ENSSMRG00000002661
sphenodon_punctatus ENSSPUG00000013895
phascolarctos_cinereus ENSPCIG00000001116
notamacropus_eugenii ENSMEUG00000000665
monodelphis_domestica ENSMODG00000022682
sarcophilus_harrisii ENSSHAG00000006326
octodon_degus ENSODEG00000017152
chinchilla_lanigera ENSCLAG00000007126
cavia_aperea ENSCAPG00000009607
cavia_porcellus ENSCPOG00000012738
heterocephalus_glaber ENSHGLG00000013593
heterocephalus_glaber ENSHGLG00100017013
fukomys_damarensis ENSFDAG00000005048
urocitellus_parryii ENSUPAG00010012730
spermophilus_dauricus ENSSDAG00000005008
ictidomys_tridecemlineatus ENSSTOG00000025135
mus_spicilegus ENSMSIG00000018396
mus_musculus ENSMUSG00000003273
mus_spretus MGP_SPRETEiJ_G0030835
mus_caroli MGP_CAROLIEiJ_G0029737
mus_pahari MGP_PahariEiJ_G0012962
rattus_norvegicus ENSRNOG00000021017
meriones_unguiculatus ENSMUGG00000004411
peromyscus_maniculatus ENSPEMG00000017340
microtus_ochrogaster ENSMOCG00000011679
cricetulus_griseus ENSCGRG00001000167
cricetulus_griseus ENSCGRG00015016372
cricetulus_griseus ENSCGRG00000001947
mesocricetus_auratus ENSMAUG00000015767
nannospalax_galili ENSNGAG00000001989
jaculus_jaculus ENSJJAG00000021321
marmota_marmota ENSMMMG00000011824
dipodomys_ordii ENSDORG00000010602
tupaia_belangeri ENSTBEG00000011763
dasypus_novemcinctus ENSDNOG00000007144
pteropus_vampyrus ENSPVAG00000009529
erinaceus_europaeus ENSEEUG00000009283
equus_asinus ENSEASG00005004677
equus_caballus ENSECAG00000018341
canis_lupus ENSCAFG00020026353
canis_lupus ENSCAFG00000030245
vulpes_vulpes ENSVVUG00000023161
mustela_putorius ENSMPUG00000003847
neovison_vison ENSNVIG00000012245
ursus_maritimus ENSUMAG00000000719
ursus_americanus ENSUAMG00000010665
ailuropoda_melanoleuca ENSAMEG00000014812
panthera_pardus ENSPPRG00000001245
panthera_tigris ENSPTIG00000018785
felis_catus ENSFCAG00000031958
capra_hircus ENSCHIG00000023460
ovis_aries ENSOARG00000012007
bos_mutus ENSBMUG00000016248
bos_taurus ENSBTAG00000006757
bison_bison ENSBBBG00000001985
sus_scrofa ENSSSCG00000003147
tursiops_truncatus ENSTTRG00000008196
homo_sapiens ENSG00000063180
gorilla_gorilla ENSGGOG00000001446
pan_paniscus ENSPPAG00000028734
pan_troglodytes ENSPTRG00000011248
pongo_abelii ENSPPYG00000010208
nomascus_leucogenys ENSNLEG00000004568
colobus_angolensis ENSCANG00000037897
rhinopithecus_bieti ENSRBIG00000029122
cercocebus_atys ENSCATG00000042675
mandrillus_leucophaeus ENSMLEG00000042374
papio_anubis ENSPANG00000014596
theropithecus_gelada ENSTGEG00000025091
macaca_fascicularis ENSMFAG00000003432
macaca_mulatta ENSMMUG00000022161
chlorocebus_sabaeus ENSCSAG00000002829
callithrix_jacchus ENSCJAG00000000345
saimiri_boliviensis ENSSBOG00000029986
aotus_nancymaae ENSANAG00000025178
piliocolobus_tephrosceles ENSPTEG00000039411
rhinopithecus_roxellana ENSRROG00000043960
macaca_nemestrina ENSMNEG00000044987
cebus_capucinus ENSCCAG00000034561
carlito_syrichta ENSTSYG00000028824
microcebus_murinus ENSMICG00000016328
prolemur_simus ENSPSMG00000000326
propithecus_coquereli ENSPCOG00000019168
otolemur_garnettii ENSOGAG00000030190
loxodonta_africana ENSLAFG00000031329
castor_canadensis ENSCCNG00000022402
xenopus_tropicalis ENSXETG00000014383
latimeria_chalumnae ENSLACG00000004463
